LogLine,Category,Attribution,Symbols,Evidence,SourceMods,Component,OriginalOwner,Files,Message
7109,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 1272 (Targaryen_asoiaf_47)'
7110,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_valyrian.txt line: 1272 (Targaryen_asoiaf_47)'
7111,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 1272 (Targaryen_asoiaf_47)'
7112,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_bs_head_shape! at 'file: common/dna_data/test_dna_valyrian.txt line: 1272 (Targaryen_asoiaf_47)'
7113,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1450 (Targaryen_asoiaf_48)'
7114,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1450 (Targaryen_asoiaf_48)'
7115,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1450 (Targaryen_asoiaf_48)'
7116,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1450 (Targaryen_asoiaf_48)'
7117,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1450 (Targaryen_asoiaf_48)'
7118,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_valyrian.txt line: 1450 (Targaryen_asoiaf_48)'
7119,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_valyrian.txt line: 1450 (Targaryen_asoiaf_48)'
7120,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_valyrian.txt line: 1450 (Targaryen_asoiaf_48)'
7121,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_valyrian.txt line: 1450 (Targaryen_asoiaf_48)'
7122,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_valyrian.txt line: 1450 (Targaryen_asoiaf_48)'
7123,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1635 (Targaryen_asoiaf_50)'
7124,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1635 (Targaryen_asoiaf_50)'
7125,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1635 (Targaryen_asoiaf_50)'
7126,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1635 (Targaryen_asoiaf_50)'
7127,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1635 (Targaryen_asoiaf_50)'
7128,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_valyrian.txt line: 1635 (Targaryen_asoiaf_50)'
7129,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_valyrian.txt line: 1635 (Targaryen_asoiaf_50)'
7130,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_valyrian.txt line: 1635 (Targaryen_asoiaf_50)'
7131,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_valyrian.txt line: 1635 (Targaryen_asoiaf_50)'
7132,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_valyrian.txt line: 1635 (Targaryen_asoiaf_50)'
7133,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 1933 (Targaryen_asoiaf_51)
7134,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 1934 (Targaryen_asoiaf_51)
7135,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 1935 (Targaryen_asoiaf_51)
7136,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 1936 (Targaryen_asoiaf_51)
7137,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 1937 (Targaryen_asoiaf_51)
7138,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 1938 (Targaryen_asoiaf_51)
7139,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 1939 (Targaryen_asoiaf_51)
7140,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 1940 (Targaryen_asoiaf_51)
7141,dna_template,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:136,AGOT+,common/dna_data/test_dna_valyrian.txt,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 1947 (Targaryen_asoiaf_51)
7142,dna_template,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:136,AGOT+,common/dna_data/test_dna_valyrian.txt,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 1947 (Targaryen_asoiaf_51)
7143,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7144,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7145,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7146,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7147,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7148,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7149,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7150,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7151,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7152,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7153,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7154,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7155,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7156,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7157,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7158,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7159,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7160,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7161,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7162,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7163,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7164,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7165,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7166,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 1820 (Targaryen_asoiaf_51)'
7167,dna_template,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:136,AGOT+,common/dna_data/test_dna_valyrian.txt,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 2126 (Hammer_asoiaf_1)
7168,dna_template,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:136,AGOT+,common/dna_data/test_dna_valyrian.txt,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 2126 (Hammer_asoiaf_1)
7169,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_scales_effect in group human at file: common/dna_data/test_dna_valyrian.txt line: 2145 (Hammer_asoiaf_1)
7170,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7171,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7172,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7173,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7174,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7175,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7176,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7177,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7178,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7179,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7180,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7181,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7182,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7183,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7184,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7185,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 1999 (Hammer_asoiaf_1)'
7186,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2179 (asoiaf_White_1)'
7187,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2179 (asoiaf_White_1)'
7188,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2179 (asoiaf_White_1)'
7189,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2179 (asoiaf_White_1)'
7190,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 2179 (asoiaf_White_1)'
7191,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_valyrian.txt line: 2179 (asoiaf_White_1)'
7192,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_valyrian.txt line: 2179 (asoiaf_White_1)'
7193,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_valyrian.txt line: 2179 (asoiaf_White_1)'
7194,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_valyrian.txt line: 2179 (asoiaf_White_1)'
7195,dna_missing_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_valyrian.txt,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_valyrian.txt line: 2179 (asoiaf_White_1)'
7196,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 2370 (Targaryen_asoiaf_59)
7197,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 2371 (Targaryen_asoiaf_59)
7198,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 2372 (Targaryen_asoiaf_59)
7199,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 2373 (Targaryen_asoiaf_59)
7200,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 2374 (Targaryen_asoiaf_59)
7201,dna_unknown_gene,Direct file,,common/dna_data/test_dna_valyrian.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_valyrian.txt,No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 2375 (Targaryen_asoiaf_59)
