LogLine,Category,Attribution,Symbols,Evidence,SourceMods,Component,OriginalOwner,Files,Message
1236,mesh_uv,Direct file,,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh,UV-Set: 1 in mesh 'f_asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1237,mesh_uv,Direct file,,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh,UV-Set: 2 in mesh 'f_asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1238,mesh_uv,Direct file,,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh,UV-Set: 1 in mesh 'f_asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1239,mesh_uv,Direct file,,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_cloak/asoiaf_gold_cloak_cloak.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_cloak/asoiaf_gold_cloak_cloak.mesh,"Asset ""gfx/models/portraits/m_cloaks/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_cloak/asoiaf_gold_cloak_cloak.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1242,mesh_uv,Direct file,,gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1244,mesh_uv,Direct file,,gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1246,mesh_uv,Direct file,,gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_1/asoiaf_leather_boots_1.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_1/asoiaf_leather_boots_1.mesh,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_1/asoiaf_leather_boots_1.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1247,mesh_uv,Direct file,,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_cloak/f_asoiaf_gold_cloak_cloak.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_cloak/f_asoiaf_gold_cloak_cloak.mesh,"Asset ""gfx/models/portraits/f_cloaks/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_cloak/f_asoiaf_gold_cloak_cloak.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1248,mesh_uv,Direct file,,gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_legs/asoiaf_gold_cloak_legs.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_legs/asoiaf_gold_cloak_legs.mesh,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_legs/asoiaf_gold_cloak_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1250,mesh_uv,Direct file,,gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_legs/asoiaf_greyjoy_legs.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_legs/asoiaf_greyjoy_legs.mesh,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_legs/asoiaf_greyjoy_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1251,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_reach/asoiaf_tyrell_armour_high/asoiaf_tyrell_armour_high.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_reach/asoiaf_tyrell_armour_high/asoiaf_tyrell_armour_high.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_reach/asoiaf_tyrell_armour_high/asoiaf_tyrell_armour_high.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1252,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_stepstones/asoiaf_pirate_prince_tunic/asoiaf_pirate_prince_tunic.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_stepstones/asoiaf_pirate_prince_tunic/asoiaf_pirate_prince_tunic.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_stepstones/asoiaf_pirate_prince_tunic/asoiaf_pirate_prince_tunic.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1263,mesh_uv,Direct file,,gfx/models/portraits/f_legwear/asoiaf/asoiaf_iron_isles/f_asoiaf_greyjoy_legs/f_asoiaf_greyjoy_legs.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/f_legwear/asoiaf/asoiaf_iron_isles/f_asoiaf_greyjoy_legs/f_asoiaf_greyjoy_legs.mesh,"Asset ""gfx/models/portraits/f_legwear/asoiaf/asoiaf_iron_isles/f_asoiaf_greyjoy_legs/f_asoiaf_greyjoy_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1267,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_red_keep/asoiaf_court_red_keep.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_red_keep/asoiaf_court_red_keep.mesh,UV-Set: 1 in mesh 'asoiaf_red_keep_wallsShape' in file 'gfx/models/court/rooms/asoiaf_red_keep/asoiaf_court_red_keep.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1268,mesh_uv,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_westerlands_mourning_1/f_asoiaf_westerlands_mourning_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_westerlands_mourning_1/f_asoiaf_westerlands_mourning_1.mesh,UV-Set: 1 in mesh 'f_asoiaf_westerlands_mourning_1Shape' in file 'gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_westerlands_mourning_1/f_asoiaf_westerlands_mourning_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1269,mesh_uv,Direct file,,gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_2/asoiaf_leather_boots_2.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_2/asoiaf_leather_boots_2.mesh,UV-Set: 1 in mesh 'asoiaf_leather_boots_2Shape' in file 'gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_2/asoiaf_leather_boots_2.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1280,mesh_uv,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_low/f_asoiaf_manderly_armour_low.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_low/f_asoiaf_manderly_armour_low.mesh,UV-Set: 1 in mesh 'f_asoiaf_manderly_armour_lowShape' in file 'gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_low/f_asoiaf_manderly_armour_low.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1287,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_westerlands/asoiaf_tywin_tunics/asoiaf_tywin_tunic_1/asoiaf_tywin_tunic_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_westerlands/asoiaf_tywin_tunics/asoiaf_tywin_tunic_1/asoiaf_tywin_tunic_1.mesh,UV-Set: 1 in mesh 'asoiaf_tywin_tunic_1Shape' in file 'gfx/models/portraits/m_clothes/asoiaf/asoiaf_westerlands/asoiaf_tywin_tunics/asoiaf_tywin_tunic_1/asoiaf_tywin_tunic_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1288,mesh_uv,Direct file,,gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_shoes_1/f_asoiaf_shoes_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_shoes_1/f_asoiaf_shoes_1.mesh,UV-Set: 1 in mesh 'f_asoiaf_shoes_1Shape' in file 'gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_shoes_1/f_asoiaf_shoes_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1289,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_dynast_coa/asoiaf_ironborn_armour_dynast_coa.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_dynast_coa/asoiaf_ironborn_armour_dynast_coa.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_dynast_coa/asoiaf_ironborn_armour_dynast_coa.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1290,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_dynast_coa/asoiaf_ironborn_armour_dynast_coa.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_dynast_coa/asoiaf_ironborn_armour_dynast_coa.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_dynast_coa/asoiaf_ironborn_armour_dynast_coa.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1291,mesh_uv,Direct file,,gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1293,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_high/asoiaf_greyjoy_armour_high.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_high/asoiaf_greyjoy_armour_high.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_high/asoiaf_greyjoy_armour_high.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1297,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_low/asoiaf_drowned_man_robes_low.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_low/asoiaf_drowned_man_robes_low.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_low/asoiaf_drowned_man_robes_low.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1299,mesh_uv,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_armour/f_asoiaf_gold_cloak_armour.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_armour/f_asoiaf_gold_cloak_armour.mesh,"Asset ""gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_armour/f_asoiaf_gold_cloak_armour.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1302,mesh_uv,Direct file,,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh,UV-Set: 1 in mesh 'asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1303,mesh_uv,Direct file,,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh,UV-Set: 2 in mesh 'asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1304,mesh_uv,Direct file,,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh,UV-Set: 1 in mesh 'asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1305,mesh_uv,Direct file,,gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh,"Asset ""gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1306,mesh_uv,Direct file,,gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_helm/f_asoiaf_gold_cloak_helm.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_helm/f_asoiaf_gold_cloak_helm.mesh,"Asset ""gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_helm/f_asoiaf_gold_cloak_helm.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1307,mesh_uv,Direct file,,gfx/models/portraits/m_legwear/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_legs/asoiaf_nights_watch_legs.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/m_legwear/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_legs/asoiaf_nights_watch_legs.mesh,UV-Set: 1 in mesh 'asoiaf_nights_watch_legsShape' in file 'gfx/models/portraits/m_legwear/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_legs/asoiaf_nights_watch_legs.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1308,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1310,mesh_uv,Direct file,,gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh,"Asset ""gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1344,mesh_uv,Direct file,,gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_dragonstone_legs/f_asoiaf_dragonstone_legs.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_dragonstone_legs/f_asoiaf_dragonstone_legs.mesh,"Asset ""gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_dragonstone_legs/f_asoiaf_dragonstone_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1346,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_high/asoiaf_drowned_man_robes_high.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_high/asoiaf_drowned_man_robes_high.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_high/asoiaf_drowned_man_robes_high.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1354,mesh_uv,Direct file,,gfx/models/portraits/f_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/f_asoiaf_shark_tooth_necklace.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/f_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/f_asoiaf_shark_tooth_necklace.mesh,"Asset ""gfx/models/portraits/f_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/f_asoiaf_shark_tooth_necklace.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
