"Mod","File","LastWriteTime","SHA256"
"AGOT_PLUS_FIX","common/modifiers/zz_agot_plus_fix_aegon_children_modifiers.txt","2026-09-19T08:46:24.1551649+07:00","94AB65DD5471A19050976A9F31AEB3FC85C198D9D6049B12091C8ADA32E599D5"
"AGOT_PLUS_FIX","localization/replace/english/zz_agot_plus_fix_aegon_children_l_english.yml","2026-09-19T08:46:24.1649620+07:00","5133B071E65861D30DC849215E5E6384AF4820BD08EF657EBDD2C1A8A6D1E723"
"AGOT_PLUS_FIX","localization/replace/russian/zz_agot_plus_fix_aegon_children_l_russian.yml","2026-09-19T08:46:24.1740397+07:00","9ECC4B38538A8BD09EA3AD078F8FD5169F8D830956DF63ECF0C4B9F987E0F763"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_death_reasons_l_russian.yml","2026-09-18T13:46:44.3048228+07:00","F449DAF67E85054194412D78EF8AF23DD1B90E77C77D937AD99D9C3F8301F6AA"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_government_l_russian.yml","2026-09-18T13:46:44.3068341+07:00","EDD2AE4440FFA26D821F65AC313A1D1B44C399009509D3154700EBF632292EEC"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_government_l_english.yml","2026-09-18T13:46:44.3088348+07:00","0BFC75BEB27AFE01A7A23D19FB30ED787B174B20524C566C2C5AF0BDE8FDA29F"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_terrains_l_english.yml","2026-09-18T13:46:44.3098354+07:00","0FFBBB46C0230B3F6B19BE8D4392934EA8D36A0125B561125D4D5038AD58870D"
"AGOT_PLUS_RUS_CORRECT","localization/english/asoiaf_game_rules_l_english.yml","2026-09-18T13:46:44.3108343+07:00","C51CC9D5E5F142EEBBDB3E7B545E06C2EB5918D2FBEA1BE34309FE539CE53ED3"
"AGOT_PLUS_RUS_CORRECT","localization/english/modifiers/asoiaf_modifiers_l_english.yml","2026-09-18T13:46:44.3208335+07:00","127D2B2F42880862A87B063956D57EF31B871ACF5F26446F196BEC97703DA61E"
"AGOT_PLUS_RUS_CORRECT","localization/replace/russian/zzzz_agot_plus_rus_correct_l_russian.yml","2026-09-18T06:44:19.7145332+07:00","CFF063C027410578155016489AE5878846CD9684C037C8838608BF1DAA99E805"
"AGOT_PLUS_RUS_CORRECT","localization/replace/russian/zzzz_agot_plus_runtime_names_l_russian.yml","2026-09-18T13:46:44.3298830+07:00","4DF24ACA9DF7200A8B4EAAA990ACF1B8E0F0437F0111D8E97CBB435CC11DCDBC"
