"BeforeCount","AfterCount","Difference","Category","Owner","ExampleLine","Component","Message","Signature"
"1","0","-1","Script / database error","AGOT+","11687","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 1634 (asoiaf_canon_children_Baratheon_2_1_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Baratheon_2_1_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11672","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 1423 (asoiaf_canon_children_Baratheon_2_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Baratheon_2_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11707","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 2167 (asoiaf_canon_children_Baratheon_3_1_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Baratheon_3_1_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11712","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 2216 (asoiaf_canon_children_Baratheon_3_2_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Baratheon_3_2_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11717","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 2265 (asoiaf_canon_children_Baratheon_3_3_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Baratheon_3_3_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11677","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 1488 (asoiaf_canon_children_Baratheon_3_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Baratheon_3_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11682","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 1560 (asoiaf_canon_children_Baratheon_4_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Baratheon_4_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11692","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 1706 (asoiaf_canon_children_Baratheon_5_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Baratheon_5_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11697","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 1854 (asoiaf_canon_children_Baratheon_6_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Baratheon_6_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11702","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 1996 (asoiaf_canon_children_Baratheon_7_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Baratheon_7_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12457","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 12356 (asoiaf_canon_children_Dayne_3_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Dayne_3_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12467","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 12453 (asoiaf_canon_children_Dayne_4_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Dayne_4_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12462","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 12389 (asoiaf_canon_children_Dayne_5_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Dayne_5_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12472","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 12506 (asoiaf_canon_children_Dayne_6_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Dayne_6_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12477","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 12545 (asoiaf_canon_children_Dayne_7_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Dayne_7_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12537","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 13222 (asoiaf_canon_children_Greyjoy_11_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Greyjoy_11_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12542","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 13279 (asoiaf_canon_children_Greyjoy_12_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Greyjoy_12_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12547","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 13333 (asoiaf_canon_children_Greyjoy_13_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Greyjoy_13_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12557","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 13408 (asoiaf_canon_children_Greyjoy_14_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Greyjoy_14_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12037","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 6181 (asoiaf_canon_children_Hammer_1_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Hammer_1_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12042","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 6234 (asoiaf_canon_children_Hammer_2_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Hammer_2_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11867","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4094 (asoiaf_canon_children_Hightower_96_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Hightower_96_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11872","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4139 (asoiaf_canon_children_Hightower_97_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Hightower_97_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11877","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4196 (asoiaf_canon_children_Hightower_98_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Hightower_98_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11882","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4238 (asoiaf_canon_children_Hightower_99_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Hightower_99_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11727","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 2374 (asoiaf_canon_children_Lannister_1_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Lannister_1_birth_effect)"
"2","0","-2","Script / database error","AGOT+","11772","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 3042 (asoiaf_canon_children_Lannister_10_and_11_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Lannister_10_and_11_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11782","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 3142 (asoiaf_canon_children_Lannister_12_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Lannister_12_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11732","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 2458 (asoiaf_canon_children_Lannister_2_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Lannister_2_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11737","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 2530 (asoiaf_canon_children_Lannister_3_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Lannister_3_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11742","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 2581 (asoiaf_canon_children_Lannister_4_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Lannister_4_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11747","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 2635 (asoiaf_canon_children_Lannister_5_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Lannister_5_birth_effect)"
"2","0","-2","Script / database error","AGOT+","11752","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 2706 (asoiaf_canon_children_Lannister_6_and_7_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Lannister_6_and_7_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11762","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 2866 (asoiaf_canon_children_Lannister_8_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Lannister_8_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11767","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 2987 (asoiaf_canon_children_Lannister_9_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Lannister_9_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12447","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 12220 (asoiaf_canon_children_Martell_10_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Martell_10_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12452","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 12285 (asoiaf_canon_children_Martell_11_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Martell_11_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12442","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 12159 (asoiaf_canon_children_Martell_9_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Martell_9_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11657","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 1252 (asoiaf_canon_children_Reed_2_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Reed_2_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11662","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 1304 (asoiaf_canon_children_Reed_3_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Reed_3_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11647","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 1159 (asoiaf_canon_children_Stark_10_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_10_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11592","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 585 (asoiaf_canon_children_Stark_100_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_100_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11597","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 618 (asoiaf_canon_children_Stark_101_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_101_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11602","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 651 (asoiaf_canon_children_Stark_102_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_102_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11607","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 696 (asoiaf_canon_children_Stark_103_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_103_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11652","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 1204 (asoiaf_canon_children_Stark_11_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_11_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11612","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 729 (asoiaf_canon_children_Stark_2_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_2_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11617","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 790 (asoiaf_canon_children_Stark_3_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_3_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11627","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 918 (asoiaf_canon_children_Stark_4_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_4_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11622","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 856 (asoiaf_canon_children_Stark_5_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_5_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11632","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 977 (asoiaf_canon_children_Stark_6_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_6_birth_effect)"
"1","0","-1","Script / database error","AGOT+","12417","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 11571 (asoiaf_canon_children_Stark_7_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_7_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11637","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 1045 (asoiaf_canon_children_Stark_8_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_8_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11547","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 124 (asoiaf_canon_children_Stark_86_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_86_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11552","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 180 (asoiaf_canon_children_Stark_87_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_87_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11557","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 219 (asoiaf_canon_children_Stark_88_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_88_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11642","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 1099 (asoiaf_canon_children_Stark_9_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_9_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11562","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 356 (asoiaf_canon_children_Stark_94_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_94_birth_effect)"
"1","0","-1","Script / database error","AGOT+","11567","jomini_effect.cpp:139","PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 418 (asoiaf_canon_children_Stark_95_birth_effect)","jomini_effect.cpp:139 PostValidate of effect 'create_character' returned false at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Stark_95_birth_effect)"
