IssueClass,Attribution,Evidence,LogLine,Component,Owner,Message
Triggers_effects_and_syntax,Resolved source path,events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt,10000,pdx_persistent_reader.cpp:216,AGOT+,"Error: ""Unknown effect: asoiaf_canon_children_Targaryen_104_birth_effect, near line: 781"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 782"
Triggers_effects_and_syntax,Resolved source path,events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt,10001,pdx_persistent_reader.cpp:216,AGOT+,"Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_103_trigger, near line: 785"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 786"
Triggers_effects_and_syntax,Resolved source path,events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt,10002,pdx_persistent_reader.cpp:216,AGOT+,"Error: ""Unknown effect: asoiaf_canon_children_Targaryen_103_birth_effect, near line: 789"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 790"
Triggers_effects_and_syntax,Resolved source path,events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt,10003,pdx_persistent_reader.cpp:216,AGOT+,"Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_102_trigger, near line: 793"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 794"
Triggers_effects_and_syntax,Resolved source path,events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt,10004,pdx_persistent_reader.cpp:216,AGOT+,"Error: ""Unknown effect: asoiaf_canon_children_Targaryen_102_birth_effect, near line: 797"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 798"
Triggers_effects_and_syntax,Resolved source path,events/asoiaf_mega_war_events.txt,10017,pdx_persistent_reader.cpp:216,AGOT+,"Error: ""Unknown effect: asoiaf_mega_war_effect, near line: 8"" in file: ""events/asoiaf_mega_war_events.txt"" near line: 9"
Triggers_effects_and_syntax,Resolved source path,common/character_interactions/asoiaf_character_interactions.txt,10033,pdx_persistent_reader.cpp:216,AGOT+ | Исправления совместимости,"Error: ""Unknown trigger: is_busy_in_events_localised, near line: 150 (expanded from file: common/character_interactions/asoiaf_character_interactions.txt line: 151)"" in file: ""common/character_interactions/asoiaf_character_interactions.txt"" near line: 157"
Triggers_effects_and_syntax,Resolved source path,common/on_action/asoiaf_army_on_actions.txt,10035,pdx_persistent_reader.cpp:216,AGOT+,"Error: ""Unknown trigger: defender, near line: 89"" in file: ""common/on_action/asoiaf_army_on_actions.txt"" near line: 90"
Triggers_effects_and_syntax,Resolved source path,common/on_action/asoiaf_army_on_actions.txt,10036,pdx_persistent_reader.cpp:216,AGOT+,"Error: ""Unknown trigger: defender, near line: 226"" in file: ""common/on_action/asoiaf_army_on_actions.txt"" near line: 227"
Triggers_effects_and_syntax,Resolved source path,common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt,10046,pdx_persistent_reader.cpp:216,AGOT+,"Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_101_trigger, near line: 613"" in file: ""common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt"" near line: 614"
Triggers_effects_and_syntax,Resolved source path,common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt,10047,pdx_persistent_reader.cpp:216,AGOT+,"Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_102_trigger, near line: 625
Unknown trigger: asoiaf_canon_children_Targaryen_103_trigger, near line: 626
Unknown trigger: asoiaf_canon_children_Targaryen_104_trigger, near line: 627"" in file: ""common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt"" near line: 628"
On_action_structure,Resolved source path,common/on_action/agot_on_actions/test_title_on_actions.txt,10052,jomini_onaction.cpp:153,AGOT+ | Исправления совместимости,There is more than one '_pTrigger' defined:file: common/on_action/agot_on_actions/test_title_on_actions.txt line: 179 (agot_on_title_inheritance_lannister_baratheon_coa)
On_action_structure,Resolved source path,common/on_action/agot_on_actions/test_title_on_actions.txt,10053,jomini_onaction.cpp:161,AGOT+ | Исправления совместимости,There is more than one 'effect' defined using most recent:file: common/on_action/agot_on_actions/test_title_on_actions.txt line: 190 (agot_on_title_inheritance_lannister_baratheon_coa)
Triggers_effects_and_syntax,Resolved source path,common/on_action/agot_on_actions/test_title_on_actions.txt,10054,pdx_persistent_reader.cpp:216,AGOT+ | Исправления совместимости,"Error: ""Unknown effect: start_diarchy, near line: 233"" in file: ""common/on_action/agot_on_actions/test_title_on_actions.txt"" near line: 235"
Triggers_effects_and_syntax,Resolved source path,common/on_action/agot_on_actions/test_title_on_actions.txt,10055,pdx_persistent_reader.cpp:216,AGOT+ | Исправления совместимости,"Error: ""Unknown effect: asoiaf_destroy_crownlands_title_effect, near line: 449"" in file: ""common/on_action/agot_on_actions/test_title_on_actions.txt"" near line: 450"
