Mod,File,LastWriteTime,SHA256,AbsolutePathLength
AGOT_PLUS_FIX,events/asoiaf_mega_war_events.txt,2026-09-19T12:37:54.809432+07:00,96A82A67B955AFC3A2703BA1E59388A3E8787E3DBC30E6975B5097BC60F86FF9,168
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_106_alicent_hightower.txt,2026-09-19T12:37:54.811639+07:00,26175CCBEF8911CF09A61D27759E4942A3577287CA004ECE8AE696174120A45B,195
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_106_viserys_targaryen.txt,2026-09-19T12:37:54.816639+07:00,02F49C0288CDFCC83AFDCCD8EC0CDE1D73755FAB9625F3302DCAA37059B149D0,195
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_209_egg.txt,2026-09-19T12:37:54.823668+07:00,62E955B80DC9665966FAB045B349C80255C77BFEFA4CE9D16A76C8F5CA07979F,181
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_284_cressen.txt,2026-09-19T12:37:54.829212+07:00,953C26DA547710C92D0A2A5CD1B109BC74DB1CA68E293C45DCD8B6CE3DB3CC82,185
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_82_osmund_strong.txt,2026-09-19T12:37:54.833682+07:00,B22C32B80D0A07D4853D6BE7F915ADE7479A1CFD37FC737F54B70A56B0E49B60,190
AGOT_PLUS_FIX,common/dna_data/test_dna_beyond_the_wall.txt,2026-09-19T12:37:54.838197+07:00,22BBF56AB1C053590D1C2F478867944C4F0715DDFE1329A1451476D7D2348479,179
AGOT_PLUS_FIX,common/dna_data/test_dna_crownlands.txt,2026-09-19T12:37:54.845358+07:00,34B3CEACD5878B5B6CF056A9EE97269AF5C0F440A3181E6A430CEFED70135DB0,174
AGOT_PLUS_FIX,common/dna_data/test_dna_dornish.txt,2026-09-19T12:37:54.853796+07:00,CBBB532CB121B0B54DA8AC3E184BE3BA3CFC779FD1AD7A9D143F1F579D515B02,171
AGOT_PLUS_FIX,common/dna_data/test_dna_easter_eggs.txt,2026-09-19T12:37:54.861821+07:00,AA363A6F9FD2D40AB0EF1E0950B9BF8ABBE4EC6481AE1F902C6F2B7D2B80B9B2,175
AGOT_PLUS_FIX,common/dna_data/test_dna_essos.txt,2026-09-19T12:37:54.868319+07:00,DACFB242DB0E03CD901C19D9470EAD07A5AC2EC7C4D7ED31AA4F7EDD64C8BB54,169
AGOT_PLUS_FIX,common/dna_data/test_dna_iron_isles.txt,2026-09-19T12:37:54.874495+07:00,040AEA93089F88A18DBB6CBACF1BEF4259DC163B33A112A3A863B8106C27C4F7,174
AGOT_PLUS_FIX,common/dna_data/test_dna_north.txt,2026-09-19T12:37:54.882006+07:00,EAF30FAB5D3E00623EE8C42052D3315FC805873E5FE2DBFB02E9E07EA59920B0,169
AGOT_PLUS_FIX,common/dna_data/test_dna_reach.txt,2026-09-19T12:37:54.890068+07:00,1647B8A0E4B4386F668F8607BC6CC7F3FFE2733984CCAA73D0FF3E06511BF61F,169
AGOT_PLUS_FIX,common/dna_data/test_dna_riverlands.txt,2026-09-19T12:37:54.896771+07:00,993438F97D7B9BB7AE6A7FAE33FEEA41D4B7417E98CB26EFB6834FD1E57E93E2,174
AGOT_PLUS_FIX,common/dna_data/test_dna_stormlands.txt,2026-09-19T12:37:54.903790+07:00,87AEDBDE61ED0E26768DF0E51E49EF659A30D7C55907F8E88700EEA1405105BE,174
AGOT_PLUS_FIX,common/dna_data/test_dna_vale.txt,2026-09-19T12:37:54.910467+07:00,02BE996E188B88197828544842B4E0902322E38112807B0E4A2792D182E60FC1,168
AGOT_PLUS_FIX,common/dna_data/test_dna_valyrian.txt,2026-09-19T12:37:54.919155+07:00,A1FFFA3B783F7F84BE9867D226E7A34CFB8FB91AB61895A4C6892C3C9E762E05,172
AGOT_PLUS_FIX,common/dna_data/test_dna_vanity.txt,2026-09-19T12:37:54.925880+07:00,A3E46B8D804FBEEB418970B71ADAD8E65D4BD71F705DC2BD4C802887A791EF0F,170
AGOT_PLUS_FIX,common/dna_data/test_dna_westerlands.txt,2026-09-19T12:37:54.933659+07:00,18717644F53F2649F8EE31B3FBC63D2A278A83FCBD411B13368F831B647D059B,175
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_236_tion_lannister.txt,2026-09-19T12:37:54.939697+07:00,CB26A235950CDA19B2C4944EB76B993D3F4B9738A49BAEEE9BAAB6DF2E646155,192
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_277_barristan_selmy.txt,2026-09-19T12:37:54.945698+07:00,791F9C57226546C236808EF9B81B95EC64CE394B856228DDCB33321A24006AC0,193
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_282_eddard_stark.txt,2026-09-19T12:37:54.950924+07:00,E418B830B82A76C9C992B7404D640D9660FE66A9278E6DB7F5879127A033DD85,190
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_282_robert_baratheon.txt,2026-09-19T12:37:54.955930+07:00,5E778D8EC3FB6643CDEBF3027928254A732A005179FD64EC6A0792022B9943CB,194
AGOT_PLUS_FIX,common/bookmark_portraits/challenge_character_282_walder_frey.txt,2026-09-19T12:37:54.959450+07:00,AD82EC56C811081626A48807D28C59AC89F0BAF6DBA94067EE6D6BFFB2594371,200
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_clothes.txt,2026-09-19T12:37:54.964635+07:00,8B1C941DABB16F37FD7FDECC5D86E189DC436E74794BAA30B50F4D11A5E7C391,186
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_clothes_armor.txt,2026-09-19T12:37:54.970777+07:00,EED092E93DF7D57F39649138942A5BA858247000C5507BDBA1A818E26D4CE03F,192
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_dragon_appearance_flags.txt,2026-09-19T12:37:54.978304+07:00,B9132056621E9DB4F497CCF8F1F6A8A5705C178199D9E10BD5DAC168E85C4B5D,202
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_headgear_armor.txt,2026-09-19T12:37:54.985834+07:00,AB4AC546A515E18719292D2A03BE5286367CE3592A8EA7151F964861E55C21A3,193
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_legwear_armour.txt,2026-09-19T12:37:54.993736+07:00,758C190EEF440D71EED1A93834D9FA62A27BC6C62E8687767A5D5C8095946A70,193
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt,2026-09-19T12:37:54.999763+07:00,3008ACD9849DC669F80FB7DC059CB40031753D208500986208AC98DBA7270341,194
AGOT_PLUS_FIX,gfx/portraits/accessories/asoiaf_cloaks.txt,2026-09-19T12:37:55.006767+07:00,BBE3AB53D8094B5078CB7249635B95576241C20775786A97413E355A1D2464A0,178
AGOT_PLUS_FIX,gfx/portraits/accessories/asoiaf_clothes.txt,2026-09-19T12:37:55.013019+07:00,CEB74C4531A32592F43BC929DE734B237561713BCC58EB76AFDEBAF77355923A,179
AGOT_PLUS_FIX,gfx/portraits/accessories/asoiaf_jewellery.txt,2026-09-19T12:37:55.020046+07:00,E2115D7470ACD22851D6CDC41AB9DF0C729B6C238517C9E5EA915CA4EB84B46C,181
AGOT_PLUS_FIX,gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.asset,2026-09-19T12:37:55.027045+07:00,93244E168DE301130584FBF6A8C8BC301F3F44F88CB7BE9E5962DD77A37290A3,246
AGOT_PLUS_FIX,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/asoiaf_lannister_cloak_royal.asset,2026-09-19T12:37:55.032689+07:00,A1A0EE294D03FEAD2DEE08ADEF95B1F984C4A19A3714DDBB15B4B3143A6D3159,278
AGOT_PLUS_FIX,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/f_asoiaf_lannister_cloak_royal/f_asoiaf_lannister_cloak_royal.asset,2026-09-19T12:37:55.036684+07:00,27651832E2EC57E3FD9E22522815C52A76EE2AD061F00F4D4FCBF7C4DBD5D5EA,282
AGOT_PLUS_FIX,common/customizable_localization/asoiaf_historical_character_loc.txt,2026-09-19T12:37:55.042469+07:00,5D7A64F249598FFEB8240B37F230D7DEF75AF5BB6A14F4C9B5E8974BD8CF7E87,203
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_beards_custom_flags.txt,2026-09-19T12:37:55.049485+07:00,4B062171B30BF1377EF89534A492C2ED82D2049D5837527E2B247EA0B30B73B6,198
AGOT_PLUS_FIX,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh,2026-09-19T12:37:55.057017+07:00,55981ABB4BE456D7E97AE51017B90B96C24C2081B9B988E3E7C7E4F0F4B47F8B,283
AGOT_PLUS_FIX,common/scripted_effects/zz_agot_plus_fix_child_effects.txt,2026-09-19T12:37:55.064057+07:00,E7238C65F7231B1C9ED5B65A0792835CCB8F354927FB067EF6BA010D7F09AE34,193
AGOT_PLUS_FIX,common/modifiers/zz_agot_plus_fix_modifiers.txt,2026-09-19T12:37:55.069129+07:00,A8F3A272C5A6FD249AE8DFBFB78EBC0357692FF42D8DEA5EBF9912FCCCFFDA99,182
AGOT_PLUS_FIX,localization/english/agot_plus_fix_l_english.yml,2026-09-19T12:37:55.070757+07:00,5F792BF7B79A1BDCE1EA432E2A0DAA9D846AE2D85EB167D95DBA94B812DE28A2,183
AGOT_PLUS_FIX,localization/russian/agot_plus_fix_l_russian.yml,2026-09-19T12:37:55.075768+07:00,F87C7BC24D167FBC6E3E5E1A490DE785F6F7C960E486937EF52EA4F146143353,183
AGOT_PLUS_FIX,events/agot_plus_fix_age_events.txt,2026-09-19T12:37:55.081795+07:00,1246F665178C6E6D3BEAE8AFF3632BE7BA8894BA8801D2C035A01DFF5609BD6C,170
AGOT_PLUS_FIX,history/characters/agot_plus_fix_appearance_donors.txt,2026-09-19T12:37:55.086802+07:00,C26B8013228CA14283859AC9B4E256BF9A59D1A3219319F7F32865B7E92BAF29,189
AGOT_PLUS_FIX,common/scripted_triggers/zz_agot_plus_fix_stage8_triggers.txt,2026-09-19T12:37:55.088309+07:00,B7ABA11A197DC2E8267809E5D344B31F537BEBFE00C3E18C1DAF0BAE54E1EE39,196
AGOT_PLUS_FIX,common/scripted_effects/zz_agot_plus_fix_aegon_children_effects.txt,2026-09-19T12:37:55.089315+07:00,6CD69C6DA7D1EF47144FB6D71933A924DEC325BD9B69D442E35D3AAC7847CEFE,202
AGOT_PLUS_FIX,common/on_action/zz_agot_plus_fix_aegon_children_on_actions.txt,2026-09-19T12:37:55.095495+07:00,C91575C1AE8AAE47A9597BB4536BC1BD95B3A30DC9B3E50BEB7F2B1CC7F9151B,198
AGOT_PLUS_FIX,common/modifiers/zz_agot_plus_fix_aegon_children_modifiers.txt,2026-09-19T12:37:55.101011+07:00,94AB65DD5471A19050976A9F31AEB3FC85C198D9D6049B12091C8ADA32E599D5,197
AGOT_PLUS_FIX,localization/replace/english/zz_agot_plus_fix_aegon_children_l_english.yml,2026-09-19T12:37:55.107013+07:00,5133B071E65861D30DC849215E5E6384AF4820BD08EF657EBDD2C1A8A6D1E723,209
AGOT_PLUS_FIX,localization/replace/russian/zz_agot_plus_fix_aegon_children_l_russian.yml,2026-09-19T12:37:55.113081+07:00,9ECC4B38538A8BD09EA3AD078F8FD5169F8D830956DF63ECF0C4B9F987E0F763,209
AGOT_PLUS_RUS_CORRECT,localization/replace/asoiaf_death_reasons_l_russian.yml,2026-09-18T13:46:44.304823+07:00,F449DAF67E85054194412D78EF8AF23DD1B90E77C77D937AD99D9C3F8301F6AA,198
AGOT_PLUS_RUS_CORRECT,localization/replace/asoiaf_government_l_russian.yml,2026-09-18T13:46:44.306834+07:00,EDD2AE4440FFA26D821F65AC313A1D1B44C399009509D3154700EBF632292EEC,195
AGOT_PLUS_RUS_CORRECT,localization/replace/asoiaf_government_l_english.yml,2026-09-18T13:46:44.308835+07:00,0BFC75BEB27AFE01A7A23D19FB30ED787B174B20524C566C2C5AF0BDE8FDA29F,195
AGOT_PLUS_RUS_CORRECT,localization/replace/asoiaf_terrains_l_english.yml,2026-09-18T13:46:44.309835+07:00,0FFBBB46C0230B3F6B19BE8D4392934EA8D36A0125B561125D4D5038AD58870D,193
AGOT_PLUS_RUS_CORRECT,localization/english/asoiaf_game_rules_l_english.yml,2026-09-18T13:46:44.310834+07:00,C51CC9D5E5F142EEBBDB3E7B545E06C2EB5918D2FBEA1BE34309FE539CE53ED3,195
AGOT_PLUS_RUS_CORRECT,localization/english/modifiers/asoiaf_modifiers_l_english.yml,2026-09-18T13:46:44.320833+07:00,127D2B2F42880862A87B063956D57EF31B871ACF5F26446F196BEC97703DA61E,204
AGOT_PLUS_RUS_CORRECT,localization/replace/russian/zzzz_agot_plus_rus_correct_l_russian.yml,2026-09-18T06:44:19.714533+07:00,CFF063C027410578155016489AE5878846CD9684C037C8838608BF1DAA99E805,212
AGOT_PLUS_RUS_CORRECT,localization/replace/russian/zzzz_agot_plus_runtime_names_l_russian.yml,2026-09-18T13:46:44.329883+07:00,4DF24ACA9DF7200A8B4EAAA990ACF1B8E0F0437F0111D8E97CBB435CC11DCDBC,214
