"IssueClass","Attribution","Evidence","LogLine","Component","Owner","Message"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10040","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_canon_children_Targaryen_103_birth_effect, near line: 789"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 790"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10041","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_102_trigger, near line: 793"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 794"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10042","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_canon_children_Targaryen_102_birth_effect, near line: 797"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 798"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/asoiaf_army_on_actions.txt","10046","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: defender, near line: 89"" in file: ""common/on_action/asoiaf_army_on_actions.txt"" near line: 90"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/asoiaf_army_on_actions.txt","10047","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: defender, near line: 226"" in file: ""common/on_action/asoiaf_army_on_actions.txt"" near line: 227"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt","10048","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_101_trigger, near line: 613"" in file: ""common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt"" near line: 614"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt","10049","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_102_trigger, near line: 625
Unknown trigger: asoiaf_canon_children_Targaryen_103_trigger, near line: 626
Unknown trigger: asoiaf_canon_children_Targaryen_104_trigger, near line: 627"" in file: ""common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt"" near line: 628"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10052","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 417 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10053","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 458 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10054","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 499 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10055","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 540 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10056","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 581 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10057","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 622 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10058","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 663 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10059","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 704 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10060","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 745 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10061","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 786 (asoiaf_canon_children_dragon_bonding_maintenance)"
"On_action_structure","Resolved source path","common/on_action/agot_on_actions/test_title_on_actions.txt","10062","jomini_onaction.cpp:153","AGOT+ | Исправления совместимости","There is more than one '_pTrigger' defined:file: common/on_action/agot_on_actions/test_title_on_actions.txt line: 179 (agot_on_title_inheritance_lannister_baratheon_coa)"
"On_action_structure","Resolved source path","common/on_action/agot_on_actions/test_title_on_actions.txt","10063","jomini_onaction.cpp:161","AGOT+ | Исправления совместимости","There is more than one 'effect' defined using most recent:file: common/on_action/agot_on_actions/test_title_on_actions.txt line: 190 (agot_on_title_inheritance_lannister_baratheon_coa)"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/agot_on_actions/test_title_on_actions.txt","10064","pdx_persistent_reader.cpp:216","AGOT+ | Исправления совместимости","Error: ""Unknown effect: start_diarchy, near line: 233"" in file: ""common/on_action/agot_on_actions/test_title_on_actions.txt"" near line: 235"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/agot_on_actions/test_title_on_actions.txt","10065","pdx_persistent_reader.cpp:216","AGOT+ | Исправления совместимости","Error: ""Unknown effect: asoiaf_destroy_crownlands_title_effect, near line: 449"" in file: ""common/on_action/agot_on_actions/test_title_on_actions.txt"" near line: 450"
"Triggers_effects_and_syntax","Resolved source path","common/modifiers/asoiaf_artifact_modifiers.txt","10067","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unexpected token: westerman_opinion, near line: 6"" in file: ""common/modifiers/asoiaf_artifact_modifiers.txt"" near line: 6"
"Artifact_templates_and_arguments","Resolved source path","common/scripted_effects/asoiaf_scripted_effects_artifacts.txt","10082","jomini_script_argument.cpp:192","AGOT+","Compiling source for  failed for unknown arguments: CREATOR. At file: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt line: 1832 (agot_create_artifact_robertI_crown_effect)"
"Artifact_templates_and_arguments","Resolved source path","common/scripted_effects/asoiaf_scripted_effects_artifacts.txt","10083","jomini_script_argument.cpp:192","AGOT+","Compiling source for  failed for unknown arguments: CREATOR. At file: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt line: 1832 (agot_create_artifact_robertI_crown_effect)"
"Artifact_templates_and_arguments","Resolved source path","common/scripted_effects/asoiaf_scripted_effects_artifacts.txt","10084","jomini_script_argument.cpp:192","AGOT+","Compiling source for  failed for unknown arguments: CREATOR. At file: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt line: 1954 (agot_create_artifact_renly_crown_effect)"
"Artifact_templates_and_arguments","Resolved source path","common/scripted_effects/asoiaf_scripted_effects_artifacts.txt","10085","jomini_script_argument.cpp:192","AGOT+","Compiling source for  failed for unknown arguments: CREATOR. At file: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt line: 1954 (agot_create_artifact_renly_crown_effect)"
"Artifact_templates_and_arguments","Resolved source path","common/scripted_effects/asoiaf_scripted_effects_artifacts.txt","10086","jomini_script_argument.cpp:192","AGOT+","Compiling source for  failed for unknown arguments: CREATOR. At file: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt line: 2068 (agot_create_artifact_joffreyI_crown_effect)"
"Artifact_templates_and_arguments","Resolved source path","common/scripted_effects/asoiaf_scripted_effects_artifacts.txt","10087","jomini_script_argument.cpp:192","AGOT+","Compiling source for  failed for unknown arguments: CREATOR. At file: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt line: 2068 (agot_create_artifact_joffreyI_crown_effect)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10090","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4381 (asoiaf_canon_children_Targaryen_30_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10091","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4476 (asoiaf_canon_children_Targaryen_31_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10092","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4630 (asoiaf_canon_children_Targaryen_33_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10093","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4792 (asoiaf_canon_children_Targaryen_35_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10094","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4883 (asoiaf_canon_children_Targaryen_36_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10095","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 5183 (asoiaf_canon_children_Targaryen_41_and_42_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10096","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 5419 (asoiaf_canon_children_Targaryen_45_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10097","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 5553 (asoiaf_canon_children_Targaryen_47_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10098","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 6333 (asoiaf_canon_children_Targaryen_59_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10099","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 6441 (asoiaf_canon_children_Targaryen_60_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10100","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 6544 (asoiaf_canon_children_Targaryen_61_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10101","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 6731 (asoiaf_canon_children_Targaryen_63_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10102","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 6898 (asoiaf_canon_children_Targaryen_65_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10103","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7022 (asoiaf_canon_children_Targaryen_66_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10104","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7133 (asoiaf_canon_children_Targaryen_67_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10105","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7284 (asoiaf_canon_children_Targaryen_68_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10106","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7427 (asoiaf_canon_children_Targaryen_69_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10107","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7515 (asoiaf_canon_children_Targaryen_70_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10108","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7842 (asoiaf_canon_children_Targaryen_75_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10109","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7996 (asoiaf_canon_children_Targaryen_76_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10110","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 8143 (asoiaf_canon_children_Targaryen_77_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10111","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 8289 (asoiaf_canon_children_Targaryen_78_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10116","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 11750 (asoiaf_canon_children_Velaryon_34_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10117","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 11835 (asoiaf_canon_children_Velaryon_35_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10288","jomini_script_system.cpp:303","AGOT+ | Исправления совместимости","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/on_action/asoiaf_yearly_on_actions.txt line: 415 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10292","jomini_script_system.cpp:303","AGOT+ | Исправления совместимости","Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/on_action/asoiaf_yearly_on_actions.txt line: 415 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10296","jomini_script_system.cpp:303","AGOT+ | Исправления совместимости","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/on_action/asoiaf_yearly_on_actions.txt line: 456 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10300","jomini_script_system.cpp:303","AGOT+ | Исправления совместимости","Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/on_action/asoiaf_yearly_on_actions.txt line: 456 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10304","jomini_script_system.cpp:303","AGOT+ | Исправления совместимости","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/on_action/asoiaf_yearly_on_actions.txt line: 497 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10308","jomini_script_system.cpp:303","AGOT+ | Исправления совместимости","Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/on_action/asoiaf_yearly_on_actions.txt line: 497 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10312","jomini_script_system.cpp:303","AGOT+ | Исправления совместимости","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/on_action/asoiaf_yearly_on_actions.txt line: 538 (asoiaf_canon_children_dragon_bonding_maintenance)"
