"Count","Category","Owner","Files","FirstLogLine"
"4","Script / database error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_clothes.txt","9949"
"4","Script / database error","AGOT+","history/characters/asoiaf_char_dummies.txt","11359"
"4","History / title / faith reference error","Divine Intervention Cheat Menu","common/character_interactions/DI_character_interaction.txt","10281"
"4","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/duskendale/building_special_duskendale.mesh","1357"
"4","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/crag/crag.mesh","1218"
"4","Graphics / portrait source error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_legwear_armour.txt","9973"
"4","Script / database error","AGOT+","common/decisions/asoiaf_house_branch_decisions.txt","1438"
"4","Script / database error","AGOT+ | Исправления совместимости","common/on_action/agot_on_actions/test_title_on_actions.txt","10062"
"3","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh","1302"
"3","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh","1236"
"3","Script / database error","AGOT - Crowns of Westeros","common/modifiers/ntc_artifact_modifiers.txt","10068"
"3","Graphics / portrait source error","Unresolved file","gfx/interface/icons/building_types/icon_riverrun.dds","11350"
"3","Other error","","","11356"
"3","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/castamere/castamere_restored.mesh","1329"
"3","Script / database error","AGOT+","history/characters/asoiaf_char_stormlands.txt","11364"
"3","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/cow_blackhaven/cow_blackhaven.mesh","1220"
"2","Script / database error","AGOT+ | Исправления совместимости","gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt","9903"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/lordsport/lordsport.mesh","1300"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/Ten Towers/cow_building_special_ten_towers.mesh","1372"
"2","Graphics / portrait source error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_dragon_appearance_flags.txt","9955"
"2","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_low/f_asoiaf_manderly_armour_low.mesh","1235"
"2","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt | gfx/coat_of_arms/colored_emblems/re_block_02.dds","10266"
"2","Script / database error","COW-AGOT: 3D Models & Bigger Castles","common/scripted_triggers/cowagot_building_requirement_triggers.txt","11142"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/starpike/starpike.mesh","1240"
"2","Script / database error","Divine Intervention AGOT Cheat Menu","common/scripted_guis/DI_cultural_editor_pillars_sgui.txt","10827"
"2","History / title / faith reference error","COW-AGOT: 3D Models & Bigger Castles","common/on_action/cowagot_province_on_actions.txt","10285"
"2","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_dynast/asoiaf_greyjoy_armour_dynast.mesh","1230"
"2","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/reach_dynasties.txt | gfx/coat_of_arms/colored_emblems/re_block_02.dds","10271"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/castamere/24castamere_3.mesh","1253"
"2","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_dynast_coa/asoiaf_ironborn_armour_dynast_coa.mesh","1289"
"2","Script / database error","AGOT - Crowns of Westeros","common/on_action/ntc_artifacts_startdate.txt","11097"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/rooksrest/rooksrest2.mesh","1295"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/griffins roost/building_special_griffins_roost.mesh","1294"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/castamere/24castamere_2.mesh","1269"
"2","Graphics / portrait source error","AGOT Submod Core","gfx/portraits/accessories/smc_clothing.txt","1436"
"2","Script / database error","AGOT+","common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt","10048"
"2","Script / database error","AGOT+","common/on_action/asoiaf_army_on_actions.txt","10046"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_clothes.txt","9948"
"1","Script / database error","A Game of Thrones","events/activities/agot_coronation_activity/agot_coronation_crown_commission_events.txt","10045"
"1","Graphics / portrait source error","Unresolved file","gfx/interface/icons/building_types/icon_building_ten_towers.dds","11349"
"1","History / title / faith reference error","AGOT+","history/characters/asoiaf_char_dummies.txt","11362"
"1","Mod descriptor warning","","","1"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/riverland_dynasties.txt | gfx/coat_of_arms/colored_emblems/vale_seldon_rayonne.dds","10263"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt | gfx/coat_of_arms/colored_emblems/ce_bottom_solid.dds","10264"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/northern_dynasties.txt | gfx/coat_of_arms/colored_emblems/north_wibberly.dds","10265"
"1","Script / database error","AGOT+","common/modifiers/asoiaf_artifact_modifiers.txt","10067"
"1","Script / database error","AGOT Bookmarked","common/scripted_effects/00_agot_scenario_setup_effects.txt","10118"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/personal_coas_dynamic.txt | gfx/coat_of_arms/colored_emblems/asoiaf_unicorn.dds","10262"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/reach_dynasties.txt | gfx/coat_of_arms/colored_emblems/ce_bottom_solid.dds","10268"
"1","History / title / faith reference error","Divine Intervention Cheat Menu","common/scripted_guis/DI_char_editor_present_sgui.txt","10280"
"1","Script / database error","Legacy Of The Dragon","common/scripted_effects/00_lotd_artifact_creation_effects.txt","10487"
"1","Script / database error","Valyrian Steel","common/modifier_definition_formats/agot_scheme_definitions.txt","10927"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_personal_coas.txt | gfx/coat_of_arms/colored_emblems/asoiaf_unicorn.dds","10269"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_northern_dynasties.txt | gfx/coat_of_arms/colored_emblems/north_wibberly.dds","10270"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_riverland_dynasties.txt | gfx/coat_of_arms/colored_emblems/vale_seldon_rayonne.dds","10272"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/bookmark_236_tion_lannister.txt","10005"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/bookmark_277_barristan_selmy.txt","10006"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/bookmark_282_eddard_stark.txt","10007"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_clothes_armor.txt","9953"
"1","Script / database error","AGOT+ | Исправления совместимости","common/character_interactions/asoiaf_character_interactions.txt","9954"
"1","Graphics / portrait source error","AGOT+ | Исправления совместимости","gfx/portraits/portrait_modifiers/asoiaf_hairs_custom_flags.txt","9957"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/bookmark_282_robert_baratheon.txt","10008"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/challenge_character_282_walder_frey.txt","10043"
"1","Script / database error","Legacy Of The Dragon","events/decisions_events/buy_ruby_crown_events.txt","10044"
"1","Script / database error","Divine Intervention Cheat Menu","common/modifiers/DI_modifiers.txt","10066"
"1","Graphics / portrait source error","AGOT Bookmarked","common/bookmark_portraits/bookmark_299_asha_greyjoy.txt","10020"
"1","Graphics / portrait source error","AGOT Bookmarked","common/bookmark_portraits/bookmark_99_aurion_varezys.txt","10030"
"1","Script / database error","AGOT+","events/asoiaf_mega_war_events.txt","10031"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/asoiaf_dragonstone_armour_low/asoiaf_dragonstone_armour_low.mesh","1224"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_legs/f_asoiaf_gold_cloak_legs.mesh","1222"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_slippers_1/asoiaf_slippers_1.mesh","1225"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/Lonely Light/building_special_lonely_light_04.mesh","1232"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/f_asoiaf_dragonstone_armour_low/f_asoiaf_dragonstone_armour_low.mesh","1229"
"1","Graphics / portrait source error","A Game of Thrones | AGOT+","gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_masks.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_masks.dds","1215"
"1","Graphics / portrait source error","A Game of Thrones | AGOT+","gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_diffuse.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_diffuse.dds","1214"
"1","Graphics / portrait source error","A Game of Thrones | AGOT+","gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_normal.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_normal.dds","1216"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_low/asoiaf_tyrell_helm_low.mesh","1219"
"1","Graphics / portrait source error","A Game of Thrones | AGOT+","gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_properties.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_properties.dds","1217"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/planky town/planky_town.mesh","1245"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh","1244"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_1/asoiaf_leather_boots_1.mesh","1246"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_legs/asoiaf_gold_cloak_legs.mesh","1248"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_cloaks/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_cloak/f_asoiaf_gold_cloak_cloak.mesh","1247"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_jewellery/asoiaf/asoiaf_religious_jewellery/asoiaf_septon_jewellery/asoiaf_septon_necklace_1/asoiaf_septon_necklace_1.mesh","1234"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/asoiaf_shark_tooth_necklace.mesh","1233"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_cloaks/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_cloak/asoiaf_gold_cloak_cloak.mesh","1239"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/high_hermitage/high_hermitage.mesh","1243"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh","1242"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_old.mesh","1199"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_muscular.mesh","1198"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_dwarf.mesh","1200"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_greyjoy_legs_bs_no_left_leg.mesh | gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh","1203"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_infant.mesh","1201"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_breast_size_min.mesh","1194"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_breast_size_max.mesh","1193"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_pregnant.mesh","1195"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_gaunt.mesh","1197"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_fat.mesh","1196"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_normal.dds | gfx/models/buildings/special/Karhold/ethiopian_atlas_normal.dds","1210"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_diffuse.dds | gfx/models/buildings/special/Runestone/ethiopian_atlas_diffuse.dds","1209"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_normal.dds | gfx/models/buildings/special/Runestone/ethiopian_atlas_normal.dds","1211"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_properties.dds | gfx/models/buildings/special/Runestone/ethiopian_atlas_properties.dds","1213"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_properties.dds | gfx/models/buildings/special/Karhold/ethiopian_atlas_properties.dds","1212"
"1","Graphics / portrait source error","CK3 | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/ep3_patras_castle_01_a/ep3_patras_castle_ground_diffuse.dds | gfx/models/buildings/special/high_hermitage/ep3_patras_castle_ground_diffuse.dds","1205"
"1","Graphics / portrait source error","CK3 | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/ep3_patras_castle_01_a/ep3_patras_castle_01_a_unique.dds | gfx/models/buildings/special/high_hermitage/ep3_patras_castle_01_a_unique.dds","1204"
"1","Graphics / portrait source error","CK3 | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/ep3_patras_castle_01_a/ep3_patras_castle_ground_normal.dds | gfx/models/buildings/special/high_hermitage/ep3_patras_castle_ground_normal.dds","1206"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_diffuse.dds | gfx/models/buildings/special/Karhold/ethiopian_atlas_diffuse.dds","1208"
"1","Graphics / portrait source error","CK3 | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/ep3_patras_castle_01_a/ep3_patras_castle_ground_properties.dds | gfx/models/buildings/special/high_hermitage/ep3_patras_castle_ground_properties.dds","1207"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/the_arbor/the_arbor.mesh","1345"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_dragonstone_legs/f_asoiaf_dragonstone_legs.mesh","1344"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_high/asoiaf_drowned_man_robes_high.mesh","1346"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_4/asoiaf_leather_boots_4.mesh","1355"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/f_asoiaf_shark_tooth_necklace.mesh","1354"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh","1308"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_legs/asoiaf_nights_watch_legs.mesh","1307"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/yronwood/building_special_yronwood.mesh","1309"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/deepwood_motte/deepwood_motte.mesh","1311"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh","1310"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_silent_sister_robes/f_asoiaf_silent_sister_robes.mesh","1371"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_leather_boots_1/f_asoiaf_leather_boots_1.mesh","1365"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/accessories/asoiaf_cloaks.txt","1433"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/accessories/asoiaf_jewellery.txt","1435"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/accessories/asoiaf_clothes.txt","1434"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_high/asoiaf_tyrell_helm_high.mesh","1361"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_armour/asoiaf_gold_cloak_armour.mesh","1356"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_high_coa/asoiaf_ironborn_armour_high_coa.mesh","1362"
