Mod,File,LastWriteTime,SHA256,AbsolutePathLength
AGOT_PLUS_FIX,common/on_action/agot_on_actions/agot_title_on_actions.txt,2026-09-19T15:58:34.518761+07:00,9E1EC73ABBD1075C423024AC3568B567CF4826BAD51DBA365B584EC236DDEDB1,118
AGOT_PLUS_FIX,common/on_action/asoiaf_army_on_actions.txt,2026-09-19T15:58:34.525761+07:00,11A0ED712477C42BAE851447BF9085CCD19EE500CF5781AE343B310E142E11CE,103
AGOT_PLUS_FIX,events/asoiaf_mega_war_events.txt,2026-09-19T15:58:34.532385+07:00,96A82A67B955AFC3A2703BA1E59388A3E8787E3DBC30E6975B5097BC60F86FF9,93
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_106_alicent_hightower.txt,2026-09-19T15:58:34.540392+07:00,26175CCBEF8911CF09A61D27759E4942A3577287CA004ECE8AE696174120A45B,120
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_106_viserys_targaryen.txt,2026-09-19T15:58:34.545392+07:00,02F49C0288CDFCC83AFDCCD8EC0CDE1D73755FAB9625F3302DCAA37059B149D0,120
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_209_egg.txt,2026-09-19T15:58:34.550392+07:00,62E955B80DC9665966FAB045B349C80255C77BFEFA4CE9D16A76C8F5CA07979F,106
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_284_cressen.txt,2026-09-19T15:58:34.555394+07:00,953C26DA547710C92D0A2A5CD1B109BC74DB1CA68E293C45DCD8B6CE3DB3CC82,110
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_82_osmund_strong.txt,2026-09-19T15:58:34.559390+07:00,B22C32B80D0A07D4853D6BE7F915ADE7479A1CFD37FC737F54B70A56B0E49B60,115
AGOT_PLUS_FIX,common/dna_data/test_dna_beyond_the_wall.txt,2026-09-19T15:58:34.564392+07:00,22BBF56AB1C053590D1C2F478867944C4F0715DDFE1329A1451476D7D2348479,104
AGOT_PLUS_FIX,common/dna_data/test_dna_crownlands.txt,2026-09-19T15:58:34.574392+07:00,34B3CEACD5878B5B6CF056A9EE97269AF5C0F440A3181E6A430CEFED70135DB0,99
AGOT_PLUS_FIX,common/dna_data/test_dna_dornish.txt,2026-09-19T15:58:34.581385+07:00,CBBB532CB121B0B54DA8AC3E184BE3BA3CFC779FD1AD7A9D143F1F579D515B02,96
AGOT_PLUS_FIX,common/dna_data/test_dna_easter_eggs.txt,2026-09-19T15:58:34.588385+07:00,AA363A6F9FD2D40AB0EF1E0950B9BF8ABBE4EC6481AE1F902C6F2B7D2B80B9B2,100
AGOT_PLUS_FIX,common/dna_data/test_dna_essos.txt,2026-09-19T15:58:34.595358+07:00,DACFB242DB0E03CD901C19D9470EAD07A5AC2EC7C4D7ED31AA4F7EDD64C8BB54,94
AGOT_PLUS_FIX,common/dna_data/test_dna_iron_isles.txt,2026-09-19T15:58:34.601353+07:00,040AEA93089F88A18DBB6CBACF1BEF4259DC163B33A112A3A863B8106C27C4F7,99
AGOT_PLUS_FIX,common/dna_data/test_dna_north.txt,2026-09-19T15:58:34.610351+07:00,EAF30FAB5D3E00623EE8C42052D3315FC805873E5FE2DBFB02E9E07EA59920B0,94
AGOT_PLUS_FIX,common/dna_data/test_dna_reach.txt,2026-09-19T15:58:34.619354+07:00,1647B8A0E4B4386F668F8607BC6CC7F3FFE2733984CCAA73D0FF3E06511BF61F,94
AGOT_PLUS_FIX,common/dna_data/test_dna_riverlands.txt,2026-09-19T15:58:34.629361+07:00,993438F97D7B9BB7AE6A7FAE33FEEA41D4B7417E98CB26EFB6834FD1E57E93E2,99
AGOT_PLUS_FIX,common/dna_data/test_dna_stormlands.txt,2026-09-19T15:58:34.636879+07:00,87AEDBDE61ED0E26768DF0E51E49EF659A30D7C55907F8E88700EEA1405105BE,99
AGOT_PLUS_FIX,common/dna_data/test_dna_vale.txt,2026-09-19T15:58:34.645878+07:00,02BE996E188B88197828544842B4E0902322E38112807B0E4A2792D182E60FC1,93
AGOT_PLUS_FIX,common/dna_data/test_dna_valyrian.txt,2026-09-19T15:58:34.657876+07:00,A1FFFA3B783F7F84BE9867D226E7A34CFB8FB91AB61895A4C6892C3C9E762E05,97
AGOT_PLUS_FIX,common/dna_data/test_dna_vanity.txt,2026-09-19T15:58:34.667872+07:00,A3E46B8D804FBEEB418970B71ADAD8E65D4BD71F705DC2BD4C802887A791EF0F,95
AGOT_PLUS_FIX,common/dna_data/test_dna_westerlands.txt,2026-09-19T15:58:34.675870+07:00,18717644F53F2649F8EE31B3FBC63D2A278A83FCBD411B13368F831B647D059B,100
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_236_tion_lannister.txt,2026-09-19T15:58:34.684871+07:00,CB26A235950CDA19B2C4944EB76B993D3F4B9738A49BAEEE9BAAB6DF2E646155,117
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_277_barristan_selmy.txt,2026-09-19T15:58:34.689871+07:00,791F9C57226546C236808EF9B81B95EC64CE394B856228DDCB33321A24006AC0,118
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_282_eddard_stark.txt,2026-09-19T15:58:34.694879+07:00,E418B830B82A76C9C992B7404D640D9660FE66A9278E6DB7F5879127A033DD85,115
AGOT_PLUS_FIX,common/bookmark_portraits/bookmark_282_robert_baratheon.txt,2026-09-19T15:58:34.699878+07:00,5E778D8EC3FB6643CDEBF3027928254A732A005179FD64EC6A0792022B9943CB,119
AGOT_PLUS_FIX,common/bookmark_portraits/challenge_character_282_walder_frey.txt,2026-09-19T15:58:34.703877+07:00,AD82EC56C811081626A48807D28C59AC89F0BAF6DBA94067EE6D6BFFB2594371,125
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_clothes.txt,2026-09-19T15:58:34.708871+07:00,8B1C941DABB16F37FD7FDECC5D86E189DC436E74794BAA30B50F4D11A5E7C391,111
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_clothes_armor.txt,2026-09-19T15:58:34.715877+07:00,EED092E93DF7D57F39649138942A5BA858247000C5507BDBA1A818E26D4CE03F,117
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_dragon_appearance_flags.txt,2026-09-19T15:58:34.723889+07:00,B9132056621E9DB4F497CCF8F1F6A8A5705C178199D9E10BD5DAC168E85C4B5D,127
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_headgear_armor.txt,2026-09-19T15:58:34.732271+07:00,AB4AC546A515E18719292D2A03BE5286367CE3592A8EA7151F964861E55C21A3,118
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_legwear_armour.txt,2026-09-19T15:58:34.739272+07:00,758C190EEF440D71EED1A93834D9FA62A27BC6C62E8687767A5D5C8095946A70,118
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt,2026-09-19T15:58:34.747264+07:00,3008ACD9849DC669F80FB7DC059CB40031753D208500986208AC98DBA7270341,119
AGOT_PLUS_FIX,gfx/portraits/accessories/asoiaf_cloaks.txt,2026-09-19T15:58:34.754269+07:00,BBE3AB53D8094B5078CB7249635B95576241C20775786A97413E355A1D2464A0,103
AGOT_PLUS_FIX,gfx/portraits/accessories/asoiaf_clothes.txt,2026-09-19T15:58:34.761263+07:00,CEB74C4531A32592F43BC929DE734B237561713BCC58EB76AFDEBAF77355923A,104
AGOT_PLUS_FIX,gfx/portraits/accessories/asoiaf_jewellery.txt,2026-09-19T15:58:34.769269+07:00,E2115D7470ACD22851D6CDC41AB9DF0C729B6C238517C9E5EA915CA4EB84B46C,106
AGOT_PLUS_FIX,gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.asset,2026-09-19T15:58:34.775272+07:00,93244E168DE301130584FBF6A8C8BC301F3F44F88CB7BE9E5962DD77A37290A3,171
AGOT_PLUS_FIX,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/asoiaf_lannister_cloak_royal.asset,2026-09-19T15:58:34.780264+07:00,A1A0EE294D03FEAD2DEE08ADEF95B1F984C4A19A3714DDBB15B4B3143A6D3159,203
AGOT_PLUS_FIX,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/f_asoiaf_lannister_cloak_royal/f_asoiaf_lannister_cloak_royal.asset,2026-09-19T15:58:34.784266+07:00,27651832E2EC57E3FD9E22522815C52A76EE2AD061F00F4D4FCBF7C4DBD5D5EA,207
AGOT_PLUS_FIX,common/customizable_localization/asoiaf_historical_character_loc.txt,2026-09-19T15:58:34.789264+07:00,5D7A64F249598FFEB8240B37F230D7DEF75AF5BB6A14F4C9B5E8974BD8CF7E87,128
AGOT_PLUS_FIX,gfx/portraits/portrait_modifiers/asoiaf_beards_custom_flags.txt,2026-09-19T15:58:34.796263+07:00,4B062171B30BF1377EF89534A492C2ED82D2049D5837527E2B247EA0B30B73B6,123
AGOT_PLUS_FIX,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh,2026-09-19T15:58:34.804616+07:00,55981ABB4BE456D7E97AE51017B90B96C24C2081B9B988E3E7C7E4F0F4B47F8B,208
AGOT_PLUS_FIX,gfx/models/court/rooms/asoiaf_red_keep/asoiaf_court_red_keep.mesh,2026-09-19T15:58:34.823306+07:00,56337ACF0A958FBFB815223D6072EF0C5C4DE0D7290A8824672915925DA5D4A1,125
AGOT_PLUS_FIX,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,2026-09-19T15:58:34.853821+07:00,79FC576AA557A96C178834F3A04CC6CF6348A08B29CADB84C0AF06D833A50CF3,129
AGOT_PLUS_FIX,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_cloak/f_asoiaf_gold_cloak_cloak.mesh,2026-09-19T15:58:34.866829+07:00,DF0E1885C3B0743157AC77DF901779D9FC99755E169E07FDEE2FAF4A054A05FC,171
AGOT_PLUS_FIX,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh,2026-09-19T15:58:34.872822+07:00,5F1B92E017877BF073D0982A0EEAE385C83E1E9632E22C5571627ABB1F5CC385,181
AGOT_PLUS_FIX,gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/f_asoiaf_dragonstone_armour_low/f_asoiaf_dragonstone_armour_low.mesh,2026-09-19T15:58:34.877821+07:00,5289319BFD6F73E0D81CF93D94AFE089C00B5888B36D419E372310422DF607DF,203
AGOT_PLUS_FIX,gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_armour/f_asoiaf_gold_cloak_armour.mesh,2026-09-19T15:58:34.883822+07:00,D3429A9EC52B2C4E3CE0F0962C72FDF55A64F70A3C4A4140E1D3817C35086B6D,174
AGOT_PLUS_FIX,gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_low/f_asoiaf_manderly_armour_low.mesh,2026-09-19T15:58:34.889821+07:00,E8C4B59A694F632C278DB16F95F528C1290AB748003EF3153C0C3A065224E57D,197
AGOT_PLUS_FIX,gfx/models/portraits/f_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_silent_sister_robes/f_asoiaf_silent_sister_robes.mesh,2026-09-19T15:58:34.894829+07:00,A3E9B56C78705A4142F7AD59AD39ACBC6B2C2EDCE310D53BA77372ECAF982C27,184
AGOT_PLUS_FIX,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_westerlands_mourning_1/f_asoiaf_westerlands_mourning_1.mesh,2026-09-19T15:58:34.901822+07:00,310C550DF50922E076F14724A7B1F7E862F6329797A7B2E1FC6BBC02CE07A531,183
AGOT_PLUS_FIX,gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_helm/f_asoiaf_gold_cloak_helm.mesh,2026-09-19T15:58:34.907829+07:00,AED07F3BC4E5181064BF828FFAF9A1E4F70B551E3FEAE5BA85F667C044906B71,172
AGOT_PLUS_FIX,gfx/models/portraits/f_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/f_asoiaf_shark_tooth_necklace.mesh,2026-09-19T15:58:34.912829+07:00,9FB786FD7478E95D13406748A8C5796DCD2A883B4C89AA85D90A7392E03C3D03,177
AGOT_PLUS_FIX,gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_dragonstone_legs/f_asoiaf_dragonstone_legs.mesh,2026-09-19T15:58:34.919833+07:00,902F7EF38399622C8828AAEEA3BC7AD1A3C187B0E2532D2A958B47001CF740EB,172
AGOT_PLUS_FIX,gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_legs/f_asoiaf_gold_cloak_legs.mesh,2026-09-19T15:58:34.922826+07:00,528B10969F991652B8CC273174845099A21B635CDF36CACFE931EB5F63DC705F,170
AGOT_PLUS_FIX,gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_leather_boots_1/f_asoiaf_leather_boots_1.mesh,2026-09-19T15:58:34.928833+07:00,BB519F071FB7AE5472723CB22BE8D5B80B806D8CF0D6C3F781F194B2CE058C3D,167
AGOT_PLUS_FIX,gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_shoes_1/f_asoiaf_shoes_1.mesh,2026-09-19T15:58:34.932850+07:00,9CC96EFF8CDE8D3164D83CC75B46E2A2CA9EEC3EBB1FDE83A6F4CA4A60D6C418,151
AGOT_PLUS_FIX,gfx/models/portraits/f_legwear/asoiaf/asoiaf_iron_isles/f_asoiaf_greyjoy_legs/f_asoiaf_greyjoy_legs.mesh,2026-09-19T15:58:34.935843+07:00,B76DF04BEBEFC2E7E804F910B498F8092548D63AC1BDD488B5415EDF449FBC22,164
AGOT_PLUS_FIX,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_cloak/asoiaf_gold_cloak_cloak.mesh,2026-09-19T15:58:34.940853+07:00,9D526E4137686C597BF55F32B301FDDDB6A94D642120DF98A2FF87C70531765F,167
AGOT_PLUS_FIX,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh,2026-09-19T15:58:34.945850+07:00,EE3D15470569F44502F06A2EF965904D722A2F244174668AF474B41347E307CA,177
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/asoiaf_dragonstone_armour_low/asoiaf_dragonstone_armour_low.mesh,2026-09-19T15:58:34.950851+07:00,86D9835793118CFCD301AE50DF8F1A59B4F7882EE0642F9232C35C14F0822BD0,199
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_armour/asoiaf_gold_cloak_armour.mesh,2026-09-19T15:58:34.956842+07:00,D28ED5AF0DE70AAA38A56E1350A37F576638F752BBAC7CA2C76F8E1DE12C4657,170
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_dynast/asoiaf_greyjoy_armour_dynast.mesh,2026-09-19T15:58:34.961850+07:00,9F9D149C5BE321F478703758FA7D2C6DB21F88CA2EA2CB2D35D227EBC1FA8491,178
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_high/asoiaf_greyjoy_armour_high.mesh,2026-09-19T15:58:34.967850+07:00,83EF068DAD2D4B5E2F947E59367F52075AC811176C5A84F1B56D93DC401CBCED,174
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_dynast_coa/asoiaf_ironborn_armour_dynast_coa.mesh,2026-09-19T15:58:34.974850+07:00,9ACA1C511578714F4562ACEE4277F07870A05C902246BDA464B8DC7E90A2B9BA,188
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_high_coa/asoiaf_ironborn_armour_high_coa.mesh,2026-09-19T15:58:34.979842+07:00,33D7110284CC30AA4AD8EF72227F2DA9A74AE206E1A6C4B3D2102862144DB13B,184
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_leather/asoiaf_nights_watch_leather.mesh,2026-09-19T15:58:34.986842+07:00,E3391F4C840F8180B601895003E55DF87699547268AEEACDAEF3FD0B583BB770,178
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_reach/asoiaf_tyrell_armour_high/asoiaf_tyrell_armour_high.mesh,2026-09-19T15:58:34.991850+07:00,41EB989CF648190CBC2398E1E2588192C55B43213EF98204ED57FE6BAE3FF1C7,167
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_high/asoiaf_drowned_man_robes_high.mesh,2026-09-19T15:58:34.997843+07:00,A6ABAB8017250D6152680BF412BA23794D6CAB1D32710A0F6FC33E6F47CF71DE,213
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_low/asoiaf_drowned_man_robes_low.mesh,2026-09-19T15:58:35.002848+07:00,A48AFCF0F619664D4AE4DE38D256F60921A8E0BEE060A3114CF765E644B1A79A,211
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_1/asoiaf_septon_robes_1.mesh,2026-09-19T15:58:35.007842+07:00,AF9C6572CC0807DA8D405547E253238DCB50FF4866CCF4FE3E5A3287B62CAD88,192
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh,2026-09-19T15:58:35.013850+07:00,1A829B03CC4E270C6A106221E2A47B65B1BC5CEEBFDD5729275A46D13BE5211C,192
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_stepstones/asoiaf_pirate_prince_tunic/asoiaf_pirate_prince_tunic.mesh,2026-09-19T15:58:35.019853+07:00,100F962B793AA58813D91940F9CCC300250D94FC9F64BB0DE6D462A4F669251C,174
AGOT_PLUS_FIX,gfx/models/portraits/m_clothes/asoiaf/asoiaf_westerlands/asoiaf_tywin_tunics/asoiaf_tywin_tunic_1/asoiaf_tywin_tunic_1.mesh,2026-09-19T15:58:35.025854+07:00,09E6EE2D07C7B550E5A13E0152A511D73EF6891399A3C240C072489651FD000F,183
AGOT_PLUS_FIX,gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh,2026-09-19T15:58:35.031906+07:00,770299395BD82D13D950A1A7AACBF3C63E7B6A031CBDC097BD98B247FC03B17C,168
AGOT_PLUS_FIX,gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh,2026-09-19T15:58:35.035898+07:00,2DFC730208E504D17485EA931F6D24750B26B1674A391DE6F90B6FA037A1E077,174
AGOT_PLUS_FIX,gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_high/asoiaf_tyrell_helm_high.mesh,2026-09-19T15:58:35.039906+07:00,78401B367F7085219A501312973498DF439F8D1C643786A8B3E981336C522B3E,165
AGOT_PLUS_FIX,gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_low/asoiaf_tyrell_helm_low.mesh,2026-09-19T15:58:35.043898+07:00,8F0842476DDA5B305D73712AE5A8223FC3ED7E270A59A1C21D918AE9AD9F8D7B,163
AGOT_PLUS_FIX,gfx/models/portraits/m_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/asoiaf_shark_tooth_necklace.mesh,2026-09-19T15:58:35.047898+07:00,B1412AF6145245E66B6A8E0D97142CAB274BE724F6D4EC77B37BF851E71E11BF,175
AGOT_PLUS_FIX,gfx/models/portraits/m_jewellery/asoiaf/asoiaf_religious_jewellery/asoiaf_septon_jewellery/asoiaf_septon_necklace_1/asoiaf_septon_necklace_1.mesh,2026-09-19T15:58:35.052898+07:00,202025855F655AAAE0CB094D7D54BC75FE3C1F8D4383228C6272CBE1970F68A8,205
AGOT_PLUS_FIX,gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh,2026-09-19T15:58:35.055898+07:00,9DF11D71CBA15F1C51D6A12244EF23A43812EC210A6D07DD1E7101A49D8387B5,168
