"Count","Category","Owner","FirstLogLine","Component","Message"
"2","Script / database error","","2000","jomini_effect.cpp:1161","Flag 'unknown_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2001","jomini_effect.cpp:1161","Flag 'blackDarkRed' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2008","jomini_effect.cpp:1161","Flag 'roland_crown' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2009","jomini_effect.cpp:1161","Flag 'ruin_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2007","jomini_effect.cpp:1161","Flag 'settlement_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2005","jomini_effect.cpp:1161","Flag 'iceFire' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2006","jomini_effect.cpp:1161","Flag 'highlight_special_buildings_map' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","1290","pdxassetutil.cpp:556","UV-Set: 1 in mesh 'crag_upper' in file 'gfx/models/buildings/special/crag/crag_level_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area."
"2","Script / database error","","2029","jomini_effect.cpp:1145","Variable 'seafoam_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2028","jomini_effect.cpp:1161","Variable 'swordman_armor_artifact' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2026","jomini_effect.cpp:1161","Variable 'crown_aegon_baelor_artifact' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2027","jomini_effect.cpp:1161","Variable 'highlight_cow_provinces_map' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2033","jomini_effect.cpp:1145","Variable 'DI_artifact_category_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2032","jomini_effect.cpp:1145","Variable 'DI_artifact_quality_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2034","jomini_effect.cpp:1145","Variable 'pincer_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2030","jomini_effect.cpp:1145","Variable 'DI_artifact_subtype_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2035","jomini_effect.cpp:1145","Variable 'blackfyre_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2019","jomini_effect.cpp:1161","Variable 'Aotk_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2020","jomini_effect.cpp:1161","Variable 'is_baratheon_6' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2018","jomini_effect.cpp:1161","Variable 'kingsguard_choice' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2016","jomini_effect.cpp:1161","Variable 'brightboar_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2017","jomini_effect.cpp:1161","Variable 'captains_sword' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2024","jomini_effect.cpp:1161","Variable 'tgc_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2025","jomini_effect.cpp:1161","Variable 'darksister' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2023","jomini_effect.cpp:1161","Variable 'seafoam' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2021","jomini_effect.cpp:1161","Variable 'app_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2022","jomini_effect.cpp:1161","Variable 'maekars_crown' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Graphics / portrait source error","","1398","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_standardVest_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1397","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_ornateVest_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1378","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyreAlt_03"""
"2","Graphics / portrait source error","","1376","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyreAlt_02"""
"2","Graphics / portrait source error","","1377","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyre_03"""
"2","Graphics / portrait source error","","1399","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_platedVest_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1387","portraitaccessories.cpp:159","accessory group [legwear:tgc_pants_blackfyre] has an invalid accessory ""male_legwear_twoSwordsPants_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1386","portraitaccessories.cpp:159","accessory group [legwear:tgc_pants_blackfyre] has an invalid accessory ""male_legwear_standardPants_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1385","portraitaccessories.cpp:159","accessory group [legwear:tgc_pants_blackfyre] has an invalid accessory ""male_legwear_captainsPants_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1395","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_captainsArmor_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1392","portraitaccessories.cpp:159","accessory group [clothes:brightboar_swordsman_armour] has an invalid accessory ""female_clothes_secular_brightboar_swordsman"""
"2","Graphics / portrait source error","","1391","portraitaccessories.cpp:159","accessory group [clothes:brightboar_swordsman_armour] has an invalid accessory ""male_clothes_secular_brightboar_swordsman"""
"2","Graphics / portrait source error","","1375","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyre_02"""
"2","History / title / faith reference error","","2145","history.cpp:644","Referencing non-existent character in script link character:asoiaf_Targaryen_61_1"
"2","History / title / faith reference error","","2143","history.cpp:644","Referencing non-existent character in script link character:Hotah_rs_2"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","1242","pdxassetutil.cpp:556","UV-Set: 1 in mesh 'crag_upper' in file 'gfx/models/buildings/special/crag/crag_level_2.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area."
"2","Graphics / portrait source error","","1396","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_captainsArmorMetal_blackfyreAlt_01"""
"2","Script / database error","","2031","jomini_effect.cpp:1145","Variable 'COWAGOT_is_loaded' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Graphics / portrait source error","","1373","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyre_01"""
"2","Graphics / portrait source error","","1374","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyreAlt_01"""
"2","History / title / faith reference error","","2136","history.cpp:644","Referencing non-existent character in script link character:Gardener_75"
"1","Script / database error","AGOT Submod Core","1880","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3310 (headgear_situational:weight)"
"1","Script / database error","Divine Intervention Cheat Menu","1909","jomini_trigger.cpp:243","PostValidate of trigger 'is_struggle_type' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1430 (DI_arrange_marriage_interaction:is_valid)"
"1","Script / database error","AGOT - Crowns of Westeros","1910","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'agot_shatter_empires' ]
  Script location: file: common/on_action/ntc_artifacts_startdate.txt line: 128 (ntc_artifact_shattered_kingdoms)"
"1","Script / database error","AGOT - Crowns of Westeros","1914","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: common/on_action/ntc_artifacts_startdate.txt line: 128 (ntc_artifact_shattered_kingdoms)"
"1","Script / database error","AGOT Submod Core","1885","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3355 (headgear_situational:weight)"
"1","Script / database error","AGOT Submod Core","1889","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3355 (headgear_situational:weight)"
"1","Script / database error","Divine Intervention Cheat Menu","1890","jomini_script_system.cpp:303","Script system error!
  Error: is_struggle_type trigger [ Invalid database object 'persian_struggle' ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1415 (DI_arrange_marriage_interaction:is_shown)"
"1","Script / database error","AGOT Submod Core","1875","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3266 (headgear_situational:weight)"
"1","Script / database error","AGOT Submod Core","1879","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3266 (headgear_situational:weight)"
"1","Script / database error","AGOT Submod Core","1884","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3310 (headgear_situational:weight)"
"1","Script / database error","Divine Intervention Cheat Menu","1894","jomini_trigger.cpp:243","PostValidate of trigger 'is_struggle_type' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1415 (DI_arrange_marriage_interaction:is_shown)"
"1","Script / database error","Divine Intervention Cheat Menu","1904","jomini_trigger.cpp:243","PostValidate of trigger 'is_struggle_type' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1424 (DI_arrange_marriage_interaction:is_valid)"
"1","Script / database error","Divine Intervention Cheat Menu","1905","jomini_script_system.cpp:303","Script system error!
  Error: is_struggle_type trigger [ Invalid database object 'persian_struggle' ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1430 (DI_arrange_marriage_interaction:is_valid)"
"1","Script / database error","AGOT Submod Core","1874","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3222 (headgear_situational:weight)"
"1","Script / database error","Divine Intervention Cheat Menu","1895","jomini_script_system.cpp:303","Script system error!
  Error: has_struggle_phase_parameter trigger [ Bool phase parameter 'can_trade_piety_for_marriage_acceptance' does not exist ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1416 (DI_arrange_marriage_interaction:is_shown)"
"1","Script / database error","Divine Intervention Cheat Menu","1899","jomini_trigger.cpp:243","PostValidate of trigger 'has_struggle_phase_parameter' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1416 (DI_arrange_marriage_interaction:is_shown)"
"1","Script / database error","Divine Intervention Cheat Menu","1900","jomini_script_system.cpp:303","Script system error!
  Error: is_struggle_type trigger [ Invalid database object 'persian_struggle' ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1424 (DI_arrange_marriage_interaction:is_valid)"
"1","Script / database error","AGOT Submod Core","1764","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1642 (cloaks:weight)"
"1","Script / database error","AGOT Submod Core","1760","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1642 (cloaks:weight)"
"1","Script / database error","AGOT Submod Core","1769","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1684 (cloaks:weight)"
"1","Script / database error","AGOT Submod Core","1765","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1684 (cloaks:weight)"
"1","Script / database error","AGOT Submod Core","1754","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1333 (cloaks:weight)"
"1","Script / database error","AGOT Submod Core","1750","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1333 (cloaks:weight)"
"1","Script / database error","AGOT Submod Core","1759","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1338 (cloaks:weight)"
"1","Script / database error","AGOT Submod Core","1755","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1338 (cloaks:weight)"
"1","Script / database error","AGOT Submod Core","1784","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 937 (legwear:weight)"
"1","Script / database error","AGOT Submod Core","1780","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 937 (legwear:weight)"
"1","Script / database error","AGOT Submod Core","1789","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 616 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1785","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 616 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1774","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 871 (legwear:weight)"
"1","Script / database error","AGOT Submod Core","1770","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 871 (legwear:weight)"
"1","Script / database error","AGOT Submod Core","1779","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 898 (legwear:weight)"
"1","Script / database error","AGOT Submod Core","1775","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 898 (legwear:weight)"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1720","jomini_script_system.cpp:303","Script system error!
  Error: add_trait effect [ target: Not found in database class CTraitDatabase ]
  Script location: file: common/scripted_effects/DI_present_effects.txt line: 20 (DI_personality_trait_randomizer_effect)"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1719","jomini_effect.cpp:139","PostValidate of effect 'learn_language' returned false at file: common/scripted_effects/DI_court_position_spawner_overrides.txt line: 28 (DI_court_position_post_spawn_effect[args#2101251318])"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1725","jomini_script_system.cpp:303","Script system error!
  Error: add_trait effect [ target: Not found in database class CTraitDatabase ]
  Script location: file: common/scripted_effects/DI_present_effects.txt line: 21 (DI_personality_trait_randomizer_effect)"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1724","jomini_effect.cpp:139","PostValidate of effect 'add_trait' returned false at file: common/scripted_effects/DI_present_effects.txt line: 20 (DI_personality_trait_randomizer_effect)"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1710","jomini_script_system.cpp:303","Script system error!
  Error: learn_language effect [ Invalid database object 'language_greek' ]
  Script location: file: common/scripted_effects/DI_court_position_spawner_overrides.txt line: 27 (DI_court_position_post_spawn_effect[args#2101251318])"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1709","jomini_effect.cpp:139","PostValidate of effect 'learn_language' returned false at file: common/scripted_effects/DI_court_position_spawner_overrides.txt line: 26 (DI_court_position_post_spawn_effect[args#2101251318])"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1715","jomini_script_system.cpp:303","Script system error!
  Error: learn_language effect [ Invalid database object 'language_latin' ]
  Script location: file: common/scripted_effects/DI_court_position_spawner_overrides.txt line: 28 (DI_court_position_post_spawn_effect[args#2101251318])"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1714","jomini_effect.cpp:139","PostValidate of effect 'learn_language' returned false at file: common/scripted_effects/DI_court_position_spawner_overrides.txt line: 27 (DI_court_position_post_spawn_effect[args#2101251318])"
"1","Script / database error","Valyrian Steel","1740","pdx_persistent_reader.cpp:216","Error: ""Unknown modifier type: bond_with_dragon_scheme_success_chance_add, near line: 17
Unknown modifier type: bond_with_dragon_scheme_scheme_success_chance_add, near line: 24"" in file: ""common/modifier_definition_formats/agot_scheme_definitions.txt"" near line: 29"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1739","jomini_effect.cpp:139","PostValidate of effect 'remove_trait' returned false at file: common/scripted_effects/DI_present_effects.txt line: 86 (DI_clear_personality_traits_effect)"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1746","jomini_script_system.cpp:303","Script system error!
  Error: has_trait trigger [ Cannot find ruthless in trait database ]
  Script location: file: common/scripted_effects/DI_present_effects.txt line: 86 (DI_clear_personality_traits_effect)"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1742","jomini_script_system.cpp:303","Script system error!
  Error: has_trait trigger [ Cannot find honorable in trait database ]
  Script location: file: common/scripted_effects/DI_present_effects.txt line: 85 (DI_clear_personality_traits_effect)"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1730","jomini_script_system.cpp:303","Script system error!
  Error: remove_trait effect [ target: Not found in database class CTraitDatabase ]
  Script location: file: common/scripted_effects/DI_present_effects.txt line: 85 (DI_clear_personality_traits_effect)"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1729","jomini_effect.cpp:139","PostValidate of effect 'add_trait' returned false at file: common/scripted_effects/DI_present_effects.txt line: 21 (DI_personality_trait_randomizer_effect)"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1735","jomini_script_system.cpp:303","Script system error!
  Error: remove_trait effect [ target: Not found in database class CTraitDatabase ]
  Script location: file: common/scripted_effects/DI_present_effects.txt line: 86 (DI_clear_personality_traits_effect)"
"1","Script / database error","Divine Intervention AGOT Cheat Menu","1734","jomini_effect.cpp:139","PostValidate of effect 'remove_trait' returned false at file: common/scripted_effects/DI_present_effects.txt line: 85 (DI_clear_personality_traits_effect)"
"1","Script / database error","AGOT Submod Core","1790","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1062 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1845","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1562 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1844","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1518 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1850","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 338 (headgear_situational:weight)"
"1","Script / database error","AGOT Submod Core","1849","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1562 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1835","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1472 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1834","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1428 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1840","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1518 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1839","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1472 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1865","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3174 (headgear_situational:weight)"
"1","Script / database error","AGOT Submod Core","1864","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3127 (headgear_situational:weight)"
"1","Script / database error","AGOT Submod Core","1870","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3222 (headgear_situational:weight)"
"1","Script / database error","AGOT Submod Core","1869","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3174 (headgear_situational:weight)"
"1","Script / database error","AGOT Submod Core","1855","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 395 (headgear_situational:weight)"
"1","Script / database error","AGOT Submod Core","1854","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 338 (headgear_situational:weight)"
"1","Script / database error","AGOT Submod Core","1860","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3127 (headgear_situational:weight)"
"1","Script / database error","AGOT Submod Core","1859","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 395 (headgear_situational:weight)"
"1","Script / database error","AGOT Submod Core","1805","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1202 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1804","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1158 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1810","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1248 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1809","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1202 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1795","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1109 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1794","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1062 (clothes_situational:weight)"
"1","Script / database error","AGOT Submod Core","1800","jomini_script_system.cpp:303","Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1158 (clothes_situational:weight)"
