"Mod","File","LastWriteTime","SHA256"
"AGOT_PLUS_FIX","common/on_action/agot_on_actions/agot_title_on_actions.txt","2026-09-19T10:28:42.5398201+07:00","9E1EC73ABBD1075C423024AC3568B567CF4826BAD51DBA365B584EC236DDEDB1"
"AGOT_PLUS_FIX","common/on_action/asoiaf_army_on_actions.txt","2026-09-19T10:28:42.5468194+07:00","11A0ED712477C42BAE851447BF9085CCD19EE500CF5781AE343B310E142E11CE"
"AGOT_PLUS_FIX","events/asoiaf_mega_war_events.txt","2026-09-19T10:28:42.5528210+07:00","96A82A67B955AFC3A2703BA1E59388A3E8787E3DBC30E6975B5097BC60F86FF9"
"AGOT_PLUS_FIX","common/bookmark_portraits/bookmark_106_alicent_hightower.txt","2026-09-19T10:28:42.5578237+07:00","26175CCBEF8911CF09A61D27759E4942A3577287CA004ECE8AE696174120A45B"
"AGOT_PLUS_FIX","common/bookmark_portraits/bookmark_106_viserys_targaryen.txt","2026-09-19T10:28:42.5618224+07:00","02F49C0288CDFCC83AFDCCD8EC0CDE1D73755FAB9625F3302DCAA37059B149D0"
"AGOT_PLUS_FIX","common/bookmark_portraits/bookmark_209_egg.txt","2026-09-19T10:28:42.5668225+07:00","62E955B80DC9665966FAB045B349C80255C77BFEFA4CE9D16A76C8F5CA07979F"
"AGOT_PLUS_FIX","common/bookmark_portraits/bookmark_284_cressen.txt","2026-09-19T10:28:42.5712236+07:00","953C26DA547710C92D0A2A5CD1B109BC74DB1CA68E293C45DCD8B6CE3DB3CC82"
"AGOT_PLUS_FIX","common/bookmark_portraits/bookmark_82_osmund_strong.txt","2026-09-19T10:28:42.5762235+07:00","B22C32B80D0A07D4853D6BE7F915ADE7479A1CFD37FC737F54B70A56B0E49B60"
"AGOT_PLUS_FIX","common/dna_data/test_dna_beyond_the_wall.txt","2026-09-19T10:28:42.5812238+07:00","22BBF56AB1C053590D1C2F478867944C4F0715DDFE1329A1451476D7D2348479"
"AGOT_PLUS_FIX","common/dna_data/test_dna_crownlands.txt","2026-09-19T10:28:42.5882235+07:00","34B3CEACD5878B5B6CF056A9EE97269AF5C0F440A3181E6A430CEFED70135DB0"
"AGOT_PLUS_FIX","common/dna_data/test_dna_dornish.txt","2026-09-19T10:28:42.5962247+07:00","CBBB532CB121B0B54DA8AC3E184BE3BA3CFC779FD1AD7A9D143F1F579D515B02"
"AGOT_PLUS_FIX","common/dna_data/test_dna_easter_eggs.txt","2026-09-19T10:28:42.6032242+07:00","AA363A6F9FD2D40AB0EF1E0950B9BF8ABBE4EC6481AE1F902C6F2B7D2B80B9B2"
"AGOT_PLUS_FIX","common/dna_data/test_dna_essos.txt","2026-09-19T10:28:42.6092231+07:00","DACFB242DB0E03CD901C19D9470EAD07A5AC2EC7C4D7ED31AA4F7EDD64C8BB54"
"AGOT_PLUS_FIX","common/dna_data/test_dna_iron_isles.txt","2026-09-19T10:28:42.6172234+07:00","040AEA93089F88A18DBB6CBACF1BEF4259DC163B33A112A3A863B8106C27C4F7"
"AGOT_PLUS_FIX","common/dna_data/test_dna_north.txt","2026-09-19T10:28:42.6252237+07:00","EAF30FAB5D3E00623EE8C42052D3315FC805873E5FE2DBFB02E9E07EA59920B0"
"AGOT_PLUS_FIX","common/dna_data/test_dna_reach.txt","2026-09-19T10:28:42.6332240+07:00","1647B8A0E4B4386F668F8607BC6CC7F3FFE2733984CCAA73D0FF3E06511BF61F"
"AGOT_PLUS_FIX","common/dna_data/test_dna_riverlands.txt","2026-09-19T10:28:42.6392246+07:00","993438F97D7B9BB7AE6A7FAE33FEEA41D4B7417E98CB26EFB6834FD1E57E93E2"
"AGOT_PLUS_FIX","common/dna_data/test_dna_stormlands.txt","2026-09-19T10:28:42.6472242+07:00","87AEDBDE61ED0E26768DF0E51E49EF659A30D7C55907F8E88700EEA1405105BE"
"AGOT_PLUS_FIX","common/dna_data/test_dna_vale.txt","2026-09-19T10:28:42.6566553+07:00","02BE996E188B88197828544842B4E0902322E38112807B0E4A2792D182E60FC1"
"AGOT_PLUS_FIX","common/dna_data/test_dna_valyrian.txt","2026-09-19T10:28:42.6647644+07:00","A1FFFA3B783F7F84BE9867D226E7A34CFB8FB91AB61895A4C6892C3C9E762E05"
"AGOT_PLUS_FIX","common/dna_data/test_dna_vanity.txt","2026-09-19T10:28:42.6732772+07:00","A3E46B8D804FBEEB418970B71ADAD8E65D4BD71F705DC2BD4C802887A791EF0F"
"AGOT_PLUS_FIX","common/dna_data/test_dna_westerlands.txt","2026-09-19T10:28:42.6802777+07:00","18717644F53F2649F8EE31B3FBC63D2A278A83FCBD411B13368F831B647D059B"
"AGOT_PLUS_FIX","common/bookmark_portraits/bookmark_236_tion_lannister.txt","2026-09-19T10:28:42.6882779+07:00","CB26A235950CDA19B2C4944EB76B993D3F4B9738A49BAEEE9BAAB6DF2E646155"
"AGOT_PLUS_FIX","common/bookmark_portraits/bookmark_277_barristan_selmy.txt","2026-09-19T10:28:42.6922762+07:00","791F9C57226546C236808EF9B81B95EC64CE394B856228DDCB33321A24006AC0"
"AGOT_PLUS_FIX","common/bookmark_portraits/bookmark_282_eddard_stark.txt","2026-09-19T10:28:42.6982770+07:00","E418B830B82A76C9C992B7404D640D9660FE66A9278E6DB7F5879127A033DD85"
"AGOT_PLUS_FIX","common/bookmark_portraits/bookmark_282_robert_baratheon.txt","2026-09-19T10:28:42.7022753+07:00","5E778D8EC3FB6643CDEBF3027928254A732A005179FD64EC6A0792022B9943CB"
"AGOT_PLUS_FIX","common/bookmark_portraits/challenge_character_282_walder_frey.txt","2026-09-19T10:28:42.7082779+07:00","AD82EC56C811081626A48807D28C59AC89F0BAF6DBA94067EE6D6BFFB2594371"
"AGOT_PLUS_FIX","common/scripted_effects/zz_agot_plus_fix_child_effects.txt","2026-09-19T10:28:42.7122766+07:00","E7238C65F7231B1C9ED5B65A0792835CCB8F354927FB067EF6BA010D7F09AE34"
"AGOT_PLUS_FIX","common/modifiers/zz_agot_plus_fix_modifiers.txt","2026-09-19T10:28:42.7192779+07:00","A8F3A272C5A6FD249AE8DFBFB78EBC0357692FF42D8DEA5EBF9912FCCCFFDA99"
"AGOT_PLUS_FIX","localization/english/agot_plus_fix_l_english.yml","2026-09-19T10:28:42.7252757+07:00","5F792BF7B79A1BDCE1EA432E2A0DAA9D846AE2D85EB167D95DBA94B812DE28A2"
"AGOT_PLUS_FIX","localization/russian/agot_plus_fix_l_russian.yml","2026-09-19T10:28:42.7312760+07:00","F87C7BC24D167FBC6E3E5E1A490DE785F6F7C960E486937EF52EA4F146143353"
"AGOT_PLUS_FIX","events/agot_plus_fix_age_events.txt","2026-09-19T10:28:42.7382761+07:00","1246F665178C6E6D3BEAE8AFF3632BE7BA8894BA8801D2C035A01DFF5609BD6C"
"AGOT_PLUS_FIX","history/characters/agot_plus_fix_appearance_donors.txt","2026-09-19T10:28:42.7452778+07:00","C26B8013228CA14283859AC9B4E256BF9A59D1A3219319F7F32865B7E92BAF29"
"AGOT_PLUS_FIX","common/scripted_triggers/zz_agot_plus_fix_stage8_triggers.txt","2026-09-19T10:28:42.7502776+07:00","B7ABA11A197DC2E8267809E5D344B31F537BEBFE00C3E18C1DAF0BAE54E1EE39"
"AGOT_PLUS_FIX","common/scripted_effects/zz_agot_plus_fix_aegon_children_effects.txt","2026-09-19T10:28:42.7562823+07:00","6CD69C6DA7D1EF47144FB6D71933A924DEC325BD9B69D442E35D3AAC7847CEFE"
"AGOT_PLUS_FIX","common/on_action/zz_agot_plus_fix_aegon_children_on_actions.txt","2026-09-19T10:28:42.7642825+07:00","C91575C1AE8AAE47A9597BB4536BC1BD95B3A30DC9B3E50BEB7F2B1CC7F9151B"
"AGOT_PLUS_FIX","common/modifiers/zz_agot_plus_fix_aegon_children_modifiers.txt","2026-09-19T10:28:42.7697897+07:00","94AB65DD5471A19050976A9F31AEB3FC85C198D9D6049B12091C8ADA32E599D5"
"AGOT_PLUS_FIX","localization/replace/english/zz_agot_plus_fix_aegon_children_l_english.yml","2026-09-19T10:28:42.7767915+07:00","5133B071E65861D30DC849215E5E6384AF4820BD08EF657EBDD2C1A8A6D1E723"
"AGOT_PLUS_FIX","localization/replace/russian/zz_agot_plus_fix_aegon_children_l_russian.yml","2026-09-19T10:28:42.7837933+07:00","9ECC4B38538A8BD09EA3AD078F8FD5169F8D830956DF63ECF0C4B9F987E0F763"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_death_reasons_l_russian.yml","2026-09-18T13:46:44.3048228+07:00","F449DAF67E85054194412D78EF8AF23DD1B90E77C77D937AD99D9C3F8301F6AA"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_government_l_russian.yml","2026-09-18T13:46:44.3068341+07:00","EDD2AE4440FFA26D821F65AC313A1D1B44C399009509D3154700EBF632292EEC"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_government_l_english.yml","2026-09-18T13:46:44.3088348+07:00","0BFC75BEB27AFE01A7A23D19FB30ED787B174B20524C566C2C5AF0BDE8FDA29F"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_terrains_l_english.yml","2026-09-18T13:46:44.3098354+07:00","0FFBBB46C0230B3F6B19BE8D4392934EA8D36A0125B561125D4D5038AD58870D"
"AGOT_PLUS_RUS_CORRECT","localization/english/asoiaf_game_rules_l_english.yml","2026-09-18T13:46:44.3108343+07:00","C51CC9D5E5F142EEBBDB3E7B545E06C2EB5918D2FBEA1BE34309FE539CE53ED3"
"AGOT_PLUS_RUS_CORRECT","localization/english/modifiers/asoiaf_modifiers_l_english.yml","2026-09-18T13:46:44.3208335+07:00","127D2B2F42880862A87B063956D57EF31B871ACF5F26446F196BEC97703DA61E"
"AGOT_PLUS_RUS_CORRECT","localization/replace/russian/zzzz_agot_plus_rus_correct_l_russian.yml","2026-09-18T06:44:19.7145332+07:00","CFF063C027410578155016489AE5878846CD9684C037C8838608BF1DAA99E805"
"AGOT_PLUS_RUS_CORRECT","localization/replace/russian/zzzz_agot_plus_runtime_names_l_russian.yml","2026-09-18T13:46:44.3298830+07:00","4DF24ACA9DF7200A8B4EAAA990ACF1B8E0F0437F0111D8E97CBB435CC11DCDBC"
