Character,Name,DNA,File,Line,ActiveDNADefinitions,CharacterDefinitionCount,SuggestedAction
asoiaf_Leipa_14,Henry,asoiaf_Leipa_14,history/characters/asoiaf_char_vanity.txt,1663,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Leipa_15,Berthold,asoiaf_Leipa_15,history/characters/asoiaf_char_vanity.txt,1700,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Leipa_16,Helena,asoiaf_Leipa_16,history/characters/asoiaf_char_vanity.txt,1737,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Leipa_17,Cenek,asoiaf_Leipa_17,history/characters/asoiaf_char_vanity.txt,1767,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_1,Henry,asoiaf_Lichtenburg_1,history/characters/asoiaf_char_vanity.txt,1806,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_rs_1,Domaslava,asoiaf_Lichtenburg_rs_1,history/characters/asoiaf_char_vanity.txt,1846,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_rs_2,Matilda,asoiaf_Lichtenburg_rs_2,history/characters/asoiaf_char_vanity.txt,1872,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_2,Smil,asoiaf_Lichtenburg_2,history/characters/asoiaf_char_vanity.txt,1902,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_3,Oldrich,asoiaf_Lichtenburg_3,history/characters/asoiaf_char_vanity.txt,1939,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_rs_3,Lobella,asoiaf_Lichtenburg_rs_3,history/characters/asoiaf_char_vanity.txt,1976,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_4,Raymond,asoiaf_Lichtenburg_4,history/characters/asoiaf_char_vanity.txt,2003,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_rs_4,Adele,asoiaf_Lichtenburg_rs_4,history/characters/asoiaf_char_vanity.txt,2043,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_5,Hynek,asoiaf_Lichtenburg_5,history/characters/asoiaf_char_vanity.txt,2075,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_rs_5,Marianne,asoiaf_Lichtenburg_rs_5,history/characters/asoiaf_char_vanity.txt,2112,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Zleb_1,Wenceslaus,asoiaf_Zleb_1,history/characters/asoiaf_char_vanity.txt,2139,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Zleb_rs_1,Agnes,asoiaf_Zleb_rs_1,history/characters/asoiaf_char_vanity.txt,2176,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_6,Smil,asoiaf_Lichtenburg_6,history/characters/asoiaf_char_vanity.txt,2203,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_7,Cenek,asoiaf_Lichtenburg_7,history/characters/asoiaf_char_vanity.txt,2240,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_rs_7,Agnes,asoiaf_Lichtenburg_rs_7,history/characters/asoiaf_char_vanity.txt,2277,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Lichtenburg_8,Henry,asoiaf_Lichtenburg_8,history/characters/asoiaf_char_vanity.txt,2307,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_1,Henry,asoiaf_Bitov_1,history/characters/asoiaf_char_vanity.txt,2346,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_rs_1,Melara,asoiaf_Bitov_rs_1,history/characters/asoiaf_char_vanity.txt,2383,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_2,Cenek,asoiaf_Bitov_2,history/characters/asoiaf_char_vanity.txt,2410,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_3,Smil,asoiaf_Bitov_3,history/characters/asoiaf_char_vanity.txt,2447,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_rs_3,Anna,asoiaf_Bitov_rs_3,history/characters/asoiaf_char_vanity.txt,2484,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_4,Margaret,asoiaf_Bitov_4,history/characters/asoiaf_char_vanity.txt,2511,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_5,Serra,asoiaf_Bitov_5,history/characters/asoiaf_char_vanity.txt,2544,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_6,John,asoiaf_Bitov_6,history/characters/asoiaf_char_vanity.txt,2574,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_7,Smil,asoiaf_Bitov_7,history/characters/asoiaf_char_vanity.txt,2611,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_8,Henry,asoiaf_Bitov_8,history/characters/asoiaf_char_vanity.txt,2650,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_rs_8,Anezka,asoiaf_Bitov_rs_8,history/characters/asoiaf_char_vanity.txt,2687,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_9,Hynek,asoiaf_Bitov_9,history/characters/asoiaf_char_vanity.txt,2714,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_10,John,asoiaf_Bitov_10,history/characters/asoiaf_char_vanity.txt,2746,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_11,George,asoiaf_Bitov_11,history/characters/asoiaf_char_vanity.txt,2783,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_rs_11,Sybell,asoiaf_Bitov_rs_11,history/characters/asoiaf_char_vanity.txt,2820,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_12,Albert,asoiaf_Bitov_12,history/characters/asoiaf_char_vanity.txt,2847,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_rs_12,Jeyne,asoiaf_Bitov_rs_12,history/characters/asoiaf_char_vanity.txt,2884,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_13,Henry,asoiaf_Bitov_13,history/characters/asoiaf_char_vanity.txt,2911,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_14,Smil,asoiaf_Bitov_14,history/characters/asoiaf_char_vanity.txt,2948,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_15,Hanush,asoiaf_Bitov_15,history/characters/asoiaf_char_vanity.txt,2985,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_16,George,asoiaf_Bitov_16,history/characters/asoiaf_char_vanity.txt,3022,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_17,Hynek,asoiaf_Bitov_17,history/characters/asoiaf_char_vanity.txt,3059,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_rs_17,Tanda,asoiaf_Bitov_rs_17,history/characters/asoiaf_char_vanity.txt,3096,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_18,Litholt,asoiaf_Bitov_18,history/characters/asoiaf_char_vanity.txt,3123,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_rs_18,Magda,asoiaf_Bitov_rs_18,history/characters/asoiaf_char_vanity.txt,3160,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_19,Henry,asoiaf_Bitov_19,history/characters/asoiaf_char_vanity.txt,3187,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_20,Smil,asoiaf_Bitov_20,history/characters/asoiaf_char_vanity.txt,3224,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_21,Margaret,asoiaf_Bitov_21,history/characters/asoiaf_char_vanity.txt,3261,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_22,Stephen,asoiaf_Bitov_22,history/characters/asoiaf_char_vanity.txt,3291,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_23,Smil,asoiaf_Bitov_23,history/characters/asoiaf_char_vanity.txt,3328,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_24,Jan,asoiaf_Bitov_24,history/characters/asoiaf_char_vanity.txt,3365,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_rs_24,Alanna,asoiaf_Bitov_rs_24,history/characters/asoiaf_char_vanity.txt,3402,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_25,Franek,asoiaf_Bitov_25,history/characters/asoiaf_char_vanity.txt,3429,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_26,Jirik,asoiaf_Bitov_26,history/characters/asoiaf_char_vanity.txt,3466,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_27,Barbora,asoiaf_Bitov_27,history/characters/asoiaf_char_vanity.txt,3503,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_28,Klara,asoiaf_Bitov_28,history/characters/asoiaf_char_vanity.txt,3533,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_29,Smil,asoiaf_Bitov_29,history/characters/asoiaf_char_vanity.txt,3563,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_rs_29,Mary,asoiaf_Bitov_rs_29,history/characters/asoiaf_char_vanity.txt,3600,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
asoiaf_Bitov_30,Jan,asoiaf_Bitov_30,history/characters/asoiaf_char_vanity.txt,3627,0,1,"Omit only unresolved dna assignment; appearance fallback, not restoration"
