"Count","Category","Owner","Files","FirstLogLine"
"7","Localization / dynamic text error","","","1451"
"7","Other error","Unresolved file","gfx/models/buildings/special/castamere/building_backup_atlas_normal.dds","1257"
"6","Script / database error","COW-AGOT: 3D Models & Bigger Castles","common/buildings/yy_agotcities_special_buildings_westeros.txt","10072"
"6","Script / database error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt","9964"
"6","Script / database error","AGOT Submod Core","gfx/portraits/portrait_modifiers/01_legwear_base.txt","10992"
"6","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/crag/crag_level_2.mesh","1281"
"5","Graphics / portrait source error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_headgear_armor.txt","9959"
"5","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/Evenfall/building_special_evenfall.mesh","1312"
"5","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/dunstonbury/dunstonbury.mesh","1375"
"5","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/whitegrove/whitegrove.mesh","1366"
"4","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/crag/crag.mesh","1218"
"4","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/duskendale/building_special_duskendale.mesh","1356"
"4","Script / database error","AGOT+ | Исправления совместимости","common/on_action/agot_on_actions/test_title_on_actions.txt","10063"
"4","Script / database error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_clothes.txt","9950"
"4","Graphics / portrait source error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_legwear_armour.txt","9974"
"4","Script / database error","AGOT+","common/decisions/asoiaf_house_branch_decisions.txt","1438"
"4","History / title / faith reference error","Divine Intervention Cheat Menu","common/character_interactions/DI_character_interaction.txt","10316"
"4","Script / database error","AGOT+","history/characters/asoiaf_char_dummies.txt","11394"
"3","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/castamere/castamere_restored.mesh","1329"
"3","Script / database error","AGOT - Crowns of Westeros","common/modifiers/ntc_artifact_modifiers.txt","10069"
"3","Script / database error","AGOT+","history/characters/asoiaf_char_stormlands.txt","11399"
"3","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh","1236"
"3","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/cow_blackhaven/cow_blackhaven.mesh","1220"
"3","Other error","","","11391"
"3","Graphics / portrait source error","Unresolved file","gfx/interface/icons/building_types/icon_riverrun.dds","11385"
"3","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh","1300"
"2","Graphics / portrait source error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_dragon_appearance_flags.txt","9955"
"2","Graphics / portrait source error","AGOT Submod Core","gfx/portraits/accessories/smc_clothing.txt","1436"
"2","Script / database error","AGOT+","common/on_action/asoiaf_army_on_actions.txt","10047"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/Ten Towers/cow_building_special_ten_towers.mesh","1373"
"2","Script / database error","AGOT+","common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt","10049"
"2","Script / database error","AGOT+ | Исправления совместимости","gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt","9904"
"2","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt | gfx/coat_of_arms/colored_emblems/re_block_02.dds","10301"
"2","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_dynast/asoiaf_greyjoy_armour_dynast.mesh","1230"
"2","Script / database error","Divine Intervention AGOT Cheat Menu","common/scripted_guis/DI_cultural_editor_pillars_sgui.txt","10864"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/castamere/24castamere_2.mesh","1270"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/starpike/starpike.mesh","1240"
"2","Script / database error","AGOT - Crowns of Westeros","common/on_action/ntc_artifacts_startdate.txt","11132"
"2","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_low/f_asoiaf_manderly_armour_low.mesh","1235"
"2","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_dynast_coa/asoiaf_ironborn_armour_dynast_coa.mesh","1289"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/castamere/24castamere_3.mesh","1253"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/lordsport/lordsport.mesh","1303"
"2","Script / database error","COW-AGOT: 3D Models & Bigger Castles","common/scripted_triggers/cowagot_building_requirement_triggers.txt","11177"
"2","History / title / faith reference error","COW-AGOT: 3D Models & Bigger Castles","common/on_action/cowagot_province_on_actions.txt","10320"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/griffins roost/building_special_griffins_roost.mesh","1294"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/rooksrest/rooksrest2.mesh","1295"
"2","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/reach_dynasties.txt | gfx/coat_of_arms/colored_emblems/re_block_02.dds","10306"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/bookmark_282_eddard_stark.txt","10008"
"1","Script / database error","Legacy Of The Dragon","common/scripted_effects/00_lotd_artifact_creation_effects.txt","10524"
"1","Script / database error","Valyrian Steel","common/modifier_definition_formats/agot_scheme_definitions.txt","10323"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_breast_size_min.mesh","1194"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/bookmark_282_robert_baratheon.txt","10009"
"1","Graphics / portrait source error","AGOT+ | Исправления совместимости","gfx/portraits/portrait_modifiers/asoiaf_hairs_custom_flags.txt","9957"
"1","Script / database error","AGOT+ | Исправления совместимости","common/character_interactions/asoiaf_character_interactions.txt","9958"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_breast_size_max.mesh","1193"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_clothes.txt","9949"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_clothes_armor.txt","9954"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/bookmark_236_tion_lannister.txt","10006"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/bookmark_277_barristan_selmy.txt","10007"
"1","Mod descriptor warning","","","1"
"1","History / title / faith reference error","AGOT+","history/characters/asoiaf_char_dummies.txt","11397"
"1","Graphics / portrait source error","Unresolved file","gfx/interface/icons/building_types/icon_building_ten_towers.dds","11384"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/northern_dynasties.txt | gfx/coat_of_arms/colored_emblems/north_wibberly.dds","10300"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt | gfx/coat_of_arms/colored_emblems/ce_bottom_solid.dds","10299"
"1","Script / database error","AGOT+","common/modifiers/asoiaf_artifact_modifiers.txt","10068"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_northern_dynasties.txt | gfx/coat_of_arms/colored_emblems/north_wibberly.dds","10303"
"1","Script / database error","Divine Intervention Cheat Menu","common/modifiers/DI_modifiers.txt","10067"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/riverland_dynasties.txt | gfx/coat_of_arms/colored_emblems/vale_seldon_rayonne.dds","10298"
"1","Script / database error","AGOT Bookmarked","common/scripted_effects/00_agot_scenario_setup_effects.txt","10153"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/personal_coas_dynamic.txt | gfx/coat_of_arms/colored_emblems/asoiaf_unicorn.dds","10297"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_pregnant.mesh","1195"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_gaunt.mesh","1197"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_fat.mesh","1196"
"1","Graphics / portrait source error","AGOT Bookmarked","common/bookmark_portraits/bookmark_99_aurion_varezys.txt","10032"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_riverland_dynasties.txt | gfx/coat_of_arms/colored_emblems/vale_seldon_rayonne.dds","10308"
"1","Script / database error","AGOT+","events/asoiaf_mega_war_events.txt","10031"
"1","Graphics / portrait source error","AGOT Bookmarked","common/bookmark_portraits/bookmark_299_asha_greyjoy.txt","10021"
"1","History / title / faith reference error","Divine Intervention Cheat Menu","common/scripted_guis/DI_char_editor_present_sgui.txt","10315"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/challenge_character_282_walder_frey.txt","10033"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/reach_dynasties.txt | gfx/coat_of_arms/colored_emblems/ce_bottom_solid.dds","10304"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_muscular.mesh","1198"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_personal_coas.txt | gfx/coat_of_arms/colored_emblems/asoiaf_unicorn.dds","10305"
"1","Script / database error","Legacy Of The Dragon","events/decisions_events/buy_ruby_crown_events.txt","10045"
"1","Script / database error","AGOT - Crowns of Westeros","events/activities/agot_coronation_activity/agot_activity_events_crown_commission.txt","10046"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/fanghill/fanghill.mesh","1266"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/palestone_sword/building_palestone_sword_01.mesh","1265"
"1","Graphics / portrait source error","AGOT+","gfx/models/court/rooms/asoiaf_red_keep/asoiaf_court_red_keep.mesh","1268"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_westerlands_mourning_1/f_asoiaf_westerlands_mourning_1.mesh","1267"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/ashemark/ashemark.mesh","1264"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_reach/asoiaf_tyrell_armour_high/asoiaf_tyrell_armour_high.mesh","1251"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_legs/asoiaf_greyjoy_legs.mesh","1250"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_legwear/asoiaf/asoiaf_iron_isles/f_asoiaf_greyjoy_legs/f_asoiaf_greyjoy_legs.mesh","1263"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_stepstones/asoiaf_pirate_prince_tunic/asoiaf_pirate_prince_tunic.mesh","1252"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_low/asoiaf_drowned_man_robes_low.mesh","1298"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_high/asoiaf_greyjoy_armour_high.mesh","1293"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh","1305"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_armour/f_asoiaf_gold_cloak_armour.mesh","1299"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/sisterton/building_special_sisterton.mesh","1292"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_westerlands/asoiaf_tywin_tunics/asoiaf_tywin_tunic_1/asoiaf_tywin_tunic_1.mesh","1287"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_2/asoiaf_leather_boots_2.mesh","1269"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh","1291"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_shoes_1/f_asoiaf_shoes_1.mesh","1288"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/rooksrest/rooksrest.mesh","1249"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/f_asoiaf_dragonstone_armour_low/f_asoiaf_dragonstone_armour_low.mesh","1229"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_slippers_1/asoiaf_slippers_1.mesh","1228"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/asoiaf_shark_tooth_necklace.mesh","1233"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/Lonely Light/building_special_lonely_light_04.mesh","1232"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/asoiaf_dragonstone_armour_low/asoiaf_dragonstone_armour_low.mesh","1227"
"1","Graphics / portrait source error","A Game of Thrones | AGOT+","gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_properties.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_properties.dds","1217"
"1","Graphics / portrait source error","A Game of Thrones | AGOT+","gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_normal.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_normal.dds","1216"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_legs/f_asoiaf_gold_cloak_legs.mesh","1222"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_low/asoiaf_tyrell_helm_low.mesh","1219"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_1/asoiaf_leather_boots_1.mesh","1246"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/planky town/planky_town.mesh","1245"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_legs/asoiaf_gold_cloak_legs.mesh","1248"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_cloaks/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_cloak/f_asoiaf_gold_cloak_cloak.mesh","1247"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh","1244"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_cloaks/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_cloak/asoiaf_gold_cloak_cloak.mesh","1239"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_jewellery/asoiaf/asoiaf_religious_jewellery/asoiaf_septon_jewellery/asoiaf_septon_necklace_1/asoiaf_septon_necklace_1.mesh","1234"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/high_hermitage/high_hermitage.mesh","1243"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh","1242"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_helm/f_asoiaf_gold_cloak_helm.mesh","1306"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_normal.dds | gfx/models/buildings/special/Runestone/ethiopian_atlas_normal.dds","1211"
"1","Script / database error","AGOT+ | Исправления совместимости","common/scripted_character_templates/asoiaf_invader_templates.txt","2261"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_diffuse.dds | gfx/models/buildings/special/Runestone/ethiopian_atlas_diffuse.dds","1209"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_normal.dds | gfx/models/buildings/special/Karhold/ethiopian_atlas_normal.dds","1210"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_properties.dds | gfx/models/buildings/special/Karhold/ethiopian_atlas_properties.dds","1212"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/accessories/asoiaf_jewellery.txt","1435"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/accessories/asoiaf_clothes.txt","1434"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_properties.dds | gfx/models/buildings/special/Runestone/ethiopian_atlas_properties.dds","1213"
"1","Graphics / portrait source error","A Game of Thrones | AGOT+","gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_diffuse.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_diffuse.dds","1214"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_infant.mesh","1201"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_greyjoy_legs_bs_no_left_leg.mesh | gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh","1203"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_old.mesh","1199"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_dwarf.mesh","1200"
"1","Graphics / portrait source error","CK3 | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/ep3_patras_castle_01_a/ep3_patras_castle_01_a_unique.dds | gfx/models/buildings/special/high_hermitage/ep3_patras_castle_01_a_unique.dds","1204"
"1","Graphics / portrait source error","CK3 | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/ep3_patras_castle_01_a/ep3_patras_castle_ground_properties.dds | gfx/models/buildings/special/high_hermitage/ep3_patras_castle_ground_properties.dds","1207"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_diffuse.dds | gfx/models/buildings/special/Karhold/ethiopian_atlas_diffuse.dds","1208"
