Before,After,Difference,Component,Message
1,0,-1,pdx_blend_shape_database.cpp:149,Blend shape: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_pregnant.mesh has fewer meshes than its base object: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh
1,0,-1,pdx_entity.cpp:585,"Could not find blend shape ""female_clothes_f_asoiaf_lannister_armour_high_bs_breast_size_max"" for attribute ""bs_body_breast_size_max"" in entity ""female_clothes_asoiaf_lannister_armour_high_entity"""
1,0,-1,pdx_entity.cpp:585,"Could not find blend shape ""female_clothes_f_asoiaf_lannister_armour_high_bs_breast_size_min"" for attribute ""bs_body_breast_size_min"" in entity ""female_clothes_asoiaf_lannister_armour_high_entity"""
1,0,-1,pdx_entity.cpp:585,"Could not find blend shape ""female_clothes_f_asoiaf_lannister_armour_high_bs_dwarf"" for attribute ""bs_body_dwarf_1"" in entity ""female_clothes_asoiaf_lannister_armour_high_entity"""
1,0,-1,pdx_entity.cpp:585,"Could not find blend shape ""female_clothes_f_asoiaf_lannister_armour_high_bs_fat"" for attribute ""bs_body_fat_1"" in entity ""female_clothes_asoiaf_lannister_armour_high_entity"""
1,0,-1,pdx_entity.cpp:585,"Could not find blend shape ""female_clothes_f_asoiaf_lannister_armour_high_bs_gaunt"" for attribute ""bs_body_gaunt_1"" in entity ""female_clothes_asoiaf_lannister_armour_high_entity"""
1,0,-1,pdx_entity.cpp:585,"Could not find blend shape ""female_clothes_f_asoiaf_lannister_armour_high_bs_infant"" for attribute ""bs_body_infant_1"" in entity ""female_clothes_asoiaf_lannister_armour_high_entity"""
1,0,-1,pdx_entity.cpp:585,"Could not find blend shape ""female_clothes_f_asoiaf_lannister_armour_high_bs_muscular"" for attribute ""bs_body_muscular_1"" in entity ""female_clothes_asoiaf_lannister_armour_high_entity"""
1,0,-1,pdx_entity.cpp:585,"Could not find blend shape ""female_clothes_f_asoiaf_lannister_armour_high_bs_old"" for attribute ""bs_body_old_1"" in entity ""female_clothes_asoiaf_lannister_armour_high_entity"""
1,0,-1,pdx_entity.cpp:585,"Could not find blend shape ""female_clothes_f_asoiaf_lannister_armour_high_bs_pregnant"" for attribute ""bs_body_pregnant_1"" in entity ""female_clothes_asoiaf_lannister_armour_high_entity"""
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aemond_1_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aemond_1_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aemond_2_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aemond_2_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aemond_3_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aemond_3_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aenys_1_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aenys_1_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aenys_2_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aenys_2_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aerea_1_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aerea_1_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aerea_2_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aerea_2_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aerea_3_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aerea_3_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_anogaros_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_anogaros_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_archonei_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_archonei_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_arrax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_arrax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_balerion_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_balerion_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_cannibal_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_cannibal_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_caraxes_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_caraxes_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_daenerys_1_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_daenerys_1_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_1_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_1_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_2_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_2_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_3_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_3_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_4_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_4_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_5_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_5_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_6_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_6_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dreamfyre_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dreamfyre_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_drogon_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_drogon_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_essovius_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_essovius_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_ghiscar_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_ghiscar_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_grey_ghost_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_grey_ghost_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_10_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_10_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_11_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_11_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_2_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_2_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_3_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_3_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_4_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_4_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_5_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_5_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_6_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_6_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_7_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_7_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_8_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_8_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_9_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_9_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_meleys_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_meleys_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_meraxes_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_meraxes_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_moondancer_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_moondancer_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_morghul_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_morghul_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_morning_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_morning_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_nagga_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_nagga_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_neltharion_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_neltharion_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_nessarion_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_nessarion_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_nightfyre_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_nightfyre_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_pythax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_pythax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_quicksilver_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_quicksilver_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_rhaegal_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_rhaegal_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_rovax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_rovax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_seasmoke_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_seasmoke_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_serporoth_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_serporoth_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_sheepstealer_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
