Before,After,Difference,Component,Message
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aerea_3_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_aerea_3_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_anogaros_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_anogaros_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_archonei_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_archonei_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_arrax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_arrax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_balerion_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_balerion_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_cannibal_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_cannibal_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_caraxes_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_caraxes_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_daenerys_1_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_daenerys_1_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_1_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_1_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_2_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_2_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_3_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_3_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_4_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_4_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_5_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_5_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_6_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dragon_ancestor_6_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dreamfyre_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_dreamfyre_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_drogon_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_drogon_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_essovius_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_essovius_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_ghiscar_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_ghiscar_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_grey_ghost_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_grey_ghost_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_10_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_10_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_11_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_11_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_2_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_2_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_3_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_3_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_4_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_4_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_5_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_5_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_6_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_6_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_7_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_7_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_8_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_8_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_9_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_maegor_9_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_meleys_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_meleys_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_meraxes_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_meraxes_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_moondancer_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_moondancer_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_morghul_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_morghul_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_morning_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_morning_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_nagga_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_nagga_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_neltharion_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_neltharion_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_nessarion_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_nessarion_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_nightfyre_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_nightfyre_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_pythax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_pythax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_quicksilver_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_quicksilver_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_rhaegal_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_rhaegal_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_rovax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_rovax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_seasmoke_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_seasmoke_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_serporoth_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_serporoth_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_sheepstealer_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_sheepstealer_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_shrykos_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_shrykos_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_silverwing_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_silverwing_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_stormcloud_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_stormcloud_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_sunfyre_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_sunfyre_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_syrax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_syrax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_terrax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_terrax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_tessarion_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_tessarion_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_the_last_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_the_last_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_tyraxes_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_tyraxes_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_urrax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_urrax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_valryon_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_valryon_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vassarion_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vassarion_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermithor_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermithor_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
