"IssueClass","Attribution","Evidence","LogLine","Component","Owner","Message"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10000","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_canon_children_Targaryen_104_birth_effect, near line: 781"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 782"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10001","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_103_trigger, near line: 785"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 786"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10002","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_canon_children_Targaryen_103_birth_effect, near line: 789"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 790"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10003","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_102_trigger, near line: 793"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 794"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10004","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_canon_children_Targaryen_102_birth_effect, near line: 797"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 798"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_mega_war_events.txt","10017","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_mega_war_effect, near line: 8"" in file: ""events/asoiaf_mega_war_events.txt"" near line: 9"
"Triggers_effects_and_syntax","Resolved source path","common/character_interactions/asoiaf_character_interactions.txt","10033","pdx_persistent_reader.cpp:216","AGOT+ | Исправления совместимости","Error: ""Unknown trigger: is_busy_in_events_localised, near line: 150 (expanded from file: common/character_interactions/asoiaf_character_interactions.txt line: 151)"" in file: ""common/character_interactions/asoiaf_character_interactions.txt"" near line: 157"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/asoiaf_army_on_actions.txt","10035","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: defender, near line: 89"" in file: ""common/on_action/asoiaf_army_on_actions.txt"" near line: 90"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/asoiaf_army_on_actions.txt","10036","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: defender, near line: 226"" in file: ""common/on_action/asoiaf_army_on_actions.txt"" near line: 227"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt","10046","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_101_trigger, near line: 613"" in file: ""common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt"" near line: 614"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt","10047","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_102_trigger, near line: 625
Unknown trigger: asoiaf_canon_children_Targaryen_103_trigger, near line: 626
Unknown trigger: asoiaf_canon_children_Targaryen_104_trigger, near line: 627"" in file: ""common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt"" near line: 628"
"On_action_structure","Resolved source path","common/on_action/agot_on_actions/test_title_on_actions.txt","10052","jomini_onaction.cpp:153","AGOT+ | Исправления совместимости","There is more than one '_pTrigger' defined:file: common/on_action/agot_on_actions/test_title_on_actions.txt line: 179 (agot_on_title_inheritance_lannister_baratheon_coa)"
"On_action_structure","Resolved source path","common/on_action/agot_on_actions/test_title_on_actions.txt","10053","jomini_onaction.cpp:161","AGOT+ | Исправления совместимости","There is more than one 'effect' defined using most recent:file: common/on_action/agot_on_actions/test_title_on_actions.txt line: 190 (agot_on_title_inheritance_lannister_baratheon_coa)"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/agot_on_actions/test_title_on_actions.txt","10054","pdx_persistent_reader.cpp:216","AGOT+ | Исправления совместимости","Error: ""Unknown effect: start_diarchy, near line: 233"" in file: ""common/on_action/agot_on_actions/test_title_on_actions.txt"" near line: 235"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/agot_on_actions/test_title_on_actions.txt","10055","pdx_persistent_reader.cpp:216","AGOT+ | Исправления совместимости","Error: ""Unknown effect: asoiaf_destroy_crownlands_title_effect, near line: 449"" in file: ""common/on_action/agot_on_actions/test_title_on_actions.txt"" near line: 450"
"Character_history","Resolved source path","history/characters/asoiaf_char_dummies.txt","10878","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: Forrester_asoiaf_1: Forrester_asoiaf_1, near line: 5190"" in file: ""history/characters/asoiaf_char_dummies.txt"" near line: 5190"
"Character_history","Resolved source path","history/characters/asoiaf_char_dummies.txt","10879","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unexpected token: birth, near line: 6606"" in file: ""history/characters/asoiaf_char_dummies.txt"" near line: 6606"
"Character_history","Resolved source path","history/characters/asoiaf_char_dummies.txt","10880","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unexpected token: effect, near line: 6607"" in file: ""history/characters/asoiaf_char_dummies.txt"" near line: 6607"
"Character_history","Resolved source path","history/characters/asoiaf_char_dummies.txt","10881","history.cpp:1014","AGOT+","No birth date for character at: file: history/characters/asoiaf_char_dummies.txt line: 6597"
"Character_history","Resolved source path","history/characters/asoiaf_char_dummies.txt","10882","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: none: none, near line: 6647"" in file: ""history/characters/asoiaf_char_dummies.txt"" near line: 6647"
"Character_history","Resolved source path","history/characters/asoiaf_char_stormlands.txt","10883","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: Baratheon_asoiaf_baby: Baratheon_asoiaf_baby, near line: 7"" in file: ""history/characters/asoiaf_char_stormlands.txt"" near line: 7"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10884","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Toth_1: asoiaf_Toth_1, near line: 54"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 54"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10885","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Toth_rs_1: asoiaf_Toth_rs_1, near line: 84"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 84"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10886","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Erik_father: asoiaf_Erik_father, near line: 185"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 185"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10887","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Erik_mother: asoiaf_Erik_mother, near line: 215"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 215"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10888","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Henry_mother: asoiaf_Henry_mother, near line: 299"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 299"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10889","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Martin: asoiaf_Martin, near line: 347"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 347"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10890","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Kobyla_1: asoiaf_Kobyla_1, near line: 398"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 398"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10891","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Ronov_1: asoiaf_Ronov_1, near line: 522"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 522"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10892","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Ronov_rs_1: asoiaf_Ronov_rs_1, near line: 556"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 556"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10893","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Ronov_2: asoiaf_Ronov_2, near line: 583"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 583"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10894","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Ronov_rs_2: asoiaf_Ronov_rs_2, near line: 626"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 626"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10895","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Ronov_3: asoiaf_Ronov_3, near line: 653"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 653"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10896","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Ronov_rs_3: asoiaf_Ronov_rs_3, near line: 696"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 696"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10897","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Ronov_4: asoiaf_Ronov_4, near line: 723"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 723"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10898","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Ronov_5: asoiaf_Ronov_5, near line: 760"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 760"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10899","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_1: asoiaf_Leipa_1, near line: 797"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 797"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10900","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_rs_1: asoiaf_Leipa_rs_1, near line: 837"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 837"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10901","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Ronov_6: asoiaf_Ronov_6, near line: 864"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 864"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10902","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Ronov_rs_6: asoiaf_Ronov_rs_6, near line: 904"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 904"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10903","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_2: asoiaf_Leipa_2, near line: 936"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 936"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10904","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_rs_2: asoiaf_Leipa_rs_2, near line: 973"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 973"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10905","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_3: asoiaf_Leipa_3, near line: 1000"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1000"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10906","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_rs_3: asoiaf_Leipa_rs_3, near line: 1051"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1051"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10907","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_4: asoiaf_Leipa_4, near line: 1084"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1084"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10908","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_rs_4: asoiaf_Leipa_rs_4, near line: 1129"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1129"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10909","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_5: asoiaf_Leipa_5, near line: 1156"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1156"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10910","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_6: asoiaf_Leipa_6, near line: 1186"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1186"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10911","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_7: asoiaf_Leipa_7, near line: 1216"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1216"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10912","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_8: asoiaf_Leipa_8, near line: 1253"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1253"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10913","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_9: asoiaf_Leipa_9, near line: 1283"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1283"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10914","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_10: asoiaf_Leipa_10, near line: 1320"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1320"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10915","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_rs_10: asoiaf_Leipa_rs_10, near line: 1357"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1357"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10916","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_11: asoiaf_Leipa_11, near line: 1384"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1384"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10917","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_rs_11: asoiaf_Leipa_rs_11, near line: 1421"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1421"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10918","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Capon_1: asoiaf_Capon_1, near line: 1451"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1451"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10919","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Capon_rs_1: asoiaf_Capon_rs_1, near line: 1499"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1499"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10920","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_13: asoiaf_Leipa_13, near line: 1633"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1633"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10921","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_14: asoiaf_Leipa_14, near line: 1663"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1663"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10922","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_15: asoiaf_Leipa_15, near line: 1700"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1700"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10923","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_16: asoiaf_Leipa_16, near line: 1737"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1737"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10924","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Leipa_17: asoiaf_Leipa_17, near line: 1767"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1767"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10925","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_1: asoiaf_Lichtenburg_1, near line: 1806"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1806"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10926","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_1: asoiaf_Lichtenburg_rs_1, near line: 1846"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1846"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10927","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_2: asoiaf_Lichtenburg_rs_2, near line: 1872"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1872"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10928","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_2: asoiaf_Lichtenburg_2, near line: 1902"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1902"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10929","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_3: asoiaf_Lichtenburg_3, near line: 1939"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1939"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10930","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_3: asoiaf_Lichtenburg_rs_3, near line: 1976"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1976"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10931","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_4: asoiaf_Lichtenburg_4, near line: 2003"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2003"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10932","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_4: asoiaf_Lichtenburg_rs_4, near line: 2043"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2043"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10933","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_5: asoiaf_Lichtenburg_5, near line: 2075"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2075"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10934","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_5: asoiaf_Lichtenburg_rs_5, near line: 2112"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2112"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10935","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Zleb_1: asoiaf_Zleb_1, near line: 2139"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2139"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10936","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Zleb_rs_1: asoiaf_Zleb_rs_1, near line: 2176"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2176"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10937","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_6: asoiaf_Lichtenburg_6, near line: 2203"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2203"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10938","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_7: asoiaf_Lichtenburg_7, near line: 2240"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2240"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10939","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_7: asoiaf_Lichtenburg_rs_7, near line: 2277"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2277"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10940","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Lichtenburg_8: asoiaf_Lichtenburg_8, near line: 2307"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2307"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10941","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Bitov_1: asoiaf_Bitov_1, near line: 2346"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2346"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10942","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Bitov_rs_1: asoiaf_Bitov_rs_1, near line: 2383"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2383"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10943","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Bitov_2: asoiaf_Bitov_2, near line: 2410"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2410"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10944","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Bitov_3: asoiaf_Bitov_3, near line: 2447"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2447"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10945","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Bitov_rs_3: asoiaf_Bitov_rs_3, near line: 2484"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2484"
"Character_history","Resolved source path","history/characters/asoiaf_char_vanity.txt","10946","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Failed to read key reference: asoiaf_Bitov_4: asoiaf_Bitov_4, near line: 2511"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2511"
