"IssueClass","Attribution","Evidence","LogLine","Component","Owner","Message"
"Triggers_effects_and_syntax","Resolved source path","gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt","9962","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: is_character_baratheon_3, near line: 81"" in file: ""gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt"" near line: 83"
"Triggers_effects_and_syntax","Resolved source path","gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt","9963","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: is_character_baratheon_3, near line: 165"" in file: ""gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt"" near line: 167"
"Triggers_effects_and_syntax","Resolved source path","gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt","9964","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: is_character_baratheon_4, near line: 264"" in file: ""gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt"" near line: 269"
"Triggers_effects_and_syntax","Resolved source path","gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt","9965","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: is_character_baratheon_4, near line: 330"" in file: ""gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt"" near line: 335"
"Triggers_effects_and_syntax","Resolved source path","gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt","9966","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: is_character_baratheon_5, near line: 645
Unknown trigger: is_character_baratheon_6, near line: 646
Unknown trigger: is_character_baratheon_7, near line: 647"" in file: ""gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt"" near line: 651"
"Triggers_effects_and_syntax","Resolved source path","gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt","9969","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: is_character_baratheon_5, near line: 694
Unknown trigger: is_character_baratheon_6, near line: 695
Unknown trigger: is_character_baratheon_7, near line: 696"" in file: ""gfx/portraits/portrait_modifiers/asoiaf_headgear_crowns.txt"" near line: 700"
"Triggers_effects_and_syntax","Resolved source path","common/scripted_character_templates/asoiaf_invader_templates.txt","9976","pdx_persistent_reader.cpp:216","AGOT+ | Исправления совместимости","Error: ""Unknown trigger: is_dead, near line: 81"" in file: ""common/scripted_character_templates/asoiaf_invader_templates.txt"" near line: 84"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_mega_war_events.txt","10007","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_mega_war_effect, near line: 8"" in file: ""events/asoiaf_mega_war_events.txt"" near line: 9"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10022","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_101_trigger, near line: 737"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 738"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10023","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_canon_children_Targaryen_101_birth_effect, near line: 741"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 742"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10024","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_canon_children_Targaryen_100_birth_effect, near line: 749"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 750"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10025","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_canon_children_Targaryen_99_birth_effect, near line: 757"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 758"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10026","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_canon_children_Targaryen_98_birth_effect, near line: 765"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 766"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10027","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_104_trigger, near line: 777"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 778"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10028","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_canon_children_Targaryen_104_birth_effect, near line: 781"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 782"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10029","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_103_trigger, near line: 785"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 786"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10030","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_canon_children_Targaryen_103_birth_effect, near line: 789"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 790"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10031","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_102_trigger, near line: 793"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 794"
"Triggers_effects_and_syntax","Resolved source path","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","10032","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_canon_children_Targaryen_102_birth_effect, near line: 797"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 798"
"Triggers_effects_and_syntax","Resolved source path","common/character_interactions/asoiaf_character_interactions.txt","10034","pdx_persistent_reader.cpp:216","AGOT+ | Исправления совместимости","Error: ""Unknown trigger: is_busy_in_events_localised, near line: 150 (expanded from file: common/character_interactions/asoiaf_character_interactions.txt line: 151)"" in file: ""common/character_interactions/asoiaf_character_interactions.txt"" near line: 157"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/asoiaf_army_on_actions.txt","10036","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: defender, near line: 89"" in file: ""common/on_action/asoiaf_army_on_actions.txt"" near line: 90"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/asoiaf_army_on_actions.txt","10037","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: defender, near line: 226"" in file: ""common/on_action/asoiaf_army_on_actions.txt"" near line: 227"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt","10038","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_101_trigger, near line: 613"" in file: ""common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt"" near line: 614"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt","10039","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_102_trigger, near line: 625
Unknown trigger: asoiaf_canon_children_Targaryen_103_trigger, near line: 626
Unknown trigger: asoiaf_canon_children_Targaryen_104_trigger, near line: 627"" in file: ""common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt"" near line: 628"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10051","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 417 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10052","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 458 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10053","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 499 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10054","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 540 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10055","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 581 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10056","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 622 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10057","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 663 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10058","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 704 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10059","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 745 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10060","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 786 (asoiaf_canon_children_dragon_bonding_maintenance)"
"On_action_structure","Resolved source path","common/on_action/agot_on_actions/test_title_on_actions.txt","10063","jomini_onaction.cpp:153","AGOT+","There is more than one '_pTrigger' defined:file: common/on_action/agot_on_actions/test_title_on_actions.txt line: 179 (agot_on_title_inheritance_lannister_baratheon_coa)"
"On_action_structure","Resolved source path","common/on_action/agot_on_actions/test_title_on_actions.txt","10064","jomini_onaction.cpp:161","AGOT+","There is more than one 'effect' defined using most recent:file: common/on_action/agot_on_actions/test_title_on_actions.txt line: 190 (agot_on_title_inheritance_lannister_baratheon_coa)"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/agot_on_actions/test_title_on_actions.txt","10065","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: start_diarchy, near line: 233"" in file: ""common/on_action/agot_on_actions/test_title_on_actions.txt"" near line: 235"
"Triggers_effects_and_syntax","Resolved source path","common/on_action/agot_on_actions/test_title_on_actions.txt","10066","pdx_persistent_reader.cpp:216","AGOT+","Error: ""Unknown effect: asoiaf_destroy_crownlands_title_effect, near line: 449"" in file: ""common/on_action/agot_on_actions/test_title_on_actions.txt"" near line: 450"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_12_trait","10067","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_12_trait. asoiaf_Targaryen_12_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_13_trait","10068","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_13_trait. asoiaf_Targaryen_13_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_14_trait","10069","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_14_trait. asoiaf_Targaryen_14_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_15_trait","10070","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_15_trait. asoiaf_Targaryen_15_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_16_trait","10071","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_16_trait. asoiaf_Targaryen_16_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_17_trait","10072","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_17_trait. asoiaf_Targaryen_17_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_20_trait","10073","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_20_trait. asoiaf_Targaryen_20_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_21_trait","10074","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_21_trait. asoiaf_Targaryen_21_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_22_trait","10075","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_22_trait. asoiaf_Targaryen_22_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_23_trait","10076","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_23_trait. asoiaf_Targaryen_23_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_24_trait","10077","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_24_trait. asoiaf_Targaryen_24_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_25_trait","10078","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_25_trait. asoiaf_Targaryen_25_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_26_trait","10079","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_26_trait. asoiaf_Targaryen_26_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_28_trait","10080","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_28_trait. asoiaf_Targaryen_28_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_27_trait","10081","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_27_trait. asoiaf_Targaryen_27_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_29_trait","10082","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_29_trait. asoiaf_Targaryen_29_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_30_trait","10083","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_30_trait. asoiaf_Targaryen_30_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_31_trait","10084","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_31_trait. asoiaf_Targaryen_31_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_32_trait","10085","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_32_trait. asoiaf_Targaryen_32_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_33_trait","10086","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_33_trait. asoiaf_Targaryen_33_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_34_trait","10087","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_34_trait. asoiaf_Targaryen_34_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_35_trait","10088","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_35_trait. asoiaf_Targaryen_35_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_36_trait","10089","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_36_trait. asoiaf_Targaryen_36_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_37_trait","10090","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_37_trait. asoiaf_Targaryen_37_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_38_trait","10091","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_38_trait. asoiaf_Targaryen_38_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_40_trait","10092","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_40_trait. asoiaf_Targaryen_40_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_39_trait","10093","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_39_trait. asoiaf_Targaryen_39_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_41_trait","10094","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_41_trait. asoiaf_Targaryen_41_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_42_trait","10095","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_42_trait. asoiaf_Targaryen_42_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_43_trait","10096","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_43_trait. asoiaf_Targaryen_43_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_44_trait","10097","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_44_trait. asoiaf_Targaryen_44_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_45_trait","10098","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_45_trait. asoiaf_Targaryen_45_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_46_trait","10099","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_46_trait. asoiaf_Targaryen_46_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_47_trait","10100","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_47_trait. asoiaf_Targaryen_47_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_48_trait","10101","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_48_trait. asoiaf_Targaryen_48_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_49_trait","10102","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_49_trait. asoiaf_Targaryen_49_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_50_trait","10103","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_50_trait. asoiaf_Targaryen_50_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_51_trait","10104","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_51_trait. asoiaf_Targaryen_51_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_52_trait","10105","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_52_trait. asoiaf_Targaryen_52_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_53_trait","10106","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_53_trait. asoiaf_Targaryen_53_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_54_trait","10107","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_54_trait. asoiaf_Targaryen_54_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_55_trait","10108","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_55_trait. asoiaf_Targaryen_55_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_55_1_trait","10109","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_55_1_trait. asoiaf_Targaryen_55_1_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_56_trait","10110","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_56_trait. asoiaf_Targaryen_56_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_57_trait","10111","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_57_trait. asoiaf_Targaryen_57_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Targaryen_58_trait","10112","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Targaryen_58_trait. asoiaf_Targaryen_58_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Hammer_1_trait","10113","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Hammer_1_trait. asoiaf_Hammer_1_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Hammer_2_trait","10114","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Hammer_2_trait. asoiaf_Hammer_2_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_White_1_trait","10115","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_White_1_trait. asoiaf_White_1_trait"
"Localization","Verified trait definition","common/traits/asoiaf_canon_children_traits.txt: asoiaf_Farseed_1_trait","10116","jomini_dynamicdescription.cpp:66","","Unrecognized loc key trait_asoiaf_Farseed_1_trait. asoiaf_Farseed_1_trait"
