"Count","Category","Owner","Files","FirstLogLine"
"1","Script / database error","AGOT+ | Исправления совместимости","common/character_interactions/asoiaf_character_interactions.txt","10034"
"1","Graphics / portrait source error","AGOT Bookmarked","common/bookmark_portraits/bookmark_299_asha_greyjoy.txt","10033"
"1","Mod descriptor warning","","","1"
"1","Script / database error","AGOT+","common/scripted_triggers/asoiaf_cultural_portrait_triggers.txt","12613"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/bookmark_277_barristan_selmy.txt","10008"
"1","Script / database error","A Game of Thrones","events/activities/agot_coronation_activity/agot_coronation_crown_commission_events.txt","10035"
"1","Script / database error","AGOT+","events/asoiaf_mega_war_events.txt","10007"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/bookmark_282_robert_baratheon.txt","10010"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/bookmark_282_eddard_stark.txt","10009"
"1","Graphics / portrait source error","Unresolved file","gfx/interface/icons/building_types/icon_building_ten_towers.dds","13104"
"1","History / title / faith reference error","AGOT+","history/characters/asoiaf_char_dummies.txt","13117"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/bookmark_236_tion_lannister.txt","10006"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_breast_size_min.mesh","1194"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt | gfx/coat_of_arms/colored_emblems/ce_bottom_solid.dds","10793"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/northern_dynasties.txt | gfx/coat_of_arms/colored_emblems/north_wibberly.dds","10794"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/riverland_dynasties.txt | gfx/coat_of_arms/colored_emblems/vale_seldon_rayonne.dds","10792"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_pregnant.mesh","1195"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/personal_coas_dynamic.txt | gfx/coat_of_arms/colored_emblems/asoiaf_unicorn.dds","10791"
"1","History / title / faith reference error","AGOT+","common/on_action/agot_on_actions/test_title_on_actions.txt","10816"
"1","History / title / faith reference error","Divine Intervention Cheat Menu","common/scripted_guis/DI_char_editor_present_sgui.txt","10809"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_riverland_dynasties.txt | gfx/coat_of_arms/colored_emblems/vale_seldon_rayonne.dds","10801"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_northern_dynasties.txt | gfx/coat_of_arms/colored_emblems/north_wibberly.dds","10799"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","common/coat_of_arms/coat_of_arms/reach_dynasties.txt | gfx/coat_of_arms/colored_emblems/ce_bottom_solid.dds","10797"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","common/coat_of_arms/coat_of_arms/test_personal_coas.txt | gfx/coat_of_arms/colored_emblems/asoiaf_unicorn.dds","10798"
"1","Script / database error","AGOT Bookmarked","common/scripted_effects/00_agot_scenario_setup_effects.txt","10646"
"1","Script / database error","Valyrian Steel","common/modifier_definition_formats/agot_scheme_definitions.txt","12583"
"1","Script / database error","Divine Intervention Cheat Menu","common/modifiers/DI_modifiers.txt","10455"
"1","Graphics / portrait source error","AGOT+","common/bookmark_portraits/challenge_character_282_walder_frey.txt","10062"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_old.mesh","1199"
"1","Graphics / portrait source error","AGOT Bookmarked","common/bookmark_portraits/bookmark_99_aurion_varezys.txt","10061"
"1","Script / database error","AGOT+","common/modifiers/asoiaf_artifact_modifiers.txt","10456"
"1","Localization / dynamic text error","AGOT+ | Исправления совместимости","common/scripted_effects/asoiaf_setup_effects.txt","10484"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_fat.mesh","1196"
"1","Script / database error","Legacy Of The Dragon","common/scripted_effects/00_lotd_artifact_creation_effects.txt","11022"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_muscular.mesh","1198"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_gaunt.mesh","1197"
"1","Script / database error","Legacy Of The Dragon","events/decisions_events/buy_ruby_crown_events.txt","10005"
"1","Graphics / portrait source error","AGOT+","gfx/models/court/rooms/asoiaf_red_keep/asoiaf_court_red_keep.mesh","1268"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_westerlands_mourning_1/f_asoiaf_westerlands_mourning_1.mesh","1267"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_westerlands/asoiaf_tywin_tunics/asoiaf_tywin_tunic_1/asoiaf_tywin_tunic_1.mesh","1287"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_2/asoiaf_leather_boots_2.mesh","1269"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/fanghill/fanghill.mesh","1266"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_legwear/asoiaf/asoiaf_iron_isles/f_asoiaf_greyjoy_legs/f_asoiaf_greyjoy_legs.mesh","1263"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_stepstones/asoiaf_pirate_prince_tunic/asoiaf_pirate_prince_tunic.mesh","1252"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/palestone_sword/building_palestone_sword_01.mesh","1265"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/ashemark/ashemark.mesh","1264"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_shoes_1/f_asoiaf_shoes_1.mesh","1288"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_helm/f_asoiaf_gold_cloak_helm.mesh","1306"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh","1305"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh","1308"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_legs/asoiaf_nights_watch_legs.mesh","1307"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_armour/f_asoiaf_gold_cloak_armour.mesh","1299"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/sisterton/building_special_sisterton.mesh","1292"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh","1291"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_low/asoiaf_drowned_man_robes_low.mesh","1298"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_high/asoiaf_greyjoy_armour_high.mesh","1293"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/asoiaf_shark_tooth_necklace.mesh","1233"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/Lonely Light/building_special_lonely_light_04.mesh","1232"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_cloaks/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_cloak/asoiaf_gold_cloak_cloak.mesh","1241"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_jewellery/asoiaf/asoiaf_religious_jewellery/asoiaf_septon_jewellery/asoiaf_septon_necklace_1/asoiaf_septon_necklace_1.mesh","1234"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/f_asoiaf_dragonstone_armour_low/f_asoiaf_dragonstone_armour_low.mesh","1229"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_legs/f_asoiaf_gold_cloak_legs.mesh","1222"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_low/asoiaf_tyrell_helm_low.mesh","1219"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_slippers_1/asoiaf_slippers_1.mesh","1228"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/asoiaf_dragonstone_armour_low/asoiaf_dragonstone_armour_low.mesh","1227"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh","1242"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/rooksrest/rooksrest.mesh","1249"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_legs/asoiaf_gold_cloak_legs.mesh","1248"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_reach/asoiaf_tyrell_armour_high/asoiaf_tyrell_armour_high.mesh","1251"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_legs/asoiaf_greyjoy_legs.mesh","1250"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_cloaks/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_cloak/f_asoiaf_gold_cloak_cloak.mesh","1247"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh","1244"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/high_hermitage/high_hermitage.mesh","1243"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_1/asoiaf_leather_boots_1.mesh","1246"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/planky town/planky_town.mesh","1245"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/yronwood/building_special_yronwood.mesh","1309"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_diffuse.dds | gfx/models/buildings/special/Runestone/ethiopian_atlas_diffuse.dds","1209"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_normal.dds | gfx/models/buildings/special/Karhold/ethiopian_atlas_normal.dds","1210"
"1","Graphics / portrait source error","CK3 | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/ep3_patras_castle_01_a/ep3_patras_castle_ground_properties.dds | gfx/models/buildings/special/high_hermitage/ep3_patras_castle_ground_properties.dds","1207"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_diffuse.dds | gfx/models/buildings/special/Karhold/ethiopian_atlas_diffuse.dds","1208"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_normal.dds | gfx/models/buildings/special/Runestone/ethiopian_atlas_normal.dds","1211"
"1","Graphics / portrait source error","A Game of Thrones | AGOT+","gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_diffuse.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_diffuse.dds","1214"
"1","Graphics / portrait source error","A Game of Thrones | AGOT+","gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_masks.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_masks.dds","1215"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_properties.dds | gfx/models/buildings/special/Karhold/ethiopian_atlas_properties.dds","1212"
"1","Graphics / portrait source error","A Game of Thrones | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/holdings/atlas/ethiopian/ethiopian_atlas_properties.dds | gfx/models/buildings/special/Runestone/ethiopian_atlas_properties.dds","1213"
"1","Graphics / portrait source error","CK3 | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/ep3_patras_castle_01_a/ep3_patras_castle_ground_normal.dds | gfx/models/buildings/special/high_hermitage/ep3_patras_castle_ground_normal.dds","1206"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_clothes_armor.txt","9953"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_clothes.txt","9948"
"1","Script / database error","AGOT+ | Исправления совместимости","common/scripted_character_templates/asoiaf_invader_templates.txt","9976"
