"Line","Time","Component","Message","Category","Owner","Files","Key","FirstFile","SecondFile"
"14","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_laid_clutch_desc_third_perspective_3' is defined in both 'localization/russian/more_dragon_eggs_decisions_l_russian.yml' and 'localization/russian/agot/agot_memories_l_russian.yml'.","Expected corrective localization override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация | AGOT More Dragon Eggs | Исправления русификатора и совместимости","localization/russian/more_dragon_eggs_decisions_l_russian.yml | localization/russian/agot/agot_memories_l_russian.yml","agot_laid_clutch_desc_third_perspective_3","localization/russian/more_dragon_eggs_decisions_l_russian.yml","localization/russian/agot/agot_memories_l_russian.yml"
"15","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_dragon_laid_clutch_4' is defined in both 'localization/russian/more_dragon_eggs_decisions_l_russian.yml' and 'localization/russian/agot/agot_memories_l_russian.yml'.","Expected corrective localization override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация | AGOT More Dragon Eggs | Исправления русификатора и совместимости","localization/russian/more_dragon_eggs_decisions_l_russian.yml | localization/russian/agot/agot_memories_l_russian.yml","agot_dragon_laid_clutch_4","localization/russian/more_dragon_eggs_decisions_l_russian.yml","localization/russian/agot/agot_memories_l_russian.yml"
"16","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_laid_clutch_desc_4' is defined in both 'localization/russian/more_dragon_eggs_decisions_l_russian.yml' and 'localization/russian/agot/agot_memories_l_russian.yml'.","Expected corrective localization override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация | AGOT More Dragon Eggs | Исправления русификатора и совместимости","localization/russian/more_dragon_eggs_decisions_l_russian.yml | localization/russian/agot/agot_memories_l_russian.yml","agot_laid_clutch_desc_4","localization/russian/more_dragon_eggs_decisions_l_russian.yml","localization/russian/agot/agot_memories_l_russian.yml"
"17","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_laid_clutch_desc_second_perspective_4' is defined in both 'localization/russian/more_dragon_eggs_decisions_l_russian.yml' and 'localization/russian/agot/agot_memories_l_russian.yml'.","Expected corrective localization override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация | AGOT More Dragon Eggs | Исправления русификатора и совместимости","localization/russian/more_dragon_eggs_decisions_l_russian.yml | localization/russian/agot/agot_memories_l_russian.yml","agot_laid_clutch_desc_second_perspective_4","localization/russian/more_dragon_eggs_decisions_l_russian.yml","localization/russian/agot/agot_memories_l_russian.yml"
"18","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_laid_clutch_desc_third_perspective_4' is defined in both 'localization/russian/more_dragon_eggs_decisions_l_russian.yml' and 'localization/russian/agot/agot_memories_l_russian.yml'.","Expected corrective localization override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация | AGOT More Dragon Eggs | Исправления русификатора и совместимости","localization/russian/more_dragon_eggs_decisions_l_russian.yml | localization/russian/agot/agot_memories_l_russian.yml","agot_laid_clutch_desc_third_perspective_4","localization/russian/more_dragon_eggs_decisions_l_russian.yml","localization/russian/agot/agot_memories_l_russian.yml"
"19","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_dragon_laid_clutch_5' is defined in both 'localization/russian/more_dragon_eggs_decisions_l_russian.yml' and 'localization/russian/agot/agot_memories_l_russian.yml'.","Expected corrective localization override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация | AGOT More Dragon Eggs | Исправления русификатора и совместимости","localization/russian/more_dragon_eggs_decisions_l_russian.yml | localization/russian/agot/agot_memories_l_russian.yml","agot_dragon_laid_clutch_5","localization/russian/more_dragon_eggs_decisions_l_russian.yml","localization/russian/agot/agot_memories_l_russian.yml"
"20","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_laid_clutch_desc_5' is defined in both 'localization/russian/more_dragon_eggs_decisions_l_russian.yml' and 'localization/russian/agot/agot_memories_l_russian.yml'.","Expected corrective localization override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация | AGOT More Dragon Eggs | Исправления русификатора и совместимости","localization/russian/more_dragon_eggs_decisions_l_russian.yml | localization/russian/agot/agot_memories_l_russian.yml","agot_laid_clutch_desc_5","localization/russian/more_dragon_eggs_decisions_l_russian.yml","localization/russian/agot/agot_memories_l_russian.yml"
"21","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_laid_clutch_desc_second_perspective_5' is defined in both 'localization/russian/more_dragon_eggs_decisions_l_russian.yml' and 'localization/russian/agot/agot_memories_l_russian.yml'.","Expected corrective localization override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация | AGOT More Dragon Eggs | Исправления русификатора и совместимости","localization/russian/more_dragon_eggs_decisions_l_russian.yml | localization/russian/agot/agot_memories_l_russian.yml","agot_laid_clutch_desc_second_perspective_5","localization/russian/more_dragon_eggs_decisions_l_russian.yml","localization/russian/agot/agot_memories_l_russian.yml"
"22","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_laid_clutch_desc_third_perspective_5' is defined in both 'localization/russian/more_dragon_eggs_decisions_l_russian.yml' and 'localization/russian/agot/agot_memories_l_russian.yml'.","Expected corrective localization override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация | AGOT More Dragon Eggs | Исправления русификатора и совместимости","localization/russian/more_dragon_eggs_decisions_l_russian.yml | localization/russian/agot/agot_memories_l_russian.yml","agot_laid_clutch_desc_third_perspective_5","localization/russian/more_dragon_eggs_decisions_l_russian.yml","localization/russian/agot/agot_memories_l_russian.yml"
"23","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'visenya_circlet_name' is defined in both 'localization/russian/ntc_artifacts_l_russian.yml' and 'localization/russian/agot/artifacts/agot_artifacts_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT - Crowns of Westeros - Русификация","localization/russian/ntc_artifacts_l_russian.yml | localization/russian/agot/artifacts/agot_artifacts_l_russian.yml","visenya_circlet_name","localization/russian/ntc_artifacts_l_russian.yml","localization/russian/agot/artifacts/agot_artifacts_l_russian.yml"
"24","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'visenya_circlet_description' is defined in both 'localization/russian/ntc_artifacts_l_russian.yml' and 'localization/russian/agot/artifacts/agot_artifacts_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT - Crowns of Westeros - Русификация","localization/russian/ntc_artifacts_l_russian.yml | localization/russian/agot/artifacts/agot_artifacts_l_russian.yml","visenya_circlet_description","localization/russian/ntc_artifacts_l_russian.yml","localization/russian/agot/artifacts/agot_artifacts_l_russian.yml"
"25","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'daemonblackfyre_crown_name' is defined in both 'localization/russian/ntc_artifacts_l_russian.yml' and 'localization/russian/agot/artifacts/agot_artifacts_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT - Crowns of Westeros - Русификация","localization/russian/ntc_artifacts_l_russian.yml | localization/russian/agot/artifacts/agot_artifacts_l_russian.yml","daemonblackfyre_crown_name","localization/russian/ntc_artifacts_l_russian.yml","localization/russian/agot/artifacts/agot_artifacts_l_russian.yml"
"26","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'daemonblackfyre_crown_description' is defined in both 'localization/russian/ntc_artifacts_l_russian.yml' and 'localization/russian/agot/artifacts/agot_artifacts_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT - Crowns of Westeros - Русификация","localization/russian/ntc_artifacts_l_russian.yml | localization/russian/agot/artifacts/agot_artifacts_l_russian.yml","daemonblackfyre_crown_description","localization/russian/ntc_artifacts_l_russian.yml","localization/russian/agot/artifacts/agot_artifacts_l_russian.yml"
"27","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'crown_of_gardener_war_iron_name' is defined in both 'localization/russian/ntc_artifacts_l_russian.yml' and 'localization/russian/agot/artifacts/agot_artifacts_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT - Crowns of Westeros - Русификация","localization/russian/ntc_artifacts_l_russian.yml | localization/russian/agot/artifacts/agot_artifacts_l_russian.yml","crown_of_gardener_war_iron_name","localization/russian/ntc_artifacts_l_russian.yml","localization/russian/agot/artifacts/agot_artifacts_l_russian.yml"
"28","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'crown_of_gardener_war_iron_description' is defined in both 'localization/russian/ntc_artifacts_l_russian.yml' and 'localization/russian/agot/artifacts/agot_artifacts_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT - Crowns of Westeros - Русификация","localization/russian/ntc_artifacts_l_russian.yml | localization/russian/agot/artifacts/agot_artifacts_l_russian.yml","crown_of_gardener_war_iron_description","localization/russian/ntc_artifacts_l_russian.yml","localization/russian/agot/artifacts/agot_artifacts_l_russian.yml"
"29","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'crown_of_westerling_name' is defined in both 'localization/russian/ntc_artifacts_l_russian.yml' and 'localization/russian/agot/artifacts/agot_artifacts_l_russian.yml'.","Identical localization definitions","A Game of Thrones | Русификатор | AGOT - Crowns of Westeros - Русификация","localization/russian/ntc_artifacts_l_russian.yml | localization/russian/agot/artifacts/agot_artifacts_l_russian.yml","crown_of_westerling_name","localization/russian/ntc_artifacts_l_russian.yml","localization/russian/agot/artifacts/agot_artifacts_l_russian.yml"
"30","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'crown_of_westerling_description' is defined in both 'localization/russian/ntc_artifacts_l_russian.yml' and 'localization/russian/agot/artifacts/agot_artifacts_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT - Crowns of Westeros - Русификация","localization/russian/ntc_artifacts_l_russian.yml | localization/russian/agot/artifacts/agot_artifacts_l_russian.yml","crown_of_westerling_description","localization/russian/ntc_artifacts_l_russian.yml","localization/russian/agot/artifacts/agot_artifacts_l_russian.yml"
"31","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_dragon_maintenance.0802.t' is defined in both 'localization/russian/more_dragon_eggs_events_l_russian.yml' and 'localization/russian/agot/event_localization/agot_dragon_maintenance_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация","localization/russian/more_dragon_eggs_events_l_russian.yml | localization/russian/agot/event_localization/agot_dragon_maintenance_l_russian.yml","agot_dragon_maintenance.0802.t","localization/russian/more_dragon_eggs_events_l_russian.yml","localization/russian/agot/event_localization/agot_dragon_maintenance_l_russian.yml"
"32","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_dragon_maintenance.0802.desc' is defined in both 'localization/russian/more_dragon_eggs_events_l_russian.yml' and 'localization/russian/agot/event_localization/agot_dragon_maintenance_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация","localization/russian/more_dragon_eggs_events_l_russian.yml | localization/russian/agot/event_localization/agot_dragon_maintenance_l_russian.yml","agot_dragon_maintenance.0802.desc","localization/russian/more_dragon_eggs_events_l_russian.yml","localization/russian/agot/event_localization/agot_dragon_maintenance_l_russian.yml"
"33","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_filler_crownlands.0004.t' is defined in both 'localization/russian/more_dragon_eggs_events_l_russian.yml' and 'localization/russian/agot/event_localization/filler_events/agot_filler_events_crownlands_l_russian.yml'.","Expected corrective localization override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация | AGOT More Dragon Eggs | Исправления русификатора и совместимости","localization/russian/more_dragon_eggs_events_l_russian.yml | localization/russian/agot/event_localization/filler_events/agot_filler_events_crownlands_l_russian.yml","agot_filler_crownlands.0004.t","localization/russian/more_dragon_eggs_events_l_russian.yml","localization/russian/agot/event_localization/filler_events/agot_filler_events_crownlands_l_russian.yml"
"34","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_filler_crownlands.0004.desc' is defined in both 'localization/russian/more_dragon_eggs_events_l_russian.yml' and 'localization/russian/agot/event_localization/filler_events/agot_filler_events_crownlands_l_russian.yml'.","Expected corrective localization override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация | AGOT More Dragon Eggs | Исправления русификатора и совместимости","localization/russian/more_dragon_eggs_events_l_russian.yml | localization/russian/agot/event_localization/filler_events/agot_filler_events_crownlands_l_russian.yml","agot_filler_crownlands.0004.desc","localization/russian/more_dragon_eggs_events_l_russian.yml","localization/russian/agot/event_localization/filler_events/agot_filler_events_crownlands_l_russian.yml"
"35","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_filler_crownlands.0004.a' is defined in both 'localization/russian/more_dragon_eggs_events_l_russian.yml' and 'localization/russian/agot/event_localization/filler_events/agot_filler_events_crownlands_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация","localization/russian/more_dragon_eggs_events_l_russian.yml | localization/russian/agot/event_localization/filler_events/agot_filler_events_crownlands_l_russian.yml","agot_filler_crownlands.0004.a","localization/russian/more_dragon_eggs_events_l_russian.yml","localization/russian/agot/event_localization/filler_events/agot_filler_events_crownlands_l_russian.yml"
"36","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'agot_filler_crownlands.0004.tt' is defined in both 'localization/russian/more_dragon_eggs_events_l_russian.yml' and 'localization/russian/agot/event_localization/filler_events/agot_filler_events_crownlands_l_russian.yml'.","Expected corrective localization override","A Game of Thrones | Русификатор | AGOT More Dragon Eggs - Русификация | AGOT More Dragon Eggs | Исправления русификатора и совместимости","localization/russian/more_dragon_eggs_events_l_russian.yml | localization/russian/agot/event_localization/filler_events/agot_filler_events_crownlands_l_russian.yml","agot_filler_crownlands.0004.tt","localization/russian/more_dragon_eggs_events_l_russian.yml","localization/russian/agot/event_localization/filler_events/agot_filler_events_crownlands_l_russian.yml"
"37","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'PORTRAIT_MODIFIER_custom_headgear_crown_of_the_grey_king_rusted' is defined in both 'localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml' and 'localization/russian/agot/portraits/agot_portrait_modifiers_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT - Crowns of Westeros - Русификация","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml | localization/russian/agot/portraits/agot_portrait_modifiers_l_russian.yml","PORTRAIT_MODIFIER_custom_headgear_crown_of_the_grey_king_rusted","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","localization/russian/agot/portraits/agot_portrait_modifiers_l_russian.yml"
"38","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'PORTRAIT_MODIFIER_custom_headgear_female_crown_of_the_grey_king_rusted' is defined in both 'localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml' and 'localization/russian/agot/portraits/agot_portrait_modifiers_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT - Crowns of Westeros - Русификация","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml | localization/russian/agot/portraits/agot_portrait_modifiers_l_russian.yml","PORTRAIT_MODIFIER_custom_headgear_female_crown_of_the_grey_king_rusted","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","localization/russian/agot/portraits/agot_portrait_modifiers_l_russian.yml"
"39","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'PORTRAIT_MODIFIER_custom_headgear_crown_of_gardener_war_iron' is defined in both 'localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml' and 'localization/russian/agot/portraits/agot_portrait_modifiers_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT - Crowns of Westeros - Русификация","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml | localization/russian/agot/portraits/agot_portrait_modifiers_l_russian.yml","PORTRAIT_MODIFIER_custom_headgear_crown_of_gardener_war_iron","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","localization/russian/agot/portraits/agot_portrait_modifiers_l_russian.yml"
"40","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'PORTRAIT_MODIFIER_custom_headgear_female_crown_of_gardener_war_iron' is defined in both 'localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml' and 'localization/russian/agot/portraits/agot_portrait_modifiers_l_russian.yml'.","Reviewed same-object mod override","A Game of Thrones | Русификатор | AGOT - Crowns of Westeros - Русификация","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml | localization/russian/agot/portraits/agot_portrait_modifiers_l_russian.yml","PORTRAIT_MODIFIER_custom_headgear_female_crown_of_gardener_war_iron","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","localization/russian/agot/portraits/agot_portrait_modifiers_l_russian.yml"
"41","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'artifact_vs_sword_1_name' is defined in both 'localization/russian/targ_artifacts_l_russian.yml' and 'localization/russian/artifacts/targ_artifacts_l_russian.yml'.","Identical localization definitions","Valyrian Steel | Valyrian Steel - Русификация","localization/russian/targ_artifacts_l_russian.yml | localization/russian/artifacts/targ_artifacts_l_russian.yml","artifact_vs_sword_1_name","localization/russian/targ_artifacts_l_russian.yml","localization/russian/artifacts/targ_artifacts_l_russian.yml"
"42","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'artifact_vs_sword_1_description' is defined in both 'localization/russian/targ_artifacts_l_russian.yml' and 'localization/russian/artifacts/targ_artifacts_l_russian.yml'.","Expected external translation override","Valyrian Steel | Valyrian Steel - Русификация","localization/russian/targ_artifacts_l_russian.yml | localization/russian/artifacts/targ_artifacts_l_russian.yml","artifact_vs_sword_1_description","localization/russian/targ_artifacts_l_russian.yml","localization/russian/artifacts/targ_artifacts_l_russian.yml"
"43","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'artifact_vs_sword_2_name' is defined in both 'localization/russian/targ_artifacts_l_russian.yml' and 'localization/russian/artifacts/targ_artifacts_l_russian.yml'.","Identical localization definitions","Valyrian Steel | Valyrian Steel - Русификация","localization/russian/targ_artifacts_l_russian.yml | localization/russian/artifacts/targ_artifacts_l_russian.yml","artifact_vs_sword_2_name","localization/russian/targ_artifacts_l_russian.yml","localization/russian/artifacts/targ_artifacts_l_russian.yml"
"44","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'artifact_vs_sword_2_description' is defined in both 'localization/russian/targ_artifacts_l_russian.yml' and 'localization/russian/artifacts/targ_artifacts_l_russian.yml'.","Expected external translation override","Valyrian Steel | Valyrian Steel - Русификация","localization/russian/targ_artifacts_l_russian.yml | localization/russian/artifacts/targ_artifacts_l_russian.yml","artifact_vs_sword_2_description","localization/russian/targ_artifacts_l_russian.yml","localization/russian/artifacts/targ_artifacts_l_russian.yml"
"45","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'artifact_vs_sword_3_name' is defined in both 'localization/russian/targ_artifacts_l_russian.yml' and 'localization/russian/artifacts/targ_artifacts_l_russian.yml'.","Identical localization definitions","Valyrian Steel | Valyrian Steel - Русификация","localization/russian/targ_artifacts_l_russian.yml | localization/russian/artifacts/targ_artifacts_l_russian.yml","artifact_vs_sword_3_name","localization/russian/targ_artifacts_l_russian.yml","localization/russian/artifacts/targ_artifacts_l_russian.yml"
"46","06:58:28","pdx_localize.cpp:279","Duplicate localization key. Key 'artifact_vs_sword_3_description' is defined in both 'localization/russian/targ_artifacts_l_russian.yml' and 'localization/russian/artifacts/targ_artifacts_l_russian.yml'.","Expected external translation override","Valyrian Steel | Valyrian Steel - Русификация","localization/russian/targ_artifacts_l_russian.yml | localization/russian/artifacts/targ_artifacts_l_russian.yml","artifact_vs_sword_3_description","localization/russian/targ_artifacts_l_russian.yml","localization/russian/artifacts/targ_artifacts_l_russian.yml"
