"Mod","File","LastWriteTime","SHA256"
"AGOT_PLUS_FIX","common/on_action/agot_on_actions/test_title_on_actions.txt","2026-09-19T06:30:11.2635783+07:00","F16272486A9FF1A825C9C396887B67B1857197A0730AFA47780EC20972D8DBF9"
"AGOT_PLUS_FIX","common/scripted_triggers/asoiaf_cultural_portrait_triggers.txt","2026-09-19T06:30:11.2715954+07:00","AECD3282A07D56D6DED60B561461D2FB337D46FEEB690A6138073D1FA35D4278"
"AGOT_PLUS_FIX","gfx/interface/illustrations/scripted_illustrations/ingame.txt","2026-09-19T06:30:11.2802384+07:00","211F218F05DC24E4376DA3683AB5F42172F8ACC6CDFCF4476E1A341DFFB4E8B3"
"AGOT_PLUS_FIX","gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt","2026-09-19T06:30:11.2874285+07:00","77E337C286FBB6FD4411FBEA3CD80EADB8BACFF0505315F11DE231DD54DF3695"
"AGOT_PLUS_FIX","gfx/portraits/portrait_modifiers/asoiaf_hairs_custom_flags.txt","2026-09-19T06:30:11.2969635+07:00","63A8010E9F6F8ACAA81C37B600709DE1899B3A9B107A0475C58E29EEB13F1EE9"
"AGOT_PLUS_FIX","common/on_action/asoiaf_marriage_concubinage_on_actions.txt","2026-09-19T06:30:11.3044964+07:00","27A72708705DB73CED857E8153105B8F99E7B3A76F9D824EB534194B90C69253"
"AGOT_PLUS_FIX","common/on_action/asoiaf_setup.txt","2026-09-19T06:30:11.3064960+07:00","4F02869D2915635D638A9AEE17825DA9E370DF681E1B60CA2B222C3BE243B0F3"
"AGOT_PLUS_FIX","gfx/portraits/portrait_modifiers/asoiaf_clothes_situational.txt","2026-09-19T06:30:11.3127909+07:00","4D409EA8812DF0B8D482AA5B1B5991BC3791DBCE767644CE3E5724483E527485"
"AGOT_PLUS_FIX","gfx/portraits/portrait_modifiers/asoiaf_headgear_situational.txt","2026-09-19T06:30:11.3213018+07:00","8CA9025D045CB46466A6120B1AD83C25DF07D1F75119CD611547C52286A05AF5"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_scripted_effects_artifacts.txt","2026-09-19T06:30:11.3288114+07:00","64DD043737E0CD91DB5A863C39251CE28FC86B7CA47DD7DE5C5F13EBB8644038"
"AGOT_PLUS_FIX","common/modifiers/asoiaf_artifact_modifiers.txt","2026-09-19T06:30:11.3375940+07:00","A4E245AC6BDDBD2111F5671E1353897897482BFDA1B49EA4FC1CC03B31AA11CA"
"AGOT_PLUS_FIX","history/characters/asoiaf_char_dummies.txt","2026-09-19T06:30:11.3385924+07:00","A4ADE31DA88B2BAA04E2FE9EBD6D1AAFDC6A24F6B4E0B9171A79D11B0181B577"
"AGOT_PLUS_FIX","history/characters/asoiaf_char_stormlands.txt","2026-09-19T06:30:11.3446073+07:00","112171D3A603F702A2CFF3169EC6E1E20BD521FB9AA9FEE57AABB8BD2D644E4C"
"AGOT_PLUS_FIX","history/characters/asoiaf_char_vanity.txt","2026-09-19T06:30:11.3456087+07:00","BEB3878FE81612A1E6CAAEDDED0960694AD304BF418614CFEAAF0755CFDC931B"
"AGOT_PLUS_FIX","common/scripted_triggers/asoiaf_canon_children_triggers.txt","2026-09-19T06:30:11.3532738+07:00","35C63E143B11EF7B8DDA9B77E7BEAC37CE998E19D0B0115AEEF35A8C72D9A91E"
"AGOT_PLUS_FIX","events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt","2026-09-19T06:30:11.3602787+07:00","8E254D15207F38277A68F483049A5BF8578DB4B448A45C671B8650E20037D0A9"
"AGOT_PLUS_FIX","common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt","2026-09-19T06:30:11.3673725+07:00","A029CFDAD80D00BCF8FE0AF726C122CC0F10048533B588C3DE3FAF4886DC9CF3"
"AGOT_PLUS_FIX","common/decisions/asoiaf_house_branch_decisions.txt","2026-09-19T06:30:11.3764113+07:00","FD23ED4ABE9DE4ABCBC83D64FC1B2E17905B9CDC2ADE6A37E520BC95A702C098"
"AGOT_PLUS_FIX","common/on_action/agot_on_actions/agot_title_on_actions.txt","2026-09-19T06:30:11.3844339+07:00","15E201C5E43AEA1BAD6AC14EF5A8859ABB7875C52390420272DE3D660D7BB5DF"
"AGOT_PLUS_FIX","common/on_action/asoiaf_army_on_actions.txt","2026-09-19T06:30:11.3922332+07:00","A63B0F9C4022D02397C8FC1278D3017F2D32AB9CB857C0165503DE5445B8B593"
"AGOT_PLUS_FIX","events/asoiaf_mega_war_events.txt","2026-09-19T06:30:11.3937491+07:00","82453CF0F8B7F6ABDA82F8321B05E55A8ADFBA7125296066F2D93EFF4660EB11"
"AGOT_PLUS_FIX","common/scripted_effects/zz_agot_plus_fix_child_effects.txt","2026-09-19T06:30:11.3947558+07:00","8ECB09F197CB64EE5F739C10BB8745F4C6C63440A7ACFACC5134F9FAE5127E93"
"AGOT_PLUS_FIX","common/modifiers/zz_agot_plus_fix_modifiers.txt","2026-09-19T06:30:11.3957541+07:00","979F19963B15134D64D518483C0CBF3E4BBD23CE476C6F68524218C5594322B0"
"AGOT_PLUS_FIX","localization/english/agot_plus_fix_l_english.yml","2026-09-19T06:30:11.3957541+07:00","EA5F4306C08FC8FE38719E2C20976D5F9AA37F3602CE5D8ABE50479C750E5161"
"AGOT_PLUS_FIX","localization/russian/agot_plus_fix_l_russian.yml","2026-09-19T06:30:11.3967544+07:00","46F71F286D51826F259D4060C141078149F484A1356CB5BCEA7850DD24CD86FD"
"AGOT_PLUS_FIX","events/agot_plus_fix_age_events.txt","2026-09-19T06:30:11.3977548+07:00","EC3BFB6A19AD533F3277D3619803F6C5AC1A600755D07FCC3EF38262D0F154C7"
"AGOT_PLUS_FIX","history/characters/agot_plus_fix_appearance_donors.txt","2026-09-19T06:30:11.3987544+07:00","FE70DCB77459B328360FBDCA2CE453FECA6BDC2A00A9933B7DAC6F3BD99F4ABD"
"AGOT_PLUS_FIX","common/scripted_triggers/zz_agot_plus_fix_stage8_triggers.txt","2026-09-19T06:30:11.3987544+07:00","9075A5B5AC4D7DA405231CB180D0BDBDE249BF63B742186CDC525B39E51EA810"
"AGOT_PLUS_FIX","common/scripted_effects/zz_agot_plus_fix_aegon_children_effects.txt","2026-09-19T06:30:11.4057709+07:00","9F63A1F47E047CCD7B05EDB564025CFB225F8EBE4725ADA689A5CE63608F89B9"
"AGOT_PLUS_FIX","common/on_action/zz_agot_plus_fix_aegon_children_on_actions.txt","2026-09-19T06:30:11.4126886+07:00","6E08C01F5DC019E04978CE5E0462244D9F637E973931FADC6E7C0C4F83342295"
"AGOT_PLUS_FIX","common/modifiers/zz_agot_plus_fix_aegon_children_modifiers.txt","2026-09-19T06:30:11.4137823+07:00","08B70BC73473B25A8F577A15FBF57AAE770AEB8DBA4DD37E8ECD23613B66E96E"
"AGOT_PLUS_FIX","localization/replace/english/zz_agot_plus_fix_aegon_children_l_english.yml","2026-09-19T06:30:11.4147850+07:00","AA43FEFC8C8246F4B12EA8A06328AD716F5A9396A44EC2CAFF3C2C05DF6D4444"
"AGOT_PLUS_FIX","localization/replace/russian/zz_agot_plus_fix_aegon_children_l_russian.yml","2026-09-19T06:30:11.4157824+07:00","BC25E3B5D71BA9BAE35DFFBFA146FCE8981E137E5A89086DF3477F9ACD1A5DF5"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_death_reasons_l_russian.yml","2026-09-18T13:46:44.3048228+07:00","587AA50707D35A896989F323E2D0B85FD4CEA8F0E9DD0167F5D0BC4175D6A473"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_government_l_russian.yml","2026-09-18T13:46:44.3068341+07:00","27DA9B8B96826DA0A50CD29A9CE403E808151E3FBACA8C4B70449056D22634D3"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_government_l_english.yml","2026-09-18T13:46:44.3088348+07:00","91DCC07B36982D66DE4693DF14A4FE0DD25112B65EF8639B51BCA3B40557A56F"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_terrains_l_english.yml","2026-09-18T13:46:44.3098354+07:00","913CC0AF2E7DA26626608E102235F8C1CBBD44914554C5505A7A1711A633A3DC"
"AGOT_PLUS_RUS_CORRECT","localization/english/asoiaf_game_rules_l_english.yml","2026-09-18T13:46:44.3108343+07:00","C51CC9D5E5F142EEBBDB3E7B545E06C2EB5918D2FBEA1BE34309FE539CE53ED3"
"AGOT_PLUS_RUS_CORRECT","localization/english/modifiers/asoiaf_modifiers_l_english.yml","2026-09-18T13:46:44.3208335+07:00","127D2B2F42880862A87B063956D57EF31B871ACF5F26446F196BEC97703DA61E"
"AGOT_PLUS_RUS_CORRECT","localization/replace/russian/zzzz_agot_plus_rus_correct_l_russian.yml","2026-09-18T06:44:19.7145332+07:00","CFF063C027410578155016489AE5878846CD9684C037C8838608BF1DAA99E805"
"AGOT_PLUS_RUS_CORRECT","localization/replace/russian/zzzz_agot_plus_runtime_names_l_russian.yml","2026-09-18T13:46:44.3298830+07:00","4DF24ACA9DF7200A8B4EAAA990ACF1B8E0F0437F0111D8E97CBB435CC11DCDBC"
