FineCategory,Line,Time,Component,Message,Category,Owner,Files,Key,FirstFile,SecondFile
animations,2038,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat_dwarf' (part 'torso', type 'male')",Graphics / portrait source error,,,,,
animations,2039,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant' (part 'torso', type 'male')",Graphics / portrait source error,,,,,
animations,2040,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_dwarf' (part 'torso', type 'male')",Graphics / portrait source error,,,,,
animations,2041,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_fat_dwarf' (part 'torso', type 'male')",Graphics / portrait source error,,,,,
animations,2042,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat' (part 'torso', type 'female')",Graphics / portrait source error,,,,,
animations,2043,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_dwarf' (part 'torso', type 'female')",Graphics / portrait source error,,,,,
animations,2044,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat_dwarf' (part 'torso', type 'female')",Graphics / portrait source error,,,,,
animations,2045,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant' (part 'torso', type 'female')",Graphics / portrait source error,,,,,
animations,2046,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_dwarf' (part 'torso', type 'female')",Graphics / portrait source error,,,,,
animations,2047,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_fat_dwarf' (part 'torso', type 'female')",Graphics / portrait source error,,,,,
animations,2048,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat' (part 'torso', type 'boy')",Graphics / portrait source error,,,,,
animations,2049,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_dwarf' (part 'torso', type 'boy')",Graphics / portrait source error,,,,,
animations,2050,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat_dwarf' (part 'torso', type 'boy')",Graphics / portrait source error,,,,,
animations,2051,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant' (part 'torso', type 'boy')",Graphics / portrait source error,,,,,
animations,2052,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_dwarf' (part 'torso', type 'boy')",Graphics / portrait source error,,,,,
animations,2053,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_fat_dwarf' (part 'torso', type 'boy')",Graphics / portrait source error,,,,,
animations,2054,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat' (part 'torso', type 'girl')",Graphics / portrait source error,,,,,
animations,2055,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_dwarf' (part 'torso', type 'girl')",Graphics / portrait source error,,,,,
animations,2056,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_fat_dwarf' (part 'torso', type 'girl')",Graphics / portrait source error,,,,,
animations,2057,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant' (part 'torso', type 'girl')",Graphics / portrait source error,,,,,
animations,2058,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_dwarf' (part 'torso', type 'girl')",Graphics / portrait source error,,,,,
animations,2059,17:50:47,portraitanimations.cpp:110,"Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_halberd_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_fat_dwarf' (part 'torso', type 'girl')",Graphics / portrait source error,,,,,
