[17:48:34][dlc_descriptor.cpp:70] [original line 1] Invalid supported_version in file: mod/ugc_2261468688.mod line: 6
[17:49:57][virtualfilesystem.cpp:456] [original line 1217] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_properties.dds not found'
[17:49:57][virtualfilesystem.cpp:456] [original line 1219] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_normal.dds not found'
[17:49:57][virtualfilesystem.cpp:456] [original line 1222] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_properties.dds not found'
[17:49:57][virtualfilesystem.cpp:456] [original line 1224] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_normal.dds not found'
[17:49:59][virtualfilesystem.cpp:456] [original line 1230] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_properties.dds not found'
[17:49:59][virtualfilesystem.cpp:456] [original line 1232] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_normal.dds not found'
[17:49:59][virtualfilesystem.cpp:456] [original line 1235] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_properties.dds not found'
[17:49:59][virtualfilesystem.cpp:456] [original line 1237] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_normal.dds not found'
[17:50:02][virtualfilesystem.cpp:456] [original line 1272] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_properties.dds not found'
[17:50:02][virtualfilesystem.cpp:456] [original line 1274] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_normal.dds not found'
[17:50:02][virtualfilesystem.cpp:456] [original line 1277] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_properties.dds not found'
[17:50:02][virtualfilesystem.cpp:456] [original line 1279] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_normal.dds not found'
[17:50:02][virtualfilesystem.cpp:456] [original line 1282] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_properties.dds not found'
[17:50:02][virtualfilesystem.cpp:456] [original line 1284] Could not find texture due to 'VFSOpen Error: gfx/models/buildings/special/castamere/building_backup_atlas_normal.dds not found'
[17:50:37][jomini_dynamicdescription.cpp:66] [original line 1335] Unrecognized loc key show_notifications_decision_tooltip. show_notifications_decision
[17:50:37][decision_type.cpp:224] [original line 1336] show_notifications_decision has 'ai_check_interval'/'ai_check_interval_by_tier' that's negative or unset. Setting to 0 instead
[17:50:38][character_currency_effects_impl.cpp:227] [original line 1337] Negative value in remove_short_term_gold: -450. file: events/decisions_events/buy_ruby_crown_events.txt line: 54 (buy_ruby_crown.0999:immediate)
[17:50:39][jomini_eventmanager.cpp:428] [original line 1339] Duplicated event ID 'agot_activity_commission_crown.0001' found. New Location: 'file: events/activities/agot_coronation_activity/agot_coronation_crown_commission_events.txt line: 3 (agot_activity_commission_crown.0001)', Previous Location: 'file: events/activities/agot_coronation_activity/agot_coronation_crown_commission_events.txt line: 3 (agot_activity_commission_crown.0001)'
Failed to read key reference: sahel_nomad_region_on: sahel_nomad_region_on, near line: 3
Failed to read key reference: horn_of_africa_nomad_region_on: horn_of_africa_nomad_region_on, near line: 3
Failed to read key reference: historicity_extra_admin_egypt_gameplay_not_administrative: historicity_extra_admin_egypt_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_arabia_gameplay_not_administrative: historicity_extra_admin_arabia_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_ghana_gameplay_not_administrative: historicity_extra_admin_ghana_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_kabulistan_gameplay_not_administrative: historicity_extra_admin_kabulistan_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_persia_gameplay_not_administrative: historicity_extra_admin_persia_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_maghreb_gameplay_not_administrative: historicity_extra_admin_maghreb_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_tamilakam_gameplay_not_administrative: historicity_extra_admin_tamilakam_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_carolingians_gameplay_not_administrative: historicity_extra_admin_carolingians_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_player_wherever_gameplay_not_administrative: historicity_extra_admin_player_wherever_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_frankokratia_fourth_crusade: historicity_frankokratia_fourth_crusade, near line: 3
Failed to read key reference: silk_road_starting_innovations_preset: silk_road_starting_innovations_preset, near line: 3
Failed to read key reference: ACR_RE_tradition_slots_plus_95: ACR_RE_tradition_slots_plus_95, near line: 3
Failed to read key reference: ACR_RE_tradition_cost_free: ACR_RE_tradition_cost_free, near line: 3
Failed to read key reference: ACR_RE_tradition_cooldown_none: ACR_RE_tradition_cooldown_none, near line: 3
Failed to read key reference: ACR_RE_truce_duration_5: ACR_RE_truce_duration_5, near line: 3
Failed to read key reference: ACR_RE_truce_scope_player_primary: ACR_RE_truce_scope_player_primary, near line: 3
Failed to read key reference: ACR_RE_council_task_speed_1_month: ACR_RE_council_task_speed_1_month, near line: 3
Failed to read key reference: HM_RE_rule_player_free_functions_enabled: HM_RE_rule_player_free_functions_enabled, near line: 3
Failed to read key reference: HM_RE_rule_change_holding_type_cost_very_cheap: HM_RE_rule_change_holding_type_cost_very_cheap, near line: 3
Failed to read key reference: HM_RE_rule_change_holding_type_cooldown_very_short: HM_RE_rule_change_holding_type_cooldown_very_short, near line: 3
Failed to read key reference: HM_RE_rule_can_replace_buildings_vassals: HM_RE_rule_can_replace_buildings_vassals, near line: 3
Failed to read key reference: HM_RE_rule_can_feudalize_holdings_vassals: HM_RE_rule_can_feudalize_holdings_vassals, near line: 3
Failed to read key reference: HM_RE_value_construct_buildings_gold_cost_cap_very_cheap: HM_RE_value_construct_buildings_gold_cost_cap_very_cheap, near line: 3
Failed to read key reference: HM_RE_rule_player_extra_slots_enabled: HM_RE_rule_player_extra_slots_enabled, near line: 3
Failed to read key reference: HM_RE_rule_player_slot_base_cost_very_cheap: HM_RE_rule_player_slot_base_cost_very_cheap, near line: 3
Failed to read key reference: HM_RE_rule_player_slot_step_cost_very_cheap: HM_RE_rule_player_slot_step_cost_very_cheap, near line: 3
Failed to read key reference: HM_RE_rule_construction_time_cost_free: HM_RE_rule_construction_time_cost_free, near line: 3
Failed to read key reference: HM_RE_build_all_button_on: HM_RE_build_all_button_on, near line: 3
Failed to read key reference: HM_RE_upgrade_all_button_on: HM_RE_upgrade_all_button_on, near line: 3
Failed to read key reference: HM_RE_make_nomad_button_on: HM_RE_make_nomad_button_on, near line: 3
Failed to read key reference: HM_RE_make_temple_citadel_button_on: HM_RE_make_temple_citadel_button_on, near line: 3
Failed to read key reference: HM_RE_player_add_slots_decision_on: HM_RE_player_add_slots_decision_on, near line: 3
Failed to read key reference: HM_RE_player_add_slots_decision_base_cost_very_cheap: HM_RE_player_add_slots_decision_base_cost_very_cheap, near line: 3
Failed to read key reference: HM_RE_player_cost_gold: HM_RE_player_cost_gold, near line: 3
Failed to read key reference: HM_RE_rule_ai_extra_slots_disabled: HM_RE_rule_ai_extra_slots_disabled, near line: 3
Failed to read key reference: HM_RE_rule_ai_slot_base_cost_very_expensive: HM_RE_rule_ai_slot_base_cost_very_expensive, near line: 3
Failed to read key reference: HM_RE_rule_ai_slot_step_cost_very_expensive: HM_RE_rule_ai_slot_step_cost_very_expensive, near line: 3" in file: "" near line: 3
[17:50:45][pdx_persistent_reader.cpp:216] [original line 1445] Error: "Failed to read key reference: 1453_end_date: 1453_end_date, near line: 8
Failed to read key reference: rhomaion_name_of_byzantium: rhomaion_name_of_byzantium, near line: 8
Failed to read key reference: default_mongol_invasion: default_mongol_invasion, near line: 8
Failed to read key reference: random_ruler_placement_off: random_ruler_placement_off, near line: 8
Failed to read key reference: launch_historical: launch_historical, near line: 8
Failed to read key reference: fp1_scandi_adventurers_apocalyptic: fp1_scandi_adventurers_apocalyptic, near line: 8
Failed to read key reference: dissolution_after_caliph_death: dissolution_after_caliph_death, near line: 8
Failed to read key reference: default_seljuk_invasion: default_seljuk_invasion, near line: 8
Failed to read key reference: situation_the_great_steppe_toggle_on: situation_the_great_steppe_toggle_on, near line: 8
Failed to read key reference: struggle_iberia_toggle_on: struggle_iberia_toggle_on, near line: 8
Failed to read key reference: struggle_persia_toggle_on: struggle_persia_toggle_on, near line: 8
Failed to read key reference: historicity_ruler_of_munster_historical_toirdelbach: historicity_ruler_of_munster_historical_toirdelbach, near line: 8
Failed to read key reference: historicity_norman_conquest_default_random: historicity_norman_conquest_default_random, near line: 8
Failed to read key reference: tibet_nomad_region_on: tibet_nomad_region_on, near line: 8
Failed to read key reference: sami_nomad_region_on: sami_nomad_region_on, near line: 8
Failed to read key reference: arabia_nomad_region_on: arabia_nomad_region_on, near line: 8
Failed to read key reference: sahel_nomad_region_on: sahel_nomad_region_on, near line: 8
Failed to read key reference: horn_of_africa_nomad_region_on: horn_of_africa_nomad_region_on, near line: 8
Failed to read key reference: historicity_extra_admin_egypt_gameplay_not_administrative: historicity_extra_admin_egypt_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_arabia_gameplay_not_administrative: historicity_extra_admin_arabia_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_ghana_gameplay_not_administrative: historicity_extra_admin_ghana_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_kabulistan_gameplay_not_administrative: historicity_extra_admin_kabulistan_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_persia_gameplay_not_administrative: historicity_extra_admin_persia_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_maghreb_gameplay_not_administrative: historicity_extra_admin_maghreb_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_tamilakam_gameplay_not_administrative: historicity_extra_admin_tamilakam_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_carolingians_gameplay_not_administrative: historicity_extra_admin_carolingians_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_player_wherever_gameplay_not_administrative: historicity_extra_admin_player_wherever_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_frankokratia_fourth_crusade: historicity_frankokratia_fourth_crusade, near line: 8
Failed to read key reference: silk_road_starting_innovations_preset: silk_road_starting_innovations_preset, near line: 8
Failed to read key reference: ACR_RE_tradition_slots_plus_95: ACR_RE_tradition_slots_plus_95, near line: 8
Failed to read key reference: ACR_RE_tradition_cost_free: ACR_RE_tradition_cost_free, near line: 8
Failed to read key reference: ACR_RE_tradition_cooldown_none: ACR_RE_tradition_cooldown_none, near line: 8
Failed to read key reference: ACR_RE_truce_duration_5: ACR_RE_truce_duration_5, near line: 8
Failed to read key reference: ACR_RE_truce_scope_player_primary: ACR_RE_truce_scope_player_primary, near line: 8
Failed to read key reference: ACR_RE_council_task_speed_1_month: ACR_RE_council_task_speed_1_month, near line: 8
Failed to read key reference: HM_RE_rule_player_free_functions_enabled: HM_RE_rule_player_free_functions_enabled, near line: 8
Failed to read key reference: HM_RE_rule_change_holding_type_cost_very_cheap: HM_RE_rule_change_holding_type_cost_very_cheap, near line: 8
Failed to read key reference: HM_RE_rule_change_holding_type_cooldown_very_short: HM_RE_rule_change_holding_type_cooldown_very_short, near line: 8
Failed to read key reference: HM_RE_rule_can_replace_buildings_vassals: HM_RE_rule_can_replace_buildings_vassals, near line: 8
Failed to read key reference: HM_RE_rule_can_feudalize_holdings_vassals: HM_RE_rule_can_feudalize_holdings_vassals, near line: 8
Failed to read key reference: HM_RE_value_construct_buildings_gold_cost_cap_very_cheap: HM_RE_value_construct_buildings_gold_cost_cap_very_cheap, near line: 8
Failed to read key reference: HM_RE_rule_player_extra_slots_enabled: HM_RE_rule_player_extra_slots_enabled, near line: 8
Failed to read key reference: HM_RE_rule_player_slot_base_cost_very_cheap: HM_RE_rule_player_slot_base_cost_very_cheap, near line: 8
Failed to read key reference: HM_RE_rule_player_slot_step_cost_very_cheap: HM_RE_rule_player_slot_step_cost_very_cheap, near line: 8
Failed to read key reference: HM_RE_rule_construction_time_cost_free: HM_RE_rule_construction_time_cost_free, near line: 8
Failed to read key reference: HM_RE_build_all_button_on: HM_RE_build_all_button_on, near line: 8
Failed to read key reference: HM_RE_upgrade_all_button_on: HM_RE_upgrade_all_button_on, near line: 8
Failed to read key reference: HM_RE_make_nomad_button_on: HM_RE_make_nomad_button_on, near line: 8
Failed to read key reference: HM_RE_make_temple_citadel_button_on: HM_RE_make_temple_citadel_button_on, near line: 8
Failed to read key reference: HM_RE_player_add_slots_decision_on: HM_RE_player_add_slots_decision_on, near line: 8
Failed to read key reference: HM_RE_player_add_slots_decision_base_cost_very_cheap: HM_RE_player_add_slots_decision_base_cost_very_cheap, near line: 8
Failed to read key reference: HM_RE_player_cost_gold: HM_RE_player_cost_gold, near line: 8
Failed to read key reference: HM_RE_rule_ai_extra_slots_disabled: HM_RE_rule_ai_extra_slots_disabled, near line: 8
Failed to read key reference: HM_RE_rule_ai_slot_base_cost_very_expensive: HM_RE_rule_ai_slot_base_cost_very_expensive, near line: 8
Failed to read key reference: HM_RE_rule_ai_slot_step_cost_very_expensive: HM_RE_rule_ai_slot_step_cost_very_expensive, near line: 8" in file: "" near line: 8
[17:50:47][opinion_modifier.cpp:83] [original line 1500] Modifier 'funded_my_expedition' shouldn't have a duration and monthly_change at the same time!
[17:50:47][opinion_modifier.cpp:83] [original line 1501] Modifier 'sent_relative_to_valyria' shouldn't have a duration and monthly_change at the same time!
[17:50:47][artifact_feature.cpp:33] [original line 1502] Missing loc key 'feature_dragon_whip_black'
[17:50:47][artifact_feature.cpp:33] [original line 1503] Missing loc key 'feature_dragon_whip_silver'
[17:50:47][artifact_feature.cpp:33] [original line 1504] Missing loc key 'feature_dragon_whip_bronze'
[17:50:47][title_links.cpp:214] [original line 1505] Failed to fetch a valid landed title 'e_hre' at location 'file: common/scripted_guis/DI_char_editor_present_sgui.txt line: 1589 (DI_ce_female_dominated:effect)'
[17:50:47][title_links.cpp:214] [original line 1506] Failed to fetch a valid landed title 'e_hre' at location 'file: common/character_interactions/DI_character_interaction.txt line: 4622 (DI_change_succession:on_accept)'
[17:50:47][title_links.cpp:214] [original line 1507] Failed to fetch a valid landed title 'e_hre' at location 'file: common/character_interactions/DI_character_interaction.txt line: 4624 (DI_change_succession:on_accept)'
[17:50:47][title_links.cpp:214] [original line 1508] Failed to fetch a valid landed title 'e_hre' at location 'file: common/character_interactions/DI_character_interaction.txt line: 4637 (DI_change_succession:on_accept)'
[17:50:47][title_links.cpp:214] [original line 1509] Failed to fetch a valid landed title 'e_hre' at location 'file: common/character_interactions/DI_character_interaction.txt line: 4639 (DI_change_succession:on_accept)'
[17:50:47][title_links.cpp:214] [original line 1510] Failed to fetch a valid landed title 'b_graced_castle' at location 'file: common/on_action/cowagot_province_on_actions.txt line: 242 (set_provinces_on_actions)'
[17:50:47][title_links.cpp:214] [original line 1511] Failed to fetch a valid landed title 'b_cheesemonger_manse' at location 'file: common/on_action/cowagot_province_on_actions.txt line: 246 (set_provinces_on_actions)'
[17:50:47][jomini_eventtarget.h:291] [original line 1512] Failed to find 'varangian' from database for link 'trait' at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1232 (DI_akolouthos_traits_effect)
[17:50:47][jomini_eventmanager.cpp:119] [original line 1513] 'agot_cities.5000' does not have a valid namespace
[17:50:47][jomini_script_system.cpp:303] [original line 1514] Script system error!
  Error: trigger_event effect [ Event [agot_cities.5000] not found ]
  Script location: file: common/buildings/yy_agotcities_special_buildings_westeros.txt line: 1827 (planky_town_special:on_complete)
[17:50:47][jomini_eventmanager.cpp:119] [original line 1518] 'agot_cities.5000' does not have a valid namespace
[17:50:47][jomini_script_system.cpp:303] [original line 1519] Script system error!
  Error: trigger_event effect [ Event [agot_cities.5000] not found ]
  Script location: file: common/buildings/yy_agotcities_special_buildings_westeros.txt line: 1993 (agot_castamere_03:on_complete)
[17:50:47][jomini_eventmanager.cpp:119] [original line 1523] 'agot_cities.5000' does not have a valid namespace
[17:50:47][jomini_script_system.cpp:303] [original line 1524] Script system error!
  Error: trigger_event effect [ Event [agot_cities.5000] not found ]
  Script location: file: common/buildings/yy_agotcities_special_buildings_westeros.txt line: 2295 (24castamere_03:on_complete)
[17:50:47][jomini_script_system.cpp:303] [original line 1528] Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_blackfyre_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 13 (agot_create_artifact_vs_blackfyre_effect[args#3618947653])
[17:50:47][jomini_script_system.cpp:303] [original line 1532] Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_blackfyre_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 31 (agot_create_artifact_vs_blackfyre_effect[args#3618947653])
[17:50:47][jomini_script_system.cpp:303] [original line 1536] Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_blackfyre_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 13 (agot_create_artifact_vs_blackfyre_effect[args#141906969])
[17:50:47][jomini_script_system.cpp:303] [original line 1540] Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_blackfyre_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 31 (agot_create_artifact_vs_blackfyre_effect[args#141906969])
[17:50:47][jomini_script_system.cpp:303] [original line 1544] Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_pincer_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 604 (agot_create_artifact_vs_pincer_effect[args#3618947653])
[17:50:47][jomini_script_system.cpp:303] [original line 1548] Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_pincer_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 630 (agot_create_artifact_vs_pincer_effect[args#3618947653])
[17:50:47][jomini_script_system.cpp:303] [original line 1552] Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_seafoam_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 455 (agot_create_artifact_vs_seafoam_effect[args#3618947653])
[17:50:47][jomini_script_system.cpp:303] [original line 1556] Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_seafoam_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 475 (agot_create_artifact_vs_seafoam_effect[args#3618947653])
[17:50:47][jomini_script_system.cpp:303] [original line 1560] Script system error!
  Error: create_artifact effect [ Invalid static modifier 'artifact_personal_scheme_power_add_5_modifier' ]
  Script location: file: common/scripted_effects/00_lotd_artifact_creation_effects.txt line: 8 (create_artifact_subterfuge_effect[args#141906969])
[17:50:47][jomini_script_system.cpp:303] [original line 1564] Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_blackfyre_template' ]
